1;"eplusout"

"Date/Time";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] Water Heater Tank Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] Zone Operative Temperature (C)";"[1] Site Outdoor Air Drybulb Temperature (C)"
;"SOLAR COLLECTOR WATER INLET NODE";"SOLAR COLLECTOR WATER OUTLET NODE";"SOLAR LOOP WATER HEATER HEATING INLET NODE";"SOLAR LOOP WATER HEATER HEATING OUTLET NODE";"SOLAR LOOP WATER HEATER DHW INLET NODE";"SOLAR LOOP WATER HEATER DHW OUTLET NODE";"SOLAR LOOP WATER HEATER";"3637 HEATED FLOOR HOT WATER INLET NODE";"3637 HEATED FLOOR HOT WATER OUTLET NODE";"AUX HW LOOP WATER HEATER DHW INLET NODE";"AUX HW LOOP SUPPLY SIDE OUTLET";"3637";"Environment"
"31/01/2002 11:00";"21.9414447360193";"23.5251178965217";"23.5256088782843";"21.943412583294";"21.4659604227123";"21.943412583294";"21.943412583294";"22.4426157347806";"21.3896004909965";"21.9432171071188";"22.4454065416266";"20.3338287152915";"18.1"
"31/01/2002 12:00";"22.0724247519458";"23.7959628519258";"23.7977803238275";"22.07548140942";"21.4971014662211";"22.07548140942";"22.07548140942";"22.6556469955816";"21.430578178502";"22.0752932849366";"22.662836007885";"21.0432368937733";"19.3"
"31/01/2002 13:00";"22.3549690357563";"24.0191202223045";"24.0225531331437";"22.3604259006414";"21.530852467071";"22.3604259006414";"22.3604259006414";"23.3640636964864";"21.4867422172713";"22.3586643163674";"23.3994514419277";"21.8207316203711";"20.5"
"31/01/2002 14:00";"22.8018211201887";"24.1376491365614";"24.1409869849927";"22.810540894627";"21.5716054283201";"22.810540894627";"22.810540894627";"25.5507172950272";"21.5433483820303";"22.8051769659002";"26.0969133710081";"22.5968374899926";"20.575"
"31/01/2002 15:00";"23.4452270326454";"24.4331576504737";"24.4343302633874";"23.4565245670963";"21.611364459956";"23.4565245670963";"23.4565245670963";"30.8012512614705";"26.7874704823207";"22.9363643369054";"36.6667568815118";"23.2861866892819";"20.35"
"31/01/2002 16:00";"24.0211458295164";"24.4494589823276";"24.4617593408448";"24.0267538808085";"21.6165136006289";"24.0267538808085";"24.0267538808085";"32.1142855215432";"32.1142855215432";"21.6165136006289";"39.4598253384463";"23.783317123595";"20.075"
"31/01/2002 17:00";"24.1086089601008";"28.5295183586435";"24.2609991279455";"24.1389283685498";"21.6165136006289";"24.1389283685498";"24.1389283685498";"32.1142855215432";"32.1142855215432";"21.6165136006289";"39.4598253384463";"23.991249731915";"18.725"
"31/01/2002 18:00";"24.1086089601008";"20.9308436463453";"24.2609991279455";"24.1389283685498";"21.6165136006289";"24.1389283685498";"24.1389283685498";"32.1142855215432";"32.1142855215432";"21.6165136006289";"39.4598253384463";"23.9265833330707";"17.1"
"31/01/2002 19:00";"24.1086089601008";"14.8339079852157";"24.2609991279455";"24.0625445033109";"21.7096904123667";"24.0625445033109";"24.0625445033109";"34.1206934536209";"34.1023703386128";"23.8958153529902";"36.7372292328917";"23.5348385119214";"14.825"
"31/01/2002 20:00";"24.1086089601008";"13.3839079852157";"24.2609991279455";"23.7297897813493";"21.9566087627863";"23.7297897813493";"23.7297897813493";"30.0276491573752";"21.7729794444615";"23.6998213536035";"28.6788976086271";"22.9570427249141";"13.375"
"31/01/2002 21:00";"24.1086089601008";"12.2839079852157";"24.2609991279455";"22.9819233910605";"22.0189888760947";"22.9819233910605";"22.9819233910605";"24.4023308250955";"21.9137803212422";"22.9733940272138";"24.2767598316766";"22.3349105058995";"12.275"
"31/01/2002 22:00";"24.1086089601008";"11.3339079852157";"24.2609991279455";"22.3517285864008";"22.0545435959804";"22.3517285864008";"22.3517285864008";"23.2697557486819";"21.9801537962841";"22.3503082233107";"23.2476290306027";"21.7955985552934";"11.325"
"31/01/2002 23:00";"24.1086089601008";"10.8089079852156";"24.2609991279455";"22.1295785114923";"22.0772659282411";"22.1295785114923";"22.1295785114923";"22.7747879117678";"22.0165162263039";"22.129237247543";"22.7694724792627";"21.2959821560364";"10.8"
"1/02/2002 00:00";"24.1086089601008";"10.7089079852156";"24.2609991279455";"22.0938360161646";"22.0922001862767";"22.0938360161646";"22.0938360161646";"22.6241311125254";"22.0352958792093";"22.0938229872888";"22.622109580327";"20.8196829373899";"10.7"
"1/02/2002 01:00";"24.1086089601008";"10.9339079852156";"24.2609991279455";"22.0955752582777";"22.0965953400534";"22.0955752582777";"22.0955752582777";"22.596637159555";"22.0369118921773";"22.0955765466973";"22.5965044985204";"20.4228147567584";"10.925"
"1/02/2002 02:00";"24.1086089601008";"11.2339079852156";"24.2609991279455";"22.093498961382";"22.0909202937337";"22.093498961382";"22.093498961382";"22.5944760190434";"22.0300347586007";"22.0934989560745";"22.5944052428667";"20.0706746044134";"11.225"
"1/02/2002 03:00";"24.1086089601008";"11.3089079852156";"24.2609991279455";"22.0825246756535";"22.0762354574181";"22.0825246756535";"22.0825246756535";"22.5837154662047";"22.0143570693962";"22.0825246755917";"22.5834935415953";"19.7525353396376";"11.3"
"1/02/2002 04:00";"24.1086089601008";"11.0839079852156";"24.2609991279455";"22.0633929820793";"22.0538691827975";"22.0633929820793";"22.0633929820793";"22.5647722280489";"21.9908764637753";"22.0633929820793";"22.5644166678455";"19.4609322686563";"11.075"
"1/02/2002 05:00";"24.1086089601008";"10.5589079852157";"24.2609991279455";"22.0371727972885";"22.0248361108482";"22.0371727972885";"22.0371727972885";"22.538715292407";"21.9607036455287";"22.0371727972885";"22.5382436434598";"19.1842930563531";"10.55"
"1/02/2002 06:00";"24.1086089601008";"12.176002545707";"24.2609991279455";"22.0047307667061";"21.9898996434005";"22.0047307667061";"22.0047307667061";"22.5064168420793";"21.9246883038281";"22.0047307667061";"22.5058427791141";"18.9304123916768";"10.025"
"1/02/2002 07:00";"24.1086089601008";"21.8502448404826";"24.2609991279455";"21.9669494792093";"21.9501230745648";"21.9669494792093";"21.9669494792093";"22.4687546839639";"21.8838029687489";"21.9669494792093";"22.4680952588963";"18.7351348894942";"9.6"
"1/02/2002 08:00";"24.1086089601008";"36.5100709449478";"24.2609991279455";"21.9259400745662";"21.9083860730734";"21.9259400745662";"21.9259400745662";"22.4278025361744";"21.8407426011296";"21.9259400745662";"22.427101223236";"18.9081563537993";"9.875"
"1/02/2002 09:00";"22.0132477890903";"22.3791066927263";"22.4166189886302";"21.9769550184464";"21.8668941028048";"21.9769550184464";"21.9769550184464";"22.4883758602567";"21.7974420383542";"21.9780144311397";"22.4783404672859";"19.0872009480681";"10.75"
"1/02/2002 10:00";"21.9964670004664";"22.5271995468443";"22.5307247608559";"21.9965750950217";"21.8251881311523";"21.9965750950217";"21.9965750950217";"22.4973945712852";"21.7537990360434";"21.9966041856677";"22.497418442308";"19.3006278389628";"11.45"
"1/02/2002 11:00";"22.0268630834332";"22.7584024197675";"22.7610519332056";"22.0275176229353";"21.8017194940347";"22.0275176229353";"22.0275176229353";"22.5272819448441";"21.7299949160492";"22.0274853898161";"22.5280941344448";"19.3814807256857";"12.65"
"1/02/2002 12:00";"22.0777214934718";"23.0280446438233";"23.0296285174027";"22.0787647320616";"21.7901977802937";"22.0787647320616";"22.0787647320616";"22.5776277833818";"21.71886234072";"22.0786740320597";"22.5791445751716";"19.5908891493668";"13.75"
"1/02/2002 13:00";"22.1410378757852";"23.2413172392801";"23.2469738959268";"22.1418877427114";"21.7883223065462";"22.1418877427114";"22.1418877427114";"22.6412943661332";"21.7179205887881";"22.1418235013255";"22.6423668553507";"19.9942609130401";"16.25"
"1/02/2002 14:00";"22.1152112121238";"22.9965845276369";"23.0067139942123";"22.1145367170215";"21.7889085996827";"22.1145367170215";"22.1145367170215";"22.6404338679131";"21.7221861235317";"22.1143809091287";"22.6402585922059";"20.9137578326126";"19.25"
"1/02/2002 15:00";"22.1080223053813";"22.8028768038125";"22.8131779626649";"22.1077934648146";"21.7974778208604";"22.1077934648146";"22.1077934648146";"22.7641797247393";"21.7372095443731";"22.1078629592588";"22.7653758845438";"21.5800716282624";"20"
"1/02/2002 16:00";"22.078809632657";"22.4834068372062";"22.4961376146478";"22.0776698002448";"21.8212494790833";"22.0776698002448";"22.0776698002448";"22.883753833865";"21.7644605702167";"22.0781400408304";"22.8835295337326";"21.9653351267387";"18.95"
"1/02/2002 17:00";"22.0637501336239";"39.5786226606942";"22.3749496147255";"21.9591460696504";"21.8488809565284";"21.9591460696504";"21.9591460696504";"22.8872714186304";"21.7936827016525";"21.9591460696504";"22.8858761510823";"22.1077962296381";"18.15"
"1/02/2002 18:00";"22.0637501336239";"23.7665460808312";"22.3749496147255";"21.8918535593355";"21.8762750895934";"21.8918535593355";"21.8918535593355";"22.8056108422428";"21.8244675541106";"21.8918417206504";"22.8021228153228";"21.9562981406423";"16.5"
"1/02/2002 19:00";"22.0637501336239";"12.7089079852157";"22.3749496147255";"21.8932969214376";"21.9012512887274";"21.8932969214376";"21.8932969214376";"22.5212263840296";"21.8561361225096";"21.893332291707";"22.5141304120823";"21.458204202535";"12.7"
"1/02/2002 20:00";"22.0637501336239";"11.1589079852155";"22.3749496147255";"21.9111440512916";"21.9177767995602";"21.9111440512916";"21.9111440512916";"22.418052732604";"21.8771618234053";"21.9111550772369";"22.4178604514801";"20.9785356041154";"11.15"
"1/02/2002 21:00";"22.0637501336239";"11.0089079852155";"22.3749496147255";"21.9195968080526";"21.9206901241327";"21.9195968080526";"21.9195968080526";"22.4203613921529";"21.8810089012563";"21.9195970310752";"22.4204342159814";"20.5949622647152";"11"
"1/02/2002 22:00";"22.0637501336239";"10.5589079852157";"22.3749496147255";"21.9162014156999";"21.9128039664395";"21.9162014156999";"21.9162014156999";"22.417212578215";"21.8731394463522";"21.9162014147132";"22.4171118141293";"20.2245968329088";"10.55"
"1/02/2002 23:00";"22.0637501336239";"10.1089079852156";"22.3749496147255";"21.9032090035096";"21.896034882494";"21.9032090035096";"21.9032090035096";"22.4044406320904";"21.855382716354";"21.9032090035096";"22.4041838429034";"19.8724386419626";"10.1"
"2/02/2002 00:00";"22.0637501336239";"10.0089079852156";"22.3749496147255";"21.8817800392317";"21.8711940795842";"21.8817800392317";"21.8817800392317";"22.383208363054";"21.8289116931398";"21.8817800392317";"22.382812056868";"19.5327966532022";"10"
"2/02/2002 01:00";"22.0637501336239";"9.2589079852156";"22.3749496147255";"21.852612535874";"21.8388670810479";"21.852612535874";"21.852612535874";"22.3542218927561";"21.7946029718745";"21.852612535874";"22.3536968678065";"19.2306664545033";"9.25"
"2/02/2002 02:00";"22.0637501336239";"8.25890798521563";"22.3749496147255";"21.8164685539771";"21.7999545886486";"21.8164685539771";"21.8164685539771";"22.3182383049822";"21.7535826467288";"21.8164685539771";"22.3175988741677";"18.9211317147762";"8.25"
"2/02/2002 03:00";"22.0637501336239";"7.25890798521559";"22.3749496147255";"21.7741162391109";"21.7550594417884";"21.7741162391109";"21.7741162391109";"22.2760301938052";"21.7065030207334";"21.7741162391109";"22.2752875849624";"18.5998839560103";"7.25"
"2/02/2002 04:00";"22.0637501336239";"7.00890798521566";"22.3749496147255";"21.7257920079616";"21.7042142684357";"21.7257920079616";"21.7257920079616";"22.2278468868412";"21.6533387193209";"21.7257920079616";"22.2270032289186";"18.3029617920457";"7"
"2/02/2002 05:00";"22.0637501336239";"6.25890798521563";"22.3749496147255";"21.6716389817427";"21.6476695841678";"21.6716389817427";"21.6716389817427";"22.1738293549328";"21.5943393115234";"21.6716389817427";"22.1728882718261";"18.0089690751341";"6.25"
"2/02/2002 06:00";"22.0637501336239";"8.09633910692065";"22.3749496147255";"21.6121097233305";"21.5859458465104";"21.6121097233305";"21.6121097233305";"22.1144237817469";"21.5300953703783";"21.6121097233305";"22.1133934195132";"17.7311701497938";"6"
"2/02/2002 07:00";"22.0637501336239";"19.2151945709265";"22.3749496147255";"21.5477889621147";"21.5198277714964";"21.5477889621147";"21.5477889621147";"22.0502090058916";"21.4613057977898";"21.5477889621147";"22.0491016695674";"17.5940461338561";"7.125"
"2/02/2002 08:00";"22.0637501336239";"37.0627541631635";"22.3749496147255";"21.479681051921";"21.4501681100544";"21.479681051921";"21.479681051921";"21.9823854594999";"21.3880977523283";"21.479681051921";"21.9810744550841";"18.0281455394282";"10.875"
"2/02/2002 09:00";"21.5606391060125";"22.2413919539152";"22.2474322468208";"21.5530356685166";"21.3950395039437";"21.5530356685166";"21.5530356685166";"22.0503965941005";"21.3296580344112";"21.5530419673257";"22.0528042816897";"18.6232314815377";"13.5"
"2/02/2002 10:00";"21.6877945095707";"22.7830866741955";"22.7823035195758";"21.6897489401433";"21.3743070939922";"21.6897489401433";"21.6897489401433";"22.1875593604656";"21.3070721222693";"21.6897270070873";"22.1897640042641";"19.3703453737148";"15.5"
"2/02/2002 11:00";"21.7413019025454";"22.8601776948525";"22.8666429222323";"21.7416088549704";"21.3752446886347";"21.7416088549704";"21.7416088549704";"22.242556037839";"21.3066911650689";"21.7416565662684";"22.2423661738927";"19.9472074729508";"17.5"
"2/02/2002 12:00";"21.7354328882243";"22.7288359616525";"22.7382978732296";"21.7351014405322";"21.3878992197914";"21.7351014405322";"21.7351014405322";"22.2457962988451";"21.320264002187";"21.7350354070203";"22.2454363472478";"20.7097393156992";"18.75"
"2/02/2002 13:00";"21.7538151993833";"22.6122519216633";"22.6191880481229";"21.7547707963312";"21.407173526708";"21.7547707963312";"21.7547707963312";"22.4315856741362";"21.3490401478159";"21.7544060902246";"22.4388500070542";"21.4797877437459";"19.75"
"2/02/2002 14:00";"21.8386349844703";"22.6330090212312";"22.6405452245785";"21.8394846889432";"21.447385863303";"21.8394846889432";"21.8394846889432";"22.6483031886671";"21.396187360987";"21.8396662749754";"22.6498751625372";"21.8552886221529";"16.25"
"2/02/2002 15:00";"21.858292060257";"22.5106984914156";"22.5192775380236";"21.8580487923976";"21.5010042224177";"21.8580487923976";"21.8580487923976";"22.6949623256659";"21.4537993054518";"21.8579751275344";"22.6957166859461";"22.1698051170172";"15.75"
"2/02/2002 16:00";"21.8763633410292";"22.2672927293118";"22.2796964855082";"21.8759906924262";"21.5521117028626";"21.8759906924262";"21.8759906924262";"23.0393521576341";"21.5083713167726";"21.8765328510788";"23.050432780601";"22.454380186346";"16.6"
"2/02/2002 17:00";"21.8709155572158";"36.9046592538523";"22.1364854243173";"21.7731859539932";"21.6028669271882";"21.7731859539932";"21.7731859539932";"23.1928342459099";"21.5613567174357";"21.7731337404041";"23.1935575337694";"22.4576990315437";"16.2"
"2/02/2002 18:00";"21.8709155572158";"22.5166396786223";"22.1364854243173";"21.6904934208463";"21.6512042298478";"21.6904934208463";"21.6904934208463";"22.9020321462377";"21.6136541997924";"21.6902327840251";"22.8877965479123";"22.2230138514232";"15.25"
"2/02/2002 19:00";"21.8709155572158";"13.8089079852157";"22.1364854243173";"21.6822000485492";"21.6921350414149";"21.6822000485492";"21.6822000485492";"22.5755402762679";"21.6588457352966";"21.6822983763143";"22.5665599124795";"21.8494298216599";"13.8"
"2/02/2002 20:00";"21.8709155572158";"12.3589079852156";"22.1364854243173";"21.7062984747271";"21.7223915604949";"21.7062984747271";"21.7062984747271";"22.3700455273436";"21.6933451349751";"21.7064280823706";"22.3664532529232";"21.4561095298273";"12.35"
"2/02/2002 21:00";"21.8709155572158";"11.2589079852155";"22.1364854243173";"21.7321881536113";"21.7423952329896";"21.7321881536113";"21.7321881536113";"22.273205470442";"21.7162439898618";"21.7322521030831";"22.271572642514";"21.0452779261134";"11.25"
"2/02/2002 22:00";"21.8709155572158";"10.2589079852156";"22.1364854243173";"21.7478939575997";"21.7520638828238";"21.7478939575997";"21.7478939575997";"22.2488246718835";"21.722885446021";"21.7479000493206";"22.248775115789";"20.6324299499673";"10.25"
"2/02/2002 23:00";"21.8709155572158";"10.0089079852156";"22.1364854243173";"21.7512396490938";"21.7505421240578";"21.7512396490938";"21.7512396490938";"22.2520859416372";"21.7194709918758";"21.7512396502276";"22.2520959389118";"20.2383501755279";"10"
"3/02/2002 00:00";"21.8709155572158";"9.78390798521563";"22.1364854243173";"21.7441672272086";"21.7393201423243";"21.7441672272086";"21.7441672272086";"22.2452542669856";"21.7059833589099";"21.7441672271467";"22.2450941342561";"19.8282711038636";"9.775"
"3/02/2002 01:00";"21.8709155572158";"9.40890798521569";"22.1364854243173";"21.7274985229201";"21.7186451036975";"21.7274985229201";"21.7274985229201";"22.2288134796998";"21.6825155466899";"21.7274985229201";"22.2284919866682";"19.4621121417163";"9.4"
"3/02/2002 02:00";"21.8709155572158";"9.08390798521556";"22.1364854243173";"21.7017458829517";"21.6892319154844";"21.7017458829517";"21.7017458829517";"22.203272786927";"21.6500102665431";"21.7017458829517";"22.202800873498";"19.1265450057433";"9.075"
"3/02/2002 03:00";"21.8709155572158";"8.78390798521559";"22.1364854243173";"21.6679842859284";"21.6522976367859";"21.6679842859284";"21.6679842859284";"22.1696952794886";"21.609882696201";"21.6679842859284";"22.1690923184802";"18.8103405779607";"8.775"
"3/02/2002 04:00";"21.8709155572158";"8.40890798521573";"22.1364854243173";"21.6272084209103";"21.6087095771196";"21.6272084209103";"21.6272084209103";"22.129081069018";"21.5630965245405";"21.6272084209103";"22.128362661452";"18.5054346354715";"8.4"
"3/02/2002 05:00";"21.8709155572158";"8.0839079852156";"22.1364854243173";"21.5801235109564";"21.5590645304372";"21.5801235109564";"21.5801235109564";"22.0821420459751";"21.5102904339686";"21.5801235109564";"22.0813191115575";"18.2123529948623";"8.075"
"3/02/2002 06:00";"21.8709155572158";"10.358389901842";"22.1364854243173";"21.5272551287572";"21.5038450453372";"21.5272551287572";"21.5272551287572";"22.0294071793219";"21.4519699095916";"21.5272551287572";"22.0284882549898";"17.9651913003626";"8.375"
"3/02/2002 07:00";"21.8709155572158";"19.5414063691131";"22.1364854243173";"21.46966165452";"21.4447051496463";"21.46966165452";"21.46966165452";"21.9719123307761";"21.3893395792288";"21.46966165452";"21.9709218146205";"17.8409902999628";"8.875"
"3/02/2002 08:00";"21.8709155572158";"31.1474481390798";"22.1364854243173";"21.4098657514921";"21.3843175269902";"21.4098657514921";"21.4098657514921";"21.9123256282219";"21.3235459268432";"21.4098657514921";"21.9111847770555";"18.2051350069522";"10.5"
"3/02/2002 09:00";"21.5087821637503";"22.2456821199207";"22.247678000418";"21.5037208513186";"21.3399300794571";"21.5037208513186";"21.5037208513186";"22.000220254368";"21.2734908531266";"21.5037078474927";"22.003291943252";"18.7233985045194";"12.5"
"3/02/2002 10:00";"21.6435863343794";"22.7463280497993";"22.7458584743953";"21.6455375246353";"21.3276046074751";"21.6455375246353";"21.6455375246353";"22.1433691249634";"21.2569490015071";"21.6455170238648";"22.1455527009188";"19.4321632157022";"14.5"
"3/02/2002 11:00";"21.7175722043047";"22.9322788063568";"22.9365742600874";"21.7184571777165";"21.3356924300048";"21.7184571777165";"21.7184571777165";"22.2182305381229";"21.2618446163076";"21.7184598471257";"22.2189416019598";"20.0606237963468";"17.25"
"3/02/2002 12:00";"21.7648003106081";"22.993272479018";"22.9991730945514";"21.7656290421915";"21.3577507018546";"21.7656290421915";"21.7656290421915";"22.2918850843217";"21.2870777352884";"21.765480019267";"22.293585651102";"20.8157233550772";"18.75"
"3/02/2002 13:00";"21.8569983564293";"23.0032613267219";"23.0097026137782";"21.8589384084772";"21.3873401199202";"21.8589384084772";"21.8589384084772";"22.5720644901781";"21.3303625135449";"21.8584498980061";"22.5815866644917";"21.5263752912504";"19.15"
"3/02/2002 14:00";"22.0247477930383";"22.9954778911696";"23.0019406099293";"22.0279434444967";"21.4266295898639";"22.0279434444967";"22.0279434444967";"23.2785983141669";"21.3772497631153";"22.0267801559616";"23.3228019197645";"22.2335103780867";"19.425"
"3/02/2002 15:00";"22.2711794664777";"23.0163149494863";"23.0229124338263";"22.2747796759462";"21.4774505375268";"22.2747796759462";"22.2747796759462";"24.9081355104245";"21.4289504695713";"22.2737483011474";"25.0873025165731";"22.8349203896929";"19.65"
"3/02/2002 16:00";"22.496837312145";"22.9061352083753";"22.9163679958438";"22.4995835418103";"21.5427328183582";"22.4995835418103";"22.4995835418103";"28.2508222510777";"25.5498486892274";"22.5002627760851";"30.0999536718043";"23.2185625773763";"19.925"
"3/02/2002 17:00";"22.5432428048483";"35.1387482144563";"22.8084668566753";"22.5455146609319";"21.5980184757314";"22.5455146609319";"22.5455146609319";"33.8860437356362";"33.8859658498675";"22.5436476790364";"37.5777814671156";"23.3125716961005";"18.5"
"3/02/2002 18:00";"22.5432428048483";"21.416478883596";"22.8084668566753";"22.4745538099601";"21.7146236307571";"22.4745538099601";"22.4745538099601";"33.6014991810821";"28.4129568345352";"22.4526720214629";"32.2460314989389";"23.0743886139974";"16.65"
"3/02/2002 19:00";"22.5432428048483";"14.9339079852156";"22.8084668566753";"22.3170545908333";"21.8017091596017";"22.3170545908333";"22.3170545908333";"26.0039105012472";"21.6385053660872";"22.3074070705506";"25.3354243979988";"22.6476907548742";"14.925"
"3/02/2002 20:00";"22.5432428048483";"13.3839079852156";"22.8084668566753";"22.0528463699756";"21.8109956654984";"22.0528463699756";"22.0528463699756";"23.2746428015963";"21.7158682975807";"22.0504785553473";"23.2387205946222";"22.1643920477263";"13.375"
"3/02/2002 21:00";"22.5432428048483";"12.2589079852156";"22.8084668566753";"21.89623633636";"21.8388858488334";"21.89623633636";"21.89623633636";"22.7064006391256";"21.7640481869691";"21.8957698328278";"22.6979346490013";"21.6602173103317";"12.25"
"3/02/2002 22:00";"22.5432428048483";"12.0839079852157";"22.8084668566753";"21.8621791983149";"21.860449949069";"21.8621791983149";"21.8621791983149";"22.4709674847778";"21.7974876714018";"21.8621587823124";"22.4669174958686";"21.1970082474381";"12.075"
"3/02/2002 23:00";"22.5432428048483";"11.2839079852156";"22.8084668566753";"21.8686811876148";"21.8728143287922";"21.8686811876148";"21.8686811876148";"22.3839596060535";"21.8120673822443";"21.8686990881353";"22.3829399324936";"20.7547982322405";"11.275"
"4/02/2002 00:00";"22.5432428048483";"11.0089079852155";"22.8084668566753";"21.8736801402771";"21.8740834872528";"21.8736801402771";"21.8736801402771";"22.3745341600562";"21.8120011392302";"21.8736804565389";"22.3745413995605";"20.3140747612219";"11"
"4/02/2002 01:00";"22.5432428048483";"10.5589079852157";"22.8084668566753";"21.8689983884825";"21.8650477021671";"21.8689983884825";"21.8689983884825";"22.3700370474308";"21.802169178499";"21.8689983857041";"22.3699152816476";"19.942004161505";"10.55"
"4/02/2002 02:00";"22.5432428048483";"10.1089079852156";"22.8084668566753";"21.8544465661019";"21.8465531939837";"21.8544465661019";"21.8544465661019";"22.3557154700292";"21.7826895539175";"21.8544465660782";"22.355430747732";"19.6088940401879";"10.1"
"4/02/2002 03:00";"22.5432428048483";"10.0089079852156";"22.8084668566753";"21.8314075160833";"21.8201993724739";"21.8314075160833";"21.8314075160833";"22.3328705984593";"21.755205319701";"21.8314075160833";"22.3324480604522";"19.3090342764719";"10"
"4/02/2002 04:00";"22.5432428048483";"9.55890798521571";"22.8084668566753";"21.8011479444916";"21.7870808758231";"21.8011479444916";"21.8011479444916";"22.3027768405542";"21.7209009799429";"21.8011479444916";"22.3022362674283";"19.0108830970364";"9.55"
"4/02/2002 05:00";"22.5432428048483";"9.10890798521565";"22.8084668566753";"21.7644850419669";"21.7478071550507";"21.7644850419669";"21.7644850419669";"22.2662627417919";"21.6803897640147";"21.7644850419669";"22.2656159359858";"18.7152896752837";"9.1"
"4/02/2002 06:00";"22.5432428048483";"11.0817164076495";"22.8084668566753";"21.7218094177302";"21.7026463163182";"21.7218094177302";"21.7218094177302";"22.2237277824254";"21.6339262008689";"21.7218094177302";"22.222980291028";"18.4554788206065";"9"
"4/02/2002 07:00";"22.5432428048483";"20.8514194548892";"22.8084668566753";"21.6738239618399";"21.6527215320361";"21.6738239618399";"21.6738239618399";"22.1758593713065";"21.5824800665959";"21.6738239618399";"22.1750276410267";"18.3014455266336";"8.85"
"4/02/2002 08:00";"22.5432428048483";"39.9900619112405";"22.8084668566753";"21.6211610120167";"21.5979289157738";"21.6211610120167";"21.6211610120167";"22.1234669007094";"21.525029757568";"21.6211610120167";"22.1224420167758";"18.7311923638004";"11.95"
"4/02/2002 09:00";"21.7033676851249";"22.264790828458";"22.2787050694142";"21.6897789606024";"21.5542957016828";"21.6897789606024";"21.6897789606024";"22.1882374125971";"21.4791118404184";"21.6898220107555";"22.1897640704896";"19.3200863175926";"14.5"
"4/02/2002 10:00";"21.782038125512";"22.6186532714734";"22.6196603804566";"21.7834092052742";"21.5400957510377";"21.7834092052742";"21.7834092052742";"22.2821746502073";"21.46442500853";"21.7833966622077";"22.2836818241518";"20.0264856036222";"16.125"
"4/02/2002 11:00";"21.8554451306794";"22.8699543077527";"22.8729067555174";"21.8565049399732";"21.5474144833362";"21.8565049399732";"21.8565049399732";"22.3557870703451";"21.4724944958977";"21.8564562087781";"22.3568913380686";"20.472848820061";"17.625"
"4/02/2002 12:00";"21.914029749788";"23.0018688754882";"23.0066633128175";"21.9149672304368";"21.5700616991318";"21.9149672304368";"21.9149672304368";"22.4245007965404";"21.498605145352";"21.9149803653536";"22.4253781668306";"21.0183898898697";"18.375"
"4/02/2002 13:00";"21.9849540561181";"23.0593732676127";"23.0652289265001";"21.9862941189756";"21.5998914560756";"21.9862941189756";"21.9862941189756";"22.5863959405929";"21.5399694061515";"21.9862709226467";"22.5895886388179";"21.5016724099913";"18.875"
"4/02/2002 14:00";"22.0817749437003";"23.0493385212584";"23.056586915965";"22.083335020636";"21.6372662982048";"22.083335020636";"22.083335020636";"22.8688739591063";"21.5843009106317";"22.0834145558728";"22.8753244333472";"21.896132588911";"19.75"
"4/02/2002 15:00";"22.1729900713977";"22.948227797776";"22.95652556241";"22.1742720012105";"21.679807418526";"22.1742720012105";"22.1742720012105";"23.2779613587731";"21.633299474026";"22.174490522072";"23.2932113537632";"22.2715864619875";"19.625"
"4/02/2002 16:00";"22.2191760531888";"22.6523706526472";"22.6664048520336";"22.2186165513659";"21.7273337124913";"22.2186165513659";"22.2186165513659";"23.7167324486911";"21.6855247965724";"22.2193826342498";"23.7318309586117";"22.485809817216";"19.125"
"4/02/2002 17:00";"22.2073916127154";"39.0035883721892";"22.4816177021678";"22.068352217123";"21.7761420120909";"22.068352217123";"22.068352217123";"23.8033238084678";"21.7363937359663";"22.068256462962";"23.799343241231";"22.5101114204174";"18.25"
"4/02/2002 18:00";"22.2073916127154";"23.8137773173104";"22.4816177021678";"21.9310813035186";"21.821051566231";"21.9310813035186";"21.9310813035186";"23.4001417550019";"21.7846252753549";"21.9302687163728";"23.37588870144";"22.2982598308913";"16.5"
"4/02/2002 19:00";"22.2073916127154";"14.5089079852156";"22.4816177021678";"21.878092290708";"21.8587377474492";"21.878092290708";"21.878092290708";"22.8753243829001";"21.8268432266994";"21.8778652108777";"22.8600282699414";"21.9343918341305";"14.5"
"4/02/2002 20:00";"22.2073916127154";"12.5089079852156";"22.4816177021678";"21.8776798891122";"21.8859623464082";"21.8776798891122";"21.8776798891122";"22.5897852593647";"21.8583970959382";"21.8777507031109";"22.5845568987213";"21.5277062339557";"12.5"
"4/02/2002 21:00";"22.2073916127154";"11.2589079852155";"22.4816177021678";"21.89516455643";"21.9035584194523";"21.89516455643";"21.89516455643";"22.4525980097849";"21.8796076949335";"21.8952269683472";"22.4502675870251";"21.0803959903029";"11.25"
