1;"eplusout"

"Date/Time";"[1] Pump Electricity Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Water Heater Electricity Rate (W)";"[1] Pump Electricity Rate (W)"
;"AUX HW LOOP SUPPLY PUMP";"3686 HEATED FLOOR";"AUX HW LOOP WATER HEATER";"SOLAR LOOP SUPPLY PUMP"
"2/10/2002 21:00";"4.48720180172934";"28.4317836648255";"430.832629595459";"0"
"2/10/2002 22:00";"4.48721577943844";"28.6393937381592";"430.832629595459";"0"
"2/10/2002 23:00";"4.48721779331962";"28.9403295072242";"430.832629595459";"0"
"3/10/2002 00:00";"4.48720817468201";"29.3362586084089";"430.832629595459";"0"
"3/10/2002 01:00";"4.48718700442135";"29.8270333169693";"430.832629595459";"0"
"3/10/2002 02:00";"4.4871545927949";"30.3961591491527";"430.832629595459";"0"
"3/10/2002 03:00";"4.48711192428092";"31.0205347892081";"430.832629595459";"0"
"3/10/2002 04:00";"4.48706026715401";"31.6797201830693";"430.832629595459";"0"
"3/10/2002 05:00";"4.48700045144473";"32.3708161760572";"430.832629595459";"0"
"3/10/2002 06:00";"4.48693308399955";"33.0882876451961";"430.832629595459";"0"
"3/10/2002 07:00";"4.48685994634013";"33.7942972933095";"430.832629595459";"0"
"3/10/2002 08:00";"4.48678443188506";"32.8477339475483";"430.832629595459";"0"
"3/10/2002 09:00";"4.48673374915658";"40.0603283257152";"430.832629595459";"1.42450142450142"
"3/10/2002 10:00";"4.48672438000792";"46.6381598274101";"430.832629595459";"1.42450142450142"
"3/10/2002 11:00";"4.48673920324772";"47.1943930115932";"430.832629595459";"1.42450142450142"
"3/10/2002 12:00";"4.1307052467168";"49.2752036577489";"430.832629595459";"1.42450142450142"
"3/10/2002 13:00";"3.63798718318728";"49.0647172602457";"430.832629595459";"1.42450142450142"
"3/10/2002 14:00";"4.05829962991478";"46.6200594017468";"430.832629595459";"1.42450142450142"
"3/10/2002 15:00";"4.10157364992919";"44.1143284313692";"430.832629595459";"1.42450142450142"
"3/10/2002 16:00";"4.17245824505935";"37.254310959773";"430.832629595459";"1.42450142450142"
"3/10/2002 17:00";"4.48703976854261";"30.2509622373892";"430.832629595459";"0"
"3/10/2002 18:00";"4.48706057183598";"29.2113643831649";"430.832629595459";"0"
"3/10/2002 19:00";"4.48706834466949";"29.3398818754437";"430.832629595459";"0"
"3/10/2002 20:00";"4.48706370662463";"29.662082267151";"430.832629595459";"0"
"3/10/2002 21:00";"4.48704807060261";"30.0522545487598";"430.832629595459";"0"
"3/10/2002 22:00";"4.48702229970175";"30.5044124490283";"430.832629595459";"0"
"3/10/2002 23:00";"4.48698686683701";"31.0170749511142";"430.832629595459";"0"
"4/10/2002 00:00";"4.48694232135851";"31.5798988666919";"430.832629595459";"0"
"4/10/2002 01:00";"4.48688908193961";"32.1880974039258";"430.832629595459";"0"
"4/10/2002 02:00";"4.4868277747167";"32.8263385440821";"430.832629595459";"0"
"4/10/2002 03:00";"4.48675908595854";"33.4890403715711";"430.832629595459";"0"
"4/10/2002 04:00";"4.48668327041825";"34.1828012926356";"430.832629595459";"0"
"4/10/2002 05:00";"4.4866008712483";"34.8997890356957";"430.832629595459";"0"
"4/10/2002 06:00";"4.48651267839177";"35.6300839526056";"430.832629595459";"0"
"4/10/2002 07:00";"4.48642033040544";"36.3372348992559";"430.832629595459";"0"
"4/10/2002 08:00";"4.48632745723983";"35.1086832170382";"430.832629595459";"0"
"4/10/2002 09:00";"4.48625576025271";"38.5823078300961";"430.832629595459";"1.42450142450142"
"4/10/2002 10:00";"4.48622393700525";"44.2120167422227";"430.832629595459";"1.42450142450142"
"4/10/2002 11:00";"4.48622327932512";"46.6655451763022";"430.832629595459";"1.42450142450142"
"4/10/2002 12:00";"4.48624838079187";"47.7664472675841";"430.832629595459";"1.42450142450142"
"4/10/2002 13:00";"4.35282299282267";"45.8897582024073";"430.832629595459";"1.42450142450142"
"4/10/2002 14:00";"3.61254559087629";"42.1096084463514";"430.832629595459";"1.42450142450142"
"4/10/2002 15:00";"2.99243240982962";"37.1410623607084";"430.832629595459";"1.42450142450142"
"4/10/2002 16:00";"2.63151663258181";"32.6013571622374";"430.832629595459";"1.42450142450142"
"4/10/2002 17:00";"3.08967056008491";"29.8520764385414";"430.832629595459";"0"
"4/10/2002 18:00";"3.66050785763837";"28.6194839568359";"430.832629595459";"0"
"4/10/2002 19:00";"4.35362662869948";"28.7869585510981";"430.832629595459";"0"
"4/10/2002 20:00";"4.48670340393839";"28.3810532989639";"430.832629595459";"0"
"4/10/2002 21:00";"4.48672902249126";"28.3267841755468";"430.832629595459";"0"
"4/10/2002 22:00";"4.48674383435391";"28.3883609996922";"430.832629595459";"0"
"4/10/2002 23:00";"4.48674752361205";"28.5751253070312";"430.832629595459";"0"
"5/10/2002 00:00";"4.48674024135408";"28.8700151214947";"430.832629595459";"0"
"5/10/2002 01:00";"4.48672223948585";"29.2571680148848";"430.832629595459";"0"
"5/10/2002 02:00";"4.48669525303594";"29.6810171590107";"430.832629595459";"0"
"5/10/2002 03:00";"4.48666148108555";"30.1040893359641";"430.832629595459";"0"
"5/10/2002 04:00";"4.48662245838672";"30.5184752518982";"430.832629595459";"0"
"5/10/2002 05:00";"4.48657880828667";"30.9372216241868";"430.832629595459";"0"
"5/10/2002 06:00";"4.48653059178185";"31.3731752209783";"430.832629595459";"0"
"5/10/2002 07:00";"4.48647852571043";"31.8115184882145";"430.832629595459";"0"
"5/10/2002 08:00";"4.48642550812804";"31.1997270462201";"430.832629595459";"0"
"5/10/2002 09:00";"4.48639119771071";"34.9480377368781";"430.832629595459";"1.42450142450142"
"5/10/2002 10:00";"4.48638887886104";"39.0058499154858";"430.832629595459";"1.42450142450142"
"5/10/2002 11:00";"4.48640992895379";"40.3584405828191";"430.832629595459";"1.42450142450142"
"5/10/2002 12:00";"4.4590925187363";"41.3523559184164";"430.832629595459";"1.42450142450142"
"5/10/2002 13:00";"3.40342244415998";"38.4184992569504";"430.832629595459";"1.42450142450142"
