1;"eplusout"

"Date/Time";"[1] Site Direct Solar Radiation Rate per Area (W/m2)";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] Site Outdoor Air Drybulb Temperature (C)";"[1] System Node Mass Flow Rate (kg/s)";"[1] System Node Standard Density Volume Flow Rate (m3/s)";"[1] Pump Electricity Rate (W)"
;"Environment";"Environment";"SOLAR COLLECTOR WATER INLET NODE";"SOLAR COLLECTOR WATER OUTLET NODE";"Environment";"SOLAR COLLECTOR WATER OUTLET NODE";"SOLAR COLLECTOR WATER OUTLET NODE";"SOLAR LOOP SUPPLY PUMP"
"1/01/2002 01:00";"0";"0";"78.298571081134";"10.5333849977441";"10.525";"0";"0";"0"
"1/01/2002 02:00";"0";"0";"78.298571081134";"9.90838499774412";"9.9";"0";"0";"0"
"1/01/2002 03:00";"0";"0";"78.298571081134";"10.3833849977441";"10.375";"0";"0";"0"
"1/01/2002 04:00";"0";"0";"78.298571081134";"10.8833849977441";"10.875";"0";"0";"0"
"1/01/2002 05:00";"0";"0";"78.298571081134";"11.3083849977441";"11.3";"0";"0";"0"
"1/01/2002 06:00";"24";"28.5";"78.298571081134";"15.7962997593707";"11.625";"0";"0";"0"
"1/01/2002 07:00";"80.5";"123.25";"78.298571081134";"30.0192705482058";"12.675";"0";"0";"0"
"1/01/2002 08:00";"48";"252.75";"78.298571081134";"47.5975532600929";"13.525";"0";"0";"0"
"1/01/2002 09:00";"82.5";"342.75";"78.2783638929922";"76.3436868374148";"14.15";"0.0521165025";"5E-05";"1.42450142450142"
"1/01/2002 10:00";"46.5";"462.75";"77.8119902064475";"77.4926067279774";"14.825";"0.0521165025";"5E-05";"1.42450142450142"
"1/01/2002 11:00";"6.25";"590.5";"77.9631146250831";"79.0131196512199";"15.75";"0.0521165025";"5E-05";"1.42450142450142"
"1/01/2002 12:00";"7.5";"650";"78.5920344142023";"80.5415403483655";"16.75";"0.0521165025";"5E-05";"1.42450142450142"
"1/01/2002 13:00";"32.75";"632.25";"79.4623942510797";"81.5680352516658";"17.75";"0.0521165025";"5E-05";"1.42450142450142"
"1/01/2002 14:00";"102.75";"493.5";"80.1600836965026";"81.2143422425741";"18";"0.0521165025";"5E-05";"1.42450142450142"
"1/01/2002 15:00";"109";"390.75";"80.2720440131383";"79.6569649839435";"18";"0.0521165025";"5E-05";"1.42450142450142"
"1/01/2002 16:00";"123";"262.75";"79.6025515364538";"76.7073516116447";"18";"0.0521165025";"5E-05";"1.42450142450142"
"1/01/2002 17:00";"64.75";"164.5";"79.286742102279";"40.4510201106799";"17.25";"0";"0";"0"
"1/01/2002 18:00";"25.5";"53";"79.286742102279";"24.1778861043934";"16.25";"0";"0";"0"
"1/01/2002 19:00";"0";"0";"79.286742102279";"15.2583849977441";"15.25";"0";"0";"0"
"1/01/2002 20:00";"0";"0";"79.286742102279";"14.7833849977441";"14.775";"0";"0";"0"
"1/01/2002 21:00";"0";"0";"79.286742102279";"14.4083849977441";"14.4";"0";"0";"0"
"1/01/2002 22:00";"0";"0";"79.286742102279";"14.0833849977441";"14.075";"0";"0";"0"
"1/01/2002 23:00";"0";"0";"79.286742102279";"13.7833849977441";"13.775";"0";"0";"0"
"2/01/2002 00:00";"0";"0";"79.286742102279";"13.4083849977441";"13.4";"0";"0";"0"
"2/01/2002 01:00";"0";"0";"79.286742102279";"13.0833849977441";"13.075";"0";"0";"0"
"2/01/2002 02:00";"0";"0";"79.286742102279";"12.2583849977441";"12.25";"0";"0";"0"
"2/01/2002 03:00";"0";"0";"79.286742102279";"11.2583849977441";"11.25";"0";"0";"0"
"2/01/2002 04:00";"0";"0";"79.286742102279";"10.2583849977441";"10.25";"0";"0";"0"
"2/01/2002 05:00";"0";"0";"79.286742102279";"10.2333849977441";"10.225";"0";"0";"0"
"2/01/2002 06:00";"23.75";"28.25";"79.286742102279";"14.7369878093789";"10.6";"0";"0";"0"
"2/01/2002 07:00";"88.25";"119.25";"79.286742102279";"27.7704954092656";"10.925";"0";"0";"0"
"2/01/2002 08:00";"77.75";"242.75";"79.286742102279";"44.1128482567694";"11.225";"0";"0";"0"
"2/01/2002 09:00";"98.25";"344.75";"75.7178600305692";"73.9619651471654";"11.6";"0.0521165025";"5E-05";"1.42450142450142"
"2/01/2002 10:00";"86";"442.5";"75.291860694018";"75.1748998337368";"11.925";"0.0521165025";"5E-05";"1.42450142450142"
"2/01/2002 11:00";"129";"467.5";"75.5009118786263";"76.5941967295455";"12.225";"0.0521165025";"5E-05";"1.42450142450142"
"2/01/2002 12:00";"134.25";"491.75";"76.0716303257779";"77.66986979382";"12.6";"0.0521165025";"5E-05";"1.42450142450142"
"2/01/2002 13:00";"124";"489.5";"76.707091667027";"78.0037407331433";"12.925";"0.0521165025";"5E-05";"1.42450142450142"
"2/01/2002 14:00";"72";"472.5";"77.016328857094";"77.1330667907753";"13.3";"0.0521165025";"5E-05";"1.42450142450142"
"2/01/2002 15:00";"74.25";"376.75";"76.7909203752432";"75.4863264969502";"13.7";"0.0521165025";"5E-05";"1.42450142450142"
"2/01/2002 16:00";"87.25";"259.25";"75.9026292458795";"72.7204505360504";"14.1";"0.0521165025";"5E-05";"1.42450142450142"
"2/01/2002 17:00";"72.25";"158.5";"75.5548953283876";"36.2973687555428";"13.825";"0";"0";"0"
"2/01/2002 18:00";"39";"53";"75.5548953283876";"21.339045400174";"13.4";"0";"0";"0"
"2/01/2002 19:00";"0";"0";"75.5548953283876";"12.9333849977441";"12.925";"0";"0";"0"
"2/01/2002 20:00";"0";"0";"75.5548953283876";"12.5833849977441";"12.575";"0";"0";"0"
"2/01/2002 21:00";"0";"0";"75.5548953283876";"12.3583849977441";"12.35";"0";"0";"0"
"2/01/2002 22:00";"0";"0";"75.5548953283876";"12.0833849977441";"12.075";"0";"0";"0"
"2/01/2002 23:00";"0";"0";"75.5548953283876";"11.7833849977441";"11.775";"0";"0";"0"
"3/01/2002 00:00";"0";"0";"75.5548953283876";"11.4083849977441";"11.4";"0";"0";"0"
"3/01/2002 01:00";"0";"0";"75.5548953283876";"11.0833849977441";"11.075";"0";"0";"0"
"3/01/2002 02:00";"0";"0";"75.5548953283876";"10.4833849977441";"10.475";"0";"0";"0"
"3/01/2002 03:00";"0";"0";"75.5548953283876";"9.85838499774412";"9.85";"0";"0";"0"
"3/01/2002 04:00";"0";"0";"75.5548953283876";"9.18338499774412";"9.175";"0";"0";"0"
"3/01/2002 05:00";"0";"0";"75.5548953283876";"9.38338499774413";"9.375";"0";"0";"0"
"3/01/2002 06:00";"31";"32.25";"75.5548953283876";"14.5133438648845";"9.875";"0";"0";"0"
"3/01/2002 07:00";"125";"132.25";"75.5548953283876";"28.7389789510457";"10.375";"0";"0";"0"
"3/01/2002 08:00";"143";"253.25";"75.5548953283876";"46.2320725548323";"12.15";"0";"0";"0"
"3/01/2002 09:00";"170.75";"353.75";"53.6520579486444";"56.1099647299434";"14.275";"0.0521165025";"5E-05";"1.42450142450142"
"3/01/2002 10:00";"134.25";"463.25";"54.705428397789";"58.9362016831141";"16.45";"0.0521165025";"5E-05";"1.42450142450142"
"3/01/2002 11:00";"174";"469.5";"56.652305484003";"61.7262082928021";"17.225";"0.0521165025";"5E-05";"1.42450142450142"
"3/01/2002 12:00";"152";"493.25";"58.7253272472569";"63.7142044011193";"17.6";"0.0521165025";"5E-05";"1.42450142450142"
"3/01/2002 13:00";"137.25";"489";"60.6704134276435";"65.0891138226876";"17.925";"0.0521165025";"5E-05";"1.42450142450142"
"3/01/2002 14:00";"139.25";"472.25";"62.3702758266543";"66.1058885730882";"17.925";"0.0521165025";"5E-05";"1.42450142450142"
"3/01/2002 15:00";"192";"379.25";"63.6638307374329";"66.0733768270461";"17.75";"0.0521165025";"5E-05";"1.42450142450142"
"3/01/2002 16:00";"235";"255";"64.1878823599071";"63.7375440691366";"17.625";"0.0521165025";"5E-05";"1.42450142450142"
"3/01/2002 17:00";"139.25";"157.5";"64.1451531751985";"38.9767151219178";"16.7";"0";"0";"0"
"3/01/2002 18:00";"44.25";"54.5";"64.1451531751985";"23.6431270783944";"15.5";"0";"0";"0"
"3/01/2002 19:00";"0";"0";"64.1451531751985";"14.3083849977441";"14.3";"0";"0";"0"
"3/01/2002 20:00";"0";"0";"64.1451531751985";"13.5583849977441";"13.55";"0";"0";"0"
"3/01/2002 21:00";"0";"0";"64.1451531751985";"12.9583849977441";"12.95";"0";"0";"0"
"3/01/2002 22:00";"0";"0";"64.1451531751985";"12.3583849977441";"12.35";"0";"0";"0"
"3/01/2002 23:00";"0";"0";"64.1451531751985";"11.7583849977441";"11.75";"0";"0";"0"
"4/01/2002 00:00";"0";"0";"64.1451531751985";"11.1583849977441";"11.15";"0";"0";"0"
"4/01/2002 01:00";"0";"0";"64.1451531751985";"10.5583849977441";"10.55";"0";"0";"0"
"4/01/2002 02:00";"0";"0";"64.1451531751985";"10.0333849977441";"10.025";"0";"0";"0"
"4/01/2002 03:00";"0";"0";"64.1451531751985";"9.60838499774413";"9.6";"0";"0";"0"
"4/01/2002 04:00";"0";"0";"64.1451531751985";"9.13338499774413";"9.125";"0";"0";"0"
"4/01/2002 05:00";"0";"0";"64.1451531751985";"8.48338499774412";"8.475";"0";"0";"0"
"4/01/2002 06:00";"24.25";"27.25";"64.1451531751985";"11.8380525744971";"7.85";"0";"0";"0"
"4/01/2002 07:00";"81.25";"121.25";"64.1451531751985";"24.2675549218008";"7.175";"0";"0";"0"
"4/01/2002 08:00";"49.5";"249.75";"64.1451531751985";"41.1796052224137";"7.45";"0";"0";"0"
"4/01/2002 09:00";"87.25";"338";"43.7812790718884";"45.6447105266003";"7.975";"0.0521165025";"5E-05";"1.42450142450142"
"4/01/2002 10:00";"71.25";"431.5";"43.9225795747481";"47.2497090718844";"8.55";"0.0521165025";"5E-05";"1.42450142450142"
"4/01/2002 11:00";"101.25";"458.75";"45.4191780927616";"49.6824188779181";"9.525";"0.0521165025";"5E-05";"1.42450142450142"
"4/01/2002 12:00";"99";"480.75";"47.2295422801575";"51.767039928998";"10.625";"0.0521165025";"5E-05";"1.42450142450142"
"4/01/2002 13:00";"99.75";"467";"49.0349806087593";"53.2446023134703";"11.65";"0.0521165025";"5E-05";"1.42450142450142"
"4/01/2002 14:00";"91.75";"428.25";"50.5978776032506";"53.9134743010441";"12.725";"0.0521165025";"5E-05";"1.42450142450142"
"4/01/2002 15:00";"68.25";"372.75";"51.70020159158";"53.6835490081489";"13.825";"0.0521165025";"5E-05";"1.42450142450142"
"4/01/2002 16:00";"83.5";"259.5";"52.1751821368025";"52.2676326067676";"14.925";"0.0521165025";"5E-05";"1.42450142450142"
"4/01/2002 17:00";"51.5";"154.75";"52.1898500481463";"36.3950153525708";"14.375";"0";"0";"0"
"4/01/2002 18:00";"10.5";"53";"52.1898500481463";"21.3287587326456";"13.275";"0";"0";"0"
"4/01/2002 19:00";"0";"0";"52.1898500481463";"12.1833849977441";"12.175";"0";"0";"0"
"4/01/2002 20:00";"0";"0";"52.1898500481463";"11.4583849977441";"11.45";"0";"0";"0"
"4/01/2002 21:00";"0";"0";"52.1898500481463";"10.7833849977441";"10.775";"0";"0";"0"
"4/01/2002 22:00";"0";"0";"52.1898500481463";"10.1583849977441";"10.15";"0";"0";"0"
"4/01/2002 23:00";"0";"0";"52.1898500481463";"9.93338499774412";"9.925";"0";"0";"0"
"5/01/2002 00:00";"0";"0";"52.1898500481463";"9.83338499774413";"9.825";"0";"0";"0"
"5/01/2002 01:00";"0";"0";"52.1898500481463";"9.73338499774412";"9.725";"0";"0";"0"
"5/01/2002 02:00";"0";"0";"52.1898500481463";"9.55838499774413";"9.55";"0";"0";"0"
"5/01/2002 03:00";"0";"0";"52.1898500481463";"9.43338499774412";"9.425";"0";"0";"0"
"5/01/2002 04:00";"0";"0";"52.1898500481463";"9.25838499774412";"9.25";"0";"0";"0"
"5/01/2002 05:00";"0";"0";"52.1898500481463";"9.43338499774413";"9.425";"0";"0";"0"
"5/01/2002 06:00";"56.5";"31";"52.1898500481463";"13.8948056468486";"9.65";"0";"0";"0"
"5/01/2002 07:00";"209";"132.75";"52.1898500481463";"27.9503985057302";"9.925";"0";"0";"0"
"5/01/2002 08:00";"176.25";"264.5";"52.1898500481463";"46.6371298717948";"11.275";"0";"0";"0"
"5/01/2002 09:00";"211";"342.5";"26.1631731109705";"31.8828864339238";"12.9";"0.0521165025";"5E-05";"1.42450142450142"
"5/01/2002 10:00";"157.75";"443";"28.3614007650095";"35.4670682185067";"14.575";"0.0521165025";"5E-05";"1.42450142450142"
"5/01/2002 11:00";"172";"469.5";"31.4443388292565";"39.2974864797869";"15.825";"0.0521165025";"5E-05";"1.42450142450142"
"5/01/2002 12:00";"149.75";"493.5";"34.6166162811826";"42.3662801845795";"16.85";"0.0521165025";"5E-05";"1.42450142450142"
"5/01/2002 13:00";"138.5";"478.25";"37.6551797053207";"44.7204683916253";"17.925";"0.0521165025";"5E-05";"1.42450142450142"
"5/01/2002 14:00";"128.75";"440.25";"40.3128225059127";"46.1298698317376";"17.675";"0.0521165025";"5E-05";"1.42450142450142"
"5/01/2002 15:00";"98.75";"389.25";"42.3391315942743";"46.3687332730845";"16.9";"0.0521165025";"5E-05";"1.42450142450142"
"5/01/2002 16:00";"131";"265.25";"43.5428628466782";"45.0863915654556";"16.175";"0.0521165025";"5E-05";"1.42450142450142"
"5/01/2002 17:00";"105.5";"166.5";"43.716686543808";"39.1984162834983";"15.775";"0";"0";"0"
"5/01/2002 18:00";"62.25";"57";"43.716686543808";"23.6929826570029";"15.4";"0";"0";"0"
"5/01/2002 19:00";"0";"0";"43.716686543808";"15.0833849977441";"15.075";"0";"0";"0"
"5/01/2002 20:00";"0";"0";"43.716686543808";"14.0333849977441";"14.025";"0";"0";"0"
"5/01/2002 21:00";"0";"0";"43.716686543808";"12.6583849977441";"12.65";"0";"0";"0"
"5/01/2002 22:00";"0";"0";"43.716686543808";"11.3333849977441";"11.325";"0";"0";"0"
"5/01/2002 23:00";"0";"0";"43.716686543808";"10.4833849977441";"10.475";"0";"0";"0"
"6/01/2002 00:00";"0";"0";"43.716686543808";"9.85838499774412";"9.85";"0";"0";"0"
"6/01/2002 01:00";"0";"0";"43.716686543808";"9.18338499774412";"9.175";"0";"0";"0"
"6/01/2002 02:00";"0";"0";"43.716686543808";"9.00838499774413";"9";"0";"0";"0"
"6/01/2002 03:00";"0";"0";"43.716686543808";"8.93338499774412";"8.925";"0";"0";"0"
"6/01/2002 04:00";"0";"0";"43.716686543808";"8.90838499774413";"8.9";"0";"0";"0"
"6/01/2002 05:00";"0";"0";"43.716686543808";"8.90838499774413";"8.9";"0";"0";"0"
"6/01/2002 06:00";"12.25";"25.75";"43.716686543808";"12.6526738739847";"8.825";"0";"0";"0"
"6/01/2002 07:00";"61.75";"124.5";"43.716686543808";"26.5852851492378";"8.8";"0";"0";"0"
"6/01/2002 08:00";"112.75";"238.5";"43.716686543808";"42.4738855075526";"10.075";"0";"0";"0"
"6/01/2002 09:00";"150.5";"345.25";"25.6204307604254";"30.7368486695949";"11.85";"0.0521165025";"5E-05";"1.42450142450142"
"6/01/2002 10:00";"113.5";"478";"27.7777631005422";"34.7075693134005";"13.575";"0.0521165025";"5E-05";"1.42450142450142"
"6/01/2002 11:00";"6.75";"605.75";"30.6769799457333";"37.8053971151323";"14.525";"0.0521165025";"5E-05";"1.42450142450142"
"6/01/2002 12:00";"5.75";"602";"33.5162796317834";"40.3462232386789";"15.15";"0.0521165025";"5E-05";"1.42450142450142"
"6/01/2002 13:00";"33.25";"542";"36.1693785247132";"42.3642331226544";"15.825";"0.0521165025";"5E-05";"1.42450142450142"
"6/01/2002 14:00";"108";"436.75";"38.5789629836458";"44.0399798228405";"15.775";"0.0521165025";"5E-05";"1.42450142450142"
"6/01/2002 15:00";"92.25";"385.75";"40.5144617291258";"44.4628065137805";"15.4";"0.0521165025";"5E-05";"1.42450142450142"
"6/01/2002 16:00";"119.75";"266.75";"41.72175540076";"43.3622503695847";"15.075";"0.0521165025";"5E-05";"1.42450142450142"
"6/01/2002 17:00";"73.25";"167";"41.9056667801109";"38.307456114921";"14.775";"0";"0";"0"
"6/01/2002 18:00";"53.25";"51.5";"41.9056667801109";"22.1030151504346";"14.4";"0";"0";"0"
"6/01/2002 19:00";"0";"0";"41.9056667801109";"14.0833849977441";"14.075";"0";"0";"0"
"6/01/2002 20:00";"0";"0";"41.9056667801109";"13.4833849977441";"13.475";"0";"0";"0"
"6/01/2002 21:00";"0";"0";"41.9056667801109";"12.8583849977441";"12.85";"0";"0";"0"
"6/01/2002 22:00";"0";"0";"41.9056667801109";"12.1833849977441";"12.175";"0";"0";"0"
"6/01/2002 23:00";"0";"0";"41.9056667801109";"11.9333849977441";"11.925";"0";"0";"0"
"7/01/2002 00:00";"0";"0";"41.9056667801109";"11.7583849977441";"11.75";"0";"0";"0"
"7/01/2002 01:00";"0";"0";"41.9056667801109";"11.6333849977441";"11.625";"0";"0";"0"
"7/01/2002 02:00";"0";"0";"41.9056667801109";"11.2333849977441";"11.225";"0";"0";"0"
"7/01/2002 03:00";"0";"0";"41.9056667801109";"10.6583849977441";"10.65";"0";"0";"0"
"7/01/2002 04:00";"0";"0";"41.9056667801109";"10.1333849977441";"10.125";"0";"0";"0"
"7/01/2002 05:00";"0";"0";"41.9056667801109";"9.78338499774412";"9.775";"0";"0";"0"
"7/01/2002 06:00";"12";"25.25";"41.9056667801109";"13.1593542822628";"9.4";"0";"0";"0"
"7/01/2002 07:00";"44.75";"127.25";"41.9056667801109";"27.2000618018149";"9.075";"0";"0";"0"
"7/01/2002 08:00";"50.5";"247";"41.9056667801109";"42.4132556096245";"9";"0";"0";"0"
"7/01/2002 09:00";"88.25";"336.25";"25.2674612268131";"29.3582929658666";"9";"0.0521165025";"5E-05";"1.42450142450142"
"7/01/2002 10:00";"72.25";"430.75";"26.805696129304";"32.1756573881731";"9";"0.0521165025";"5E-05";"1.42450142450142"
"7/01/2002 11:00";"102.25";"459";"29.1696580472621";"35.4457687395276";"10.275";"0.0521165025";"5E-05";"1.42450142450142"
"7/01/2002 12:00";"100";"482";"31.7858686197311";"38.3308591373999";"11.9";"0.0521165025";"5E-05";"1.42450142450142"
"7/01/2002 13:00";"101";"469";"34.3964378792817";"40.6155936790125";"13.575";"0.0521165025";"5E-05";"1.42450142450142"
"7/01/2002 14:00";"93.5";"430.5";"36.7416141527112";"41.9069121192205";"13.925";"0.0521165025";"5E-05";"1.42450142450142"
"7/01/2002 15:00";"71";"374.75";"38.5465455960492";"42.1564772981136";"13.825";"0.0521165025";"5E-05";"1.42450142450142"
"7/01/2002 16:00";"90.25";"259.5";"39.634713787609";"41.1028973986217";"13.725";"0.0521165025";"5E-05";"1.42450142450142"
"7/01/2002 17:00";"54.25";"157.75";"39.7993596063595";"36.0349030104595";"13.625";"0";"0";"0"
"7/01/2002 18:00";"12";"55.25";"39.7993596063595";"21.9013665621858";"13.525";"0";"0";"0"
"7/01/2002 19:00";"0";"0";"39.7993596063595";"13.4333849977441";"13.425";"0";"0";"0"
"7/01/2002 20:00";"0";"0";"39.7993596063595";"13.3333849977441";"13.325";"0";"0";"0"
"7/01/2002 21:00";"0";"0";"39.7993596063595";"13.1583849977441";"13.15";"0";"0";"0"
"7/01/2002 22:00";"0";"0";"39.7993596063595";"13.0333849977441";"13.025";"0";"0";"0"
"7/01/2002 23:00";"0";"0";"39.7993596063595";"12.7833849977441";"12.775";"0";"0";"0"
"8/01/2002 00:00";"0";"0";"39.7993596063595";"12.4083849977441";"12.4";"0";"0";"0"
"8/01/2002 01:00";"0";"0";"39.7993596063595";"12.0833849977441";"12.075";"0";"0";"0"
"8/01/2002 02:00";"0";"0";"39.7993596063595";"11.0333849977441";"11.025";"0";"0";"0"
"8/01/2002 03:00";"0";"0";"39.7993596063595";"9.65838499774412";"9.65";"0";"0";"0"
"8/01/2002 04:00";"0";"0";"39.7993596063595";"8.33338499774412";"8.325";"0";"0";"0"
"8/01/2002 05:00";"0";"0";"39.7993596063595";"8.23338499774412";"8.225";"0";"0";"0"
"8/01/2002 06:00";"11.75";"25";"39.7993596063595";"12.3212833488314";"8.6";"0";"0";"0"
"8/01/2002 07:00";"43.75";"126.25";"39.7993596063595";"26.9237870219338";"8.925";"0";"0";"0"
"8/01/2002 08:00";"49.5";"246";"39.7993596063595";"42.8985226623757";"9.6";"0";"0";"0"
"8/01/2002 09:00";"87.25";"335.25";"24.7996739270167";"29.0670741484271";"10.475";"0.0521165025";"5E-05";"1.42450142450142"
"8/01/2002 10:00";"71.25";"429.75";"26.5375035326822";"32.1473973902169";"11.3";"0.0521165025";"5E-05";"1.42450142450142"
"8/01/2002 11:00";"101.5";"458.25";"28.9944897498997";"35.459137391131";"12.1";"0.0521165025";"5E-05";"1.42450142450142"
"8/01/2002 12:00";"100";"482";"31.675340345736";"38.3470900272924";"12.975";"0.0521165025";"5E-05";"1.42450142450142"
"8/01/2002 13:00";"100.75";"469";"34.3191984244364";"40.5678918940214";"13.8";"0.0521165025";"5E-05";"1.42450142450142"
"8/01/2002 14:00";"92.5";"430.5";"36.664291950919";"41.8084757592063";"13.775";"0.0521165025";"5E-05";"1.42450142450142"
"8/01/2002 15:00";"68.25";"375.75";"38.4552784364772";"42.0134637937067";"13.4";"0.0521165025";"5E-05";"1.42450142450142"
"8/01/2002 16:00";"83.5";"262.5";"39.519860023695";"40.9362196033226";"13.075";"0.0521165025";"5E-05";"1.42450142450142"
"8/01/2002 17:00";"51.75";"157.75";"39.6788447836987";"35.1901008537406";"12.775";"0";"0";"0"
"8/01/2002 18:00";"11.25";"55.25";"39.6788447836987";"20.7832351533676";"12.4";"0";"0";"0"
"8/01/2002 19:00";"0";"0";"39.6788447836987";"12.0833849977441";"12.075";"0";"0";"0"
"8/01/2002 20:00";"0";"0";"39.6788447836987";"11.5583849977441";"11.55";"0";"0";"0"
"8/01/2002 21:00";"0";"0";"39.6788447836987";"10.8833849977441";"10.875";"0";"0";"0"
"8/01/2002 22:00";"0";"0";"39.6788447836987";"10.2583849977441";"10.25";"0";"0";"0"
"8/01/2002 23:00";"0";"0";"39.6788447836987";"9.80838499774412";"9.8";"0";"0";"0"
"9/01/2002 00:00";"0";"0";"39.6788447836987";"9.48338499774412";"9.475";"0";"0";"0"
"9/01/2002 01:00";"0";"0";"39.6788447836987";"9.10838499774412";"9.1";"0";"0";"0"
"9/01/2002 02:00";"0";"0";"39.6788447836987";"8.78338499774412";"8.775";"0";"0";"0"
"9/01/2002 03:00";"0";"0";"39.6788447836987";"8.40838499774412";"8.4";"0";"0";"0"
"9/01/2002 04:00";"0";"0";"39.6788447836987";"8.08338499774412";"8.075";"0";"0";"0"
"9/01/2002 05:00";"0";"0";"39.6788447836987";"8.23338499774412";"8.225";"0";"0";"0"
"9/01/2002 06:00";"11.75";"24.75";"39.6788447836987";"12.2831266737672";"8.6";"0";"0";"0"
"9/01/2002 07:00";"52.25";"121.5";"39.6788447836987";"26.3296928018855";"8.925";"0";"0";"0"
"9/01/2002 08:00";"75";"234";"39.6788447836987";"41.9258974168645";"10.05";"0";"0";"0"
"9/01/2002 09:00";"87.25";"335.25";"21.6047493890065";"26.2972804996074";"11.45";"0.0521165025";"5E-05";"1.42450142450142"
"9/01/2002 10:00";"71.25";"429.75";"23.3405571770545";"29.4383156377441";"12.85";"0.0521165025";"5E-05";"1.42450142450142"
"9/01/2002 11:00";"101.5";"458.25";"25.9847963932309";"32.9490209658158";"13.875";"0.0521165025";"5E-05";"1.42450142450142"
"9/01/2002 12:00";"100";"482";"28.8630362448299";"36.0165019690292";"14.7";"0.0521165025";"5E-05";"1.42450142450142"
"9/01/2002 13:00";"100.75";"469.25";"31.6971338498268";"38.414772998446";"15.5";"0.0521165025";"5E-05";"1.42450142450142"
"9/01/2002 14:00";"92.75";"431.5";"34.2361537756744";"39.8818754477256";"15.775";"0.0521165025";"5E-05";"1.42450142450142"
"9/01/2002 15:00";"70.75";"376";"36.2372478290812";"40.3366468375816";"15.8";"0.0521165025";"5E-05";"1.42450142450142"
"9/01/2002 16:00";"89.25";"261.25";"37.5242763680763";"39.4859003941085";"15.875";"0.0521165025";"5E-05";"1.42450142450142"
"9/01/2002 17:00";"53.5";"158.75";"37.7423700529229";"37.9949948103696";"15.45";"0";"0";"0"
"9/01/2002 18:00";"12";"56";"37.7423700529229";"23.414732233437";"14.925";"0";"0";"0"
"9/01/2002 19:00";"0";"0";"37.7423700529229";"14.3583849977441";"14.35";"0";"0";"0"
"9/01/2002 20:00";"0";"0";"37.7423700529229";"13.9083849977441";"13.9";"0";"0";"0"
"9/01/2002 21:00";"0";"0";"37.7423700529229";"13.5083849977441";"13.5";"0";"0";"0"
"9/01/2002 22:00";"0";"0";"37.7423700529229";"13.1083849977441";"13.1";"0";"0";"0"
"9/01/2002 23:00";"0";"0";"37.7423700529229";"12.4833849977441";"12.475";"0";"0";"0"
"10/01/2002 00:00";"0";"0";"37.7423700529229";"11.8583849977441";"11.85";"0";"0";"0"
"10/01/2002 01:00";"0";"0";"37.7423700529229";"11.1833849977441";"11.175";"0";"0";"0"
"10/01/2002 02:00";"0";"0";"37.7423700529229";"10.7833849977441";"10.775";"0";"0";"0"
"10/01/2002 03:00";"0";"0";"37.7423700529229";"10.5583849977441";"10.55";"0";"0";"0"
"10/01/2002 04:00";"0";"0";"37.7423700529229";"10.2833849977441";"10.275";"0";"0";"0"
"10/01/2002 05:00";"0";"0";"37.7423700529229";"9.98338499774412";"9.975";"0";"0";"0"
"10/01/2002 06:00";"11.75";"24.5";"37.7423700529229";"13.3948890357964";"9.75";"0";"0";"0"
"10/01/2002 07:00";"52";"120.5";"37.7423700529229";"26.7526211371845";"9.475";"0";"0";"0"
"10/01/2002 08:00";"72.75";"233.75";"37.7423700529229";"42.2959250442853";"10.45";"0";"0";"0"
"10/01/2002 09:00";"82.5";"336.25";"24.064633863177";"28.5214618877391";"11.925";"0.0521165025";"5E-05";"1.42450142450142"
"10/01/2002 10:00";"70.25";"428";"25.8979505285037";"31.7447671711363";"13.35";"0.0521165025";"5E-05";"1.42450142450142"
"10/01/2002 11:00";"100.25";"457.25";"28.4491640484317";"35.1268640447012";"13.925";"0.0521165025";"5E-05";"1.42450142450142"
"10/01/2002 12:00";"98";"481.25";"31.2013865484493";"38.0135091323184";"14.225";"0.0521165025";"5E-05";"1.42450142450142"
"10/01/2002 13:00";"100.5";"469.75";"33.8966718620389";"40.2770381950719";"14.525";"0.0521165025";"5E-05";"1.42450142450142"
"10/01/2002 14:00";"98.25";"435";"36.3207377293074";"41.7311437019348";"14.525";"0.0521165025";"5E-05";"1.42450142450142"
"10/01/2002 15:00";"80.5";"383";"38.2422651470391";"42.1753673901061";"14.425";"0.0521165025";"5E-05";"1.42450142450142"
"10/01/2002 16:00";"103.25";"267.5";"39.4567513630729";"41.1963084341258";"14.325";"0.0521165025";"5E-05";"1.42450142450142"
"10/01/2002 17:00";"63.5";"168.75";"39.6510119871325";"38.0031183935996";"14.225";"0";"0";"0"
"10/01/2002 18:00";"37.5";"57";"39.6510119871325";"22.6520101714875";"14.125";"0";"0";"0"
"10/01/2002 19:00";"0";"0";"39.6510119871325";"14.0333849977441";"14.025";"0";"0";"0"
"10/01/2002 20:00";"0";"0";"39.6510119871325";"13.0333849977441";"13.025";"0";"0";"0"
"10/01/2002 21:00";"0";"0";"39.6510119871325";"11.6583849977441";"11.65";"0";"0";"0"
"10/01/2002 22:00";"0";"0";"39.6510119871325";"10.3333849977441";"10.325";"0";"0";"0"
"10/01/2002 23:00";"0";"0";"39.6510119871325";"9.78338499774412";"9.775";"0";"0";"0"
