1;"eplusout"

"Date/Time";"[1] System Node Standard Density Volume Flow Rate (m3/s)";"[1] System Node Standard Density Volume Flow Rate (m3/s)";"[1] System Node Standard Density Volume Flow Rate (m3/s)";"[1] System Node Standard Density Volume Flow Rate (m3/s)";"[1] System Node Standard Density Volume Flow Rate (m3/s)"
;"SOLAR LOOP WATER HEATER DHW INLET NODE";"TEMPERING VALVE WATER OUTLET NODE";"AUX HW LOOP SUPPLY PUMP WATER OUTLET NODE";"3686 HEATED FLOOR HOT WATER INLET NODE";"SOLAR LOOP SUPPLY PUMP WATER OUTLET NODE"
"21/02/2002 08:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"21/02/2002 09:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"21/02/2002 10:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"21/02/2002 11:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"21/02/2002 12:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"21/02/2002 13:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"21/02/2002 14:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"21/02/2002 15:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"21/02/2002 16:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"21/02/2002 17:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"21/02/2002 18:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"21/02/2002 19:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"21/02/2002 20:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"21/02/2002 21:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"21/02/2002 22:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"21/02/2002 23:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"22/02/2002 00:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"22/02/2002 01:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"22/02/2002 02:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"22/02/2002 03:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"22/02/2002 04:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"22/02/2002 05:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"22/02/2002 06:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"22/02/2002 07:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"22/02/2002 08:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"22/02/2002 09:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"22/02/2002 10:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"22/02/2002 11:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"22/02/2002 12:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"22/02/2002 13:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"22/02/2002 14:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"22/02/2002 15:00";"0.000157188427885649";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"22/02/2002 16:00";"0.0001550326212763";"0";"0.0001550326212763";"1.18170818076647E-05";"5E-05"
"22/02/2002 17:00";"0.000151705347935021";"5.2917180544395E-08";"0.000151758265115565";"1.09939811665875E-05";"0"
"22/02/2002 18:00";"0.000155635297121673";"1.32235723166866E-07";"0.00015576753284484";"1.14135403674354E-05";"0"
"22/02/2002 19:00";"0.000157164447450683";"2.3980993762284E-08";"0.000157188428444445";"1.22433087990502E-05";"0"
"22/02/2002 20:00";"0.000157188334768688";"9.36757568884759E-11";"0.000157188428444445";"1.22433087990502E-05";"0"
"22/02/2002 21:00";"0.000157188427755653";"3.44396154213547E-13";"0.000157188428444445";"1.22433087990502E-05";"0"
"22/02/2002 22:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"22/02/2002 23:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 00:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 01:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 02:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 03:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 04:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 05:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 06:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 07:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 08:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 09:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"23/02/2002 10:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"23/02/2002 11:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"23/02/2002 12:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"23/02/2002 13:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"23/02/2002 14:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"23/02/2002 15:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"23/02/2002 16:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"23/02/2002 17:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 18:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 19:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 20:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 21:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 22:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"23/02/2002 23:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 00:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 01:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 02:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 03:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 04:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 05:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 06:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 07:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 08:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 09:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"24/02/2002 10:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"24/02/2002 11:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"24/02/2002 12:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"24/02/2002 13:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"24/02/2002 14:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"24/02/2002 15:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"24/02/2002 16:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"24/02/2002 17:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 18:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 19:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 20:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 21:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 22:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"24/02/2002 23:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"25/02/2002 00:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"25/02/2002 01:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"25/02/2002 02:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"25/02/2002 03:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"25/02/2002 04:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"25/02/2002 05:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"25/02/2002 06:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"25/02/2002 07:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"25/02/2002 08:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"25/02/2002 09:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"25/02/2002 10:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"25/02/2002 11:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"25/02/2002 12:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"25/02/2002 13:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"25/02/2002 14:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"25/02/2002 15:00";"0.000157188427755653";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"25/02/2002 16:00";"0.000154465849966464";"0";"0.000154465850310861";"1.15896089210308E-05";"5E-05"
"25/02/2002 17:00";"0.000133420844072535";"0";"0.000133420844072535";"9.07877040471335E-06";"0"
"25/02/2002 18:00";"0.000127931105828448";"2.15682447661833E-07";"0.00012814678827611";"7.97330861425468E-06";"0"
"25/02/2002 19:00";"0.000149818978860024";"7.5950646292103E-07";"0.000150578485322945";"9.87605231956598E-06";"0"
"25/02/2002 20:00";"0.000157080953514311";"1.0747493013372E-07";"0.000157188428444445";"1.22433087990502E-05";"0"
"25/02/2002 21:00";"0.000157188008620499";"4.19823945848505E-10";"0.000157188428444445";"1.22433087990502E-05";"0"
"25/02/2002 22:00";"0.000157188426515107";"1.54347039751726E-12";"0.000157188428444445";"1.22433087990502E-05";"0"
"25/02/2002 23:00";"0.00015718842767271";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"26/02/2002 00:00";"0.00015718842767271";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"26/02/2002 01:00";"0.00015718842767271";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"26/02/2002 02:00";"0.00015718842767271";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"26/02/2002 03:00";"0.00015718842767271";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"26/02/2002 04:00";"0.00015718842767271";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"26/02/2002 05:00";"0.00015718842767271";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"26/02/2002 06:00";"0.00015718842767271";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"26/02/2002 07:00";"0.00015718842767271";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"26/02/2002 08:00";"0.00015718842767271";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"26/02/2002 09:00";"0.00015718842767271";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"26/02/2002 10:00";"0.00015718842767271";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"26/02/2002 11:00";"0.00015718842767271";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"26/02/2002 12:00";"0.00015718842767271";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"26/02/2002 13:00";"0.00015718842767271";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"26/02/2002 14:00";"0.000156802519395221";"0";"0.000156802519781089";"1.22433087990502E-05";"5E-05"
"26/02/2002 15:00";"0.000133029141313105";"0";"0.000133029141313105";"1.0107561487172E-05";"5E-05"
"26/02/2002 16:00";"0.000108474718047972";"0";"0.000108474718047972";"7.83383712098392E-06";"5E-05"
"26/02/2002 17:00";"0.000106535299837011";"1.53468299558328E-07";"0.000106688768136569";"7.52548678301435E-06";"0"
"26/02/2002 18:00";"0.000124276486472283";"6.84418501197647E-07";"0.00012496090497348";"9.08524392707541E-06";"0"
"26/02/2002 19:00";"0.000146339957549632";"7.67175387460736E-07";"0.000147107132937092";"1.11595452948935E-05";"0"
"26/02/2002 20:00";"0.000157028944290689";"1.59484153756322E-07";"0.000157188428444445";"1.22433087990502E-05";"0"
"26/02/2002 21:00";"0.00015718780545947";"6.22984975599029E-10";"0.000157188428444445";"1.22433087990502E-05";"0"
"26/02/2002 22:00";"0.000157188425867761";"2.29038595103019E-12";"0.000157188428444445";"1.22433087990502E-05";"0"
"26/02/2002 23:00";"0.000157188427871849";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/02/2002 00:00";"0.000157188427871849";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/02/2002 01:00";"0.000157188427871849";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/02/2002 02:00";"0.000157188427871849";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/02/2002 03:00";"0.000157188427871849";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/02/2002 04:00";"0.000157188427871849";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/02/2002 05:00";"0.000157188427871849";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/02/2002 06:00";"0.000157188427871849";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/02/2002 07:00";"0.000157188427871849";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/02/2002 08:00";"0.000157188427871849";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/02/2002 09:00";"0.000157188427871849";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"27/02/2002 10:00";"0.000157188427871849";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"27/02/2002 11:00";"0.000157188427871849";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"27/02/2002 12:00";"0.000157188427871849";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"27/02/2002 13:00";"0.000144793264577092";"6.82142422810415E-08";"0.000144861478819373";"1.16568021687011E-05";"5E-05"
"27/02/2002 14:00";"9.97916182724599E-05";"1.15781930582326E-07";"9.99074002030423E-05";"7.91573128448076E-06";"5E-05"
"27/02/2002 15:00";"7.44860738195578E-05";"0";"7.44860738195578E-05";"5.67423965419108E-06";"5E-05"
"27/02/2002 16:00";"5.77430206945765E-05";"2.98741211591173E-07";"5.80417619061677E-05";"4.14183065084446E-06";"5E-05"
"27/02/2002 17:00";"9.86644029852873E-05";"9.07887146313103E-07";"9.95722901316004E-05";"7.50593839798876E-06";"0"
"27/02/2002 18:00";"0.000120450094540566";"7.99800688625263E-07";"0.000121249895229191";"9.75032126853361E-06";"0"
"27/02/2002 19:00";"0.000150220668902606";"9.58780907666121E-07";"0.000151179449810272";"1.19892625823393E-05";"0"
"27/02/2002 20:00";"0.000157161210633735";"2.72178107103197E-08";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/02/2002 21:00";"0.000157188322124872";"1.0631957311115E-10";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/02/2002 22:00";"0.000157188427662684";"3.90880771148465E-13";"0.000157188428444445";"1.22433087990502E-05";"0"
"27/02/2002 23:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/02/2002 00:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/02/2002 01:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/02/2002 02:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/02/2002 03:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/02/2002 04:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/02/2002 05:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/02/2002 06:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/02/2002 07:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/02/2002 08:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/02/2002 09:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"28/02/2002 10:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"28/02/2002 11:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"28/02/2002 12:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"28/02/2002 13:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"28/02/2002 14:00";"0.000157188427662684";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"28/02/2002 15:00";"0.000153637121345305";"0";"0.000153637121736186";"1.19675681190023E-05";"5E-05"
"28/02/2002 16:00";"0.000125484084834293";"0";"0.000125484084834293";"9.45708255869846E-06";"5E-05"
"28/02/2002 17:00";"9.9549301078956E-05";"0";"9.9549301078956E-05";"7.03520463689538E-06";"0"
"28/02/2002 18:00";"9.45823913368474E-05";"5.15648237731312E-08";"9.46339561606205E-05";"6.5317117073929E-06";"0"
"28/02/2002 19:00";"0.000113194737265614";"3.72689176753359E-07";"0.000113567426442367";"8.23300826482907E-06";"0"
"28/02/2002 20:00";"0.00015045093838315";"5.91917557123547E-07";"0.000151042855940274";"1.15330681026599E-05";"0"
"28/02/2002 21:00";"0.000157006837637846";"1.81590806598763E-07";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/02/2002 22:00";"0.000157187719105357";"7.09339088263731E-10";"0.000157188428444445";"1.22433087990502E-05";"0"
"28/02/2002 23:00";"0.000157188425510598";"2.60786429222976E-12";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/03/2002 00:00";"0.000157188427792479";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/03/2002 01:00";"0.000157188427792479";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/03/2002 02:00";"0.000157188427792479";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/03/2002 03:00";"0.000157188427792479";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/03/2002 04:00";"0.000157188427792479";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/03/2002 05:00";"0.000157188427792479";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/03/2002 06:00";"0.000157188427792479";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/03/2002 07:00";"0.000157188427792479";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/03/2002 08:00";"0.000157188427792479";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/03/2002 09:00";"0.000157188427792479";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"1/03/2002 10:00";"0.000157188427792479";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"1/03/2002 11:00";"0.000157188427792479";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"1/03/2002 12:00";"0.000157188427792479";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"1/03/2002 13:00";"0.000150485418203859";"5.86445965717024E-08";"0.00015054406280043";"1.18475219727237E-05";"5E-05"
"1/03/2002 14:00";"0.000136582145611754";"0";"0.000136582145611754";"1.07130049415756E-05";"5E-05"
"1/03/2002 15:00";"0.000144315424354891";"4.36682621242115E-07";"0.000144752106976133";"1.14081636586909E-05";"5E-05"
"1/03/2002 16:00";"0.000153119330399113";"1.64834989624664E-07";"0.000153284165388738";"1.22433087990502E-05";"5E-05"
"1/03/2002 17:00";"0.000153464119161137";"1.13538361845868E-08";"0.000153475472997322";"1.22330171019968E-05";"0"
"1/03/2002 18:00";"0.00015489819484128";"1.34124626244439E-07";"0.000155032319467525";"1.21829751816765E-05";"0"
"1/03/2002 19:00";"0.000157179185882802";"9.24256164351583E-09";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/03/2002 20:00";"0.000157188392340689";"3.61037564300678E-11";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/03/2002 21:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/03/2002 22:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"1/03/2002 23:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/03/2002 00:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/03/2002 01:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/03/2002 02:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/03/2002 03:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/03/2002 04:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/03/2002 05:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/03/2002 06:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/03/2002 07:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/03/2002 08:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/03/2002 09:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"2/03/2002 10:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"2/03/2002 11:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"2/03/2002 12:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"2/03/2002 13:00";"0.000157188427913508";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"2/03/2002 14:00";"0.000156605299327438";"0";"0.000156605299592907";"1.22433087990502E-05";"5E-05"
"2/03/2002 15:00";"0.000138907634872614";"0";"0.000138907634872614";"1.10282915174344E-05";"5E-05"
"2/03/2002 16:00";"0.000114561213906379";"0";"0.000114561213906379";"8.64413334762306E-06";"5E-05"
"2/03/2002 17:00";"0.000111824287530343";"1.27336372602706E-07";"0.000111951623902946";"8.190923015919E-06";"0"
"2/03/2002 18:00";"0.000126779798724128";"6.05999896813463E-07";"0.000127385798620942";"9.61724850081867E-06";"0"
"2/03/2002 19:00";"0.000149779196803714";"7.86117558837561E-07";"0.000150565314362552";"1.17205395921123E-05";"0"
"2/03/2002 20:00";"0.000157132296182445";"5.61322620000229E-08";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/03/2002 21:00";"0.000157188209177797";"2.19266648426421E-10";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/03/2002 22:00";"0.000157188427235254";"8.06127386165831E-13";"0.000157188428444445";"1.22433087990502E-05";"0"
"2/03/2002 23:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/03/2002 00:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/03/2002 01:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/03/2002 02:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/03/2002 03:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/03/2002 04:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/03/2002 05:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/03/2002 06:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/03/2002 07:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/03/2002 08:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/03/2002 09:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"3/03/2002 10:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"3/03/2002 11:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"3/03/2002 12:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"3/03/2002 13:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"3/03/2002 14:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"3/03/2002 15:00";"0.000157188427638318";"0";"0.000157188428444445";"1.22433087990502E-05";"5E-05"
"3/03/2002 16:00";"0.00015710107649552";"0";"0.000157101076898584";"1.22433087990502E-05";"5E-05"
"3/03/2002 17:00";"0.000154978449194585";"0";"0.000154978449194585";"1.20053681469232E-05";"0"
"3/03/2002 18:00";"0.00015430099605558";"1.05741699931669E-07";"0.000154406737755512";"1.1754148196307E-05";"0"
"3/03/2002 19:00";"0.000157145220989117";"4.3207455328377E-08";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/03/2002 20:00";"0.000157188259665323";"1.68779122364003E-10";"0.000157188428444445";"1.22433087990502E-05";"0"
"3/03/2002 21:00";"0.000157188427513678";"6.20511471115186E-13";"0.000157188428444445";"1.22433087990502E-05";"0"
