"Date/Time";"Walls";"Ground Floors";"Partitions (int)";"Roofs";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"External Vent.";"Total Cooling";"Zone Heating";"General Lighting";"Occupancy";"Zone Sensible Heating";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Lighting";"Heating (Gas)";"Cooling (Electricity)";"DHW (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"kW";"kW";"kW";"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"kW";"°C";
"1/01/2001 01:00:00";"1.432291";"0.445025";"2.364576";"-6.301895";"0";"2.06857";"-0.584548";"0";"0";"1.955599";"0";"1.547157";"1.078077";"-0.2285367";"17.56248";"17.08991";"17.32619";"0";"2.300703";"0";"0.691656";"10.525";
"1/01/2001 02:00:00";"1.191371";"0.69563";"1.76767";"-6.024018";"0";"2.072628";"-0.622948";"0";"0";"2.522481";"0";"1.547157";"1.571254";"-0.2255398";"17.3863";"16.60341";"16.99486";"0";"2.967624";"0";"0.691656";"9.9";
"1/01/2001 03:00:00";"0.974639";"0.883194";"1.283389";"-5.993866";"0";"2.073849";"-0.573871";"0";"0";"2.870818";"0";"1.547157";"1.974552";"-0.1903633";"17.28296";"16.21962";"16.75129";"0";"3.377434";"0";"0.691656";"10.375";
"1/01/2001 04:00:00";"0.755013";"1.032393";"0.951842";"-6.048335";"0";"2.072346";"-0.524889";"0";"0";"3.217485";"0";"1.547157";"2.379545";"-0.1581659";"17.20438";"15.91385";"16.55911";"0";"3.785276";"0";"0.691656";"10.875";
"1/01/2001 05:00:00";"0.541022";"1.139554";"0.697142";"-6.041322";"0";"2.071251";"-0.484778";"0";"0";"3.472557";"0";"1.547157";"2.684086";"-0.1334375";"17.15432";"15.69195";"16.42314";"0";"4.085361";"0";"0.691656";"11.3";
"1/01/2001 06:00:00";"0.265422";"1.128122";"0.211323";"-5.122401";"0";"2.070913";"-0.457979";"0";"0";"3.353791";"0";"1.547157";"2.603272";"-0.1217394";"17.16185";"15.71486";"16.43835";"0";"3.945637";"0";"0.691656";"11.625";
"1/01/2001 07:00:00";"-0.375372";"0.558854";"-1.627363";"0.106225";"0";"2.060949";"-0.399349";"0";"0";"1.280987";"0";"1.547157";"0.6680712";"-0.1504834";"17.52057";"16.8471";"17.18383";"0";"1.507044";"0";"0.691656";"12.675";
"1/01/2001 08:00:00";"-1.414781";"-0.705081";"-4.400079";"6.209202";"0";"1.389319";"-0.461261";"0";"0";"0";"1.017072";"1.547157";"0";"-0.4420376";"19.13837";"19.1371";"19.13774";"1.017072";"0";"0";"0.345828";"13.525";
"1/01/2001 09:00:00";"-2.586006";"-2.219074";"-6.615282";"11.94766";"0";"1.057448";"-0.632244";"0";"0";"0";"1.017072";"1.473152";"0";"-0.3036916";"21.86009";"21.88727";"21.87368";"1.017072";"0";"0";"0.172912";"14.15";
"1/01/2001 10:00:00";"-3.636203";"-3.872698";"-7.863874";"16.3809";"-0.174233";"0.7197506";"-0.812331";"0";"-0.174233";"0";"1.017072";"1.288327";"0";"-0.1749143";"24.75341";"24.79803";"24.77572";"1.017072";"0";"0.096795";"0";"14.825";
"1/01/2001 11:00:00";"-4.285756";"-5.384923";"-7.754493";"20.14972";"-1.551273";"0.7227919";"-0.882887";"0";"-1.551273";"0";"0";"1.104511";"0";"-1.551616";"26.57602";"27.54477";"27.06039";"0";"0";"0.861818";"0";"15.75";
"1/01/2001 12:00:00";"-4.59145";"-6.684297";"-6.96784";"22.38749";"-2.876257";"0.7249702";"-0.927329";"0";"-2.876257";"0";"0";"0.9523258";"0";"-2.876328";"28.16116";"29.84421";"29.00269";"0";"0";"1.597921";"0";"16.75";
"1/01/2001 13:00:00";"-4.547834";"-7.642357";"-5.512115";"22.80736";"-4.033132";"0.7266907";"-0.942435";"0";"-4.033132";"0";"0";"0.8014148";"0";"-4.033131";"29.38795";"31.54257";"30.46526";"0";"0";"2.240629";"0";"17.75";
"1/01/2001 14:00:00";"-4.026723";"-8.029605";"-3.208512";"20.15701";"-4.362999";"0.730966";"-0.969109";"0";"-4.362999";"0";"0";"0.6947162";"0";"-4.362998";"29.97789";"32.22251";"31.1002";"0";"0";"2.423888";"0";"18";
"1/01/2001 15:00:00";"-3.183343";"-7.875648";"-0.723343";"15.78546";"-3.938931";"0.73119";"-0.962854";"0";"-3.938931";"0";"0";"0.6743459";"0";"-3.938931";"29.90058";"31.95666";"30.92862";"0";"0";"2.188294";"0";"18";
"1/01/2001 16:00:00";"-2.162543";"-7.254902";"1.57612";"10.51582";"-3.000256";"0.7268084";"-0.909215";"0";"-3.000256";"0";"0";"0.7316915";"0";"-3.000239";"29.2377";"30.87839";"30.05805";"0";"0";"1.66681";"0";"18";
"1/01/2001 17:00:00";"-1.00201";"-6.155441";"3.814791";"4.158035";"-1.670696";"0.725111";"-0.87904";"0";"-1.670696";"0";"0";"0.836737";"0";"-1.670696";"28.08686";"28.94635";"28.51661";"0";"0";"0.928165";"0";"17.25";
"1/01/2001 18:00:00";"0.237373";"-4.671938";"5.830812";"-2.501349";"-0.241393";"0.7232336";"-0.82945";"0";"-0.241393";"0";"0";"0.9846009";"0";"-0.2413917";"26.44049";"26.236";"26.33825";"0";"0";"0.134108";"0";"16.25";
"1/01/2001 19:00:00";"1.057755";"-3.340418";"6.310601";"-6.476416";"0";"0.7194613";"-0.718123";"0";"0";"0";"0";"1.168936";"0";"0";"24.0424";"23.8662";"23.9543";"0";"0";"0";"0";"15.25";
"1/01/2001 20:00:00";"1.463896";"-2.341906";"5.533526";"-6.860087";"0";"0.7169262";"-0.617031";"0";"0";"0";"0.203414";"1.330299";"0";"0";"22.31747";"22.13497";"22.22622";"0.203414";"0";"0";"0";"14.775";
"1/01/2001 21:00:00";"1.608457";"-1.593366";"4.504879";"-6.567555";"0";"0.7143121";"-0.53904";"0";"0";"0";"0.203414";"1.427054";"0";"0";"20.98092";"20.80951";"20.89522";"0.203414";"0";"0";"0";"14.4";
"1/01/2001 22:00:00";"1.633848";"-0.979662";"3.708078";"-6.370256";"0";"0.7124878";"-0.477845";"0";"0";"0";"0.203414";"1.496242";"0";"0";"19.90239";"19.7041";"19.80325";"0.203414";"0";"0";"0";"14.075";
"1/01/2001 23:00:00";"1.617401";"-0.441762";"3.191182";"-6.240232";"0";"1.050565";"-0.416501";"0";"0";"0";"0.203414";"1.54189";"0";"-0.1998632";"18.84921";"18.73322";"18.79122";"0.203414";"0";"0";"0.172912";"13.775";
"1/01/2001";"1.603925";"0.068266";"2.926968";"-6.208427";"0";"1.725515";"-0.370283";"0";"0";"0.429642";"0";"1.547157";"0.1848478";"-0.2868192";"17.90546";"17.8144";"17.85993";"0";"0.505463";"0";"0.51874";"13.4";
"2/01/2001 01:00:00";"1.457896";"0.46815";"2.428312";"-6.593559";"0";"2.063308";"-0.373467";"0";"0";"1.584017";"0";"1.547157";"1.005807";"-0.1351552";"17.61417";"17.03575";"17.32496";"0";"1.86355";"0";"0.691656";"13.075";
"2/01/2001 02:00:00";"1.273532";"0.772894";"1.952264";"-6.933659";"0";"2.063482";"-0.425761";"0";"0";"2.457978";"0";"1.547157";"1.782348";"-0.135715";"17.40939";"16.42499";"16.91719";"0";"2.89174";"0";"0.691656";"12.25";
"2/01/2001 03:00:00";"1.088645";"1.01832";"1.53125";"-7.174521";"0";"2.064795";"-0.495228";"0";"0";"3.278592";"0";"1.547157";"2.485589";"-0.1472489";"17.22984";"15.93531";"16.58257";"0";"3.857168";"0";"0.691656";"11.25";
"2/01/2001 04:00:00";"0.884554";"1.220188";"1.219048";"-7.422708";"0";"2.069485";"-0.566912";"0";"0";"4.062549";"0";"1.547157";"3.151895";"-0.1620509";"17.07113";"15.53357";"16.30235";"0";"4.779468";"0";"0.691656";"10.25";
"2/01/2001 05:00:00";"0.656327";"1.352047";"0.875458";"-7.340711";"0";"2.072321";"-0.561122";"0";"0";"4.465093";"0";"1.547157";"3.550037";"-0.1480281";"16.97554";"15.27";"16.12277";"0";"5.253051";"0";"0.691656";"10.225";
"2/01/2001 06:00:00";"0.306597";"1.285306";"0.120522";"-5.667745";"0";"2.068626";"-0.53236";"0";"0";"4.048592";"0";"1.547157";"3.176238";"-0.1389896";"17.01236";"15.41176";"16.21206";"0";"4.763048";"0";"0.691656";"10.6";
"2/01/2001 07:00:00";"0.180015";"1.350287";"0.252554";"-6.109429";"0";"2.072487";"-0.507627";"0";"0";"4.195662";"0";"1.547157";"3.361084";"-0.1314518";"17.04609";"15.26175";"16.15392";"0";"4.936073";"0";"0.691656";"10.925";
"2/01/2001 08:00:00";"-0.450178";"0.879528";"-1.493176";"-2.083549";"0";"1.390484";"-0.508249";"0";"0";"2.092376";"1.017072";"1.547157";"1.717025";"-0.1082232";"17.36012";"16.11602";"16.73807";"1.017072";"2.461619";"0";"0.345828";"11.225";
"2/01/2001 09:00:00";"-2.1978";"-1.244578";"-6.666483";"10.82285";"0";"1.056299";"-0.68013";"0";"0";"0";"1.017072";"1.547088";"0";"-0.323806";"19.82037";"20.11078";"19.96558";"1.017072";"0";"0";"0.172912";"11.6";
"2/01/2001 10:00:00";"-3.508869";"-3.001091";"-8.451302";"15.95262";"0";"0.7232327";"-0.92844";"0";"0";"0";"1.017072";"1.397866";"0";"0";"23.1587";"23.25898";"23.20884";"1.017072";"0";"0";"0";"11.925";
"2/01/2001 11:00:00";"-4.222926";"-4.450173";"-7.897114";"18.43707";"-0.422957";"0.7284286";"-1.087161";"0";"-0.422957";"0";"0";"1.208026";"0";"-0.4240608";"25.39254";"25.88153";"25.63704";"0";"0";"0.234976";"0";"12.225";
"2/01/2001 12:00:00";"-4.474973";"-5.60212";"-6.673302";"19.58766";"-1.660126";"0.7315214";"-1.171532";"0";"-1.660126";"0";"0";"1.070752";"0";"-1.660208";"26.80796";"27.94925";"27.3786";"0";"0";"0.922293";"0";"12.6";
"2/01/2001 13:00:00";"-4.393486";"-6.382649";"-4.917748";"18.99744";"-2.399034";"0.7341885";"-1.224189";"0";"-2.399034";"0";"0";"0.9562629";"0";"-2.399094";"27.78861";"29.33311";"28.56086";"0";"0";"1.332797";"0";"12.925";
"2/01/2001 14:00:00";"-3.919181";"-6.652906";"-2.672736";"16.33786";"-2.582517";"0.7370864";"-1.226426";"0";"-2.582517";"0";"0";"0.8888982";"0";"-2.582517";"28.20934";"29.82122";"29.01528";"0";"0";"1.434732";"0";"13.3";
"2/01/2001 15:00:00";"-3.185477";"-6.473026";"-0.500968";"12.50051";"-2.261232";"0.735908";"-1.181701";"0";"-2.261232";"0";"0";"0.8788267";"0";"-2.261233";"28.0847";"29.52048";"28.80259";"0";"0";"1.256239";"0";"13.7";
"2/01/2001 16:00:00";"-2.276188";"-5.872289";"1.558965";"7.817464";"-1.519385";"0.7309807";"-1.096297";"0";"-1.519385";"0";"0";"0.9277406";"0";"-1.519488";"27.46261";"28.47716";"27.96988";"0";"0";"0.844104";"0";"14.1";
"2/01/2001 17:00:00";"-1.291349";"-4.95882";"3.32163";"2.793726";"-0.537183";"0.7287775";"-1.040829";"0";"-0.537183";"0";"0";"1.009207";"0";"-0.5372191";"26.50007";"26.82846";"26.66426";"0";"0";"0.298435";"0";"13.825";
"2/01/2001 18:00:00";"-0.207781";"-3.690066";"5.09447";"-2.79714";"0";"0.7253968";"-0.935712";"0";"0";"0";"0";"1.124119";"0";"0";"24.77908";"24.48959";"24.63433";"0";"0";"0";"0";"13.4";
"2/01/2001 19:00:00";"0.723759";"-2.335166";"6.124973";"-6.970361";"0";"0.7201419";"-0.766062";"0";"0";"0";"0";"1.305999";"0";"0";"22.22653";"22.10877";"22.16765";"0";"0";"0";"0";"12.925";
"2/01/2001 20:00:00";"1.202354";"-1.301339";"5.632216";"-7.93863";"0";"0.7163788";"-0.642626";"0";"0";"0";"0.203414";"1.451738";"0";"0";"20.36845";"20.2824";"20.32543";"0.203414";"0";"0";"0";"12.575";
"2/01/2001 21:00:00";"1.416";"-0.516663";"4.713958";"-7.843607";"0";"0.7134118";"-0.543856";"0";"0";"0";"0.203414";"1.533758";"0";"0";"18.94044";"18.87157";"18.906";"0.203414";"0";"0";"0";"12.35";
"2/01/2001 22:00:00";"1.468233";"0.100732";"3.860679";"-7.681376";"0";"0.7117718";"-0.487335";"0";"0";"0.445146";"0.203414";"1.547157";"0.4455554";"0";"17.97484";"17.72417";"17.8495";"0.203414";"0.523701";"0";"0";"12.075";
"2/01/2001 23:00:00";"1.311151";"0.520796";"2.893044";"-7.579673";"0";"1.050709";"-0.485377";"0";"0";"1.615841";"0.203414";"1.547157";"1.432903";"-0.0480861";"17.64496";"16.90115";"17.27305";"0.203414";"1.900989";"0";"0.172912";"11.775";
"2/01/2001";"1.111627";"0.820128";"2.148098";"-7.23268";"0";"1.72895";"-0.496239";"0";"0";"2.625032";"0";"1.547157";"2.042583";"-0.1256267";"17.39355";"16.32575";"16.85965";"0";"3.088274";"0";"0.51874";"11.4";
"3/01/2001 01:00:00";"0.879475";"1.02643";"1.497084";"-6.945135";"0";"2.070905";"-0.510307";"0";"0";"3.349575";"0";"1.547157";"2.534476";"-0.1548332";"17.23145";"15.91761";"16.57453";"0";"3.940677";"0";"0.691656";"11.075";
"3/01/2001 02:00:00";"0.65995";"1.186164";"1.08068";"-6.888851";"0";"2.075145";"-0.551072";"0";"0";"3.893866";"0";"1.547157";"3.008667";"-0.1594684";"17.10932";"15.59689";"16.3531";"0";"4.58102";"0";"0.691656";"10.475";
"3/01/2001 03:00:00";"0.471049";"1.331854";"0.865584";"-7.06005";"0";"2.075571";"-0.594971";"0";"0";"4.459325";"0";"1.547157";"3.501267";"-0.1666751";"16.99735";"15.30655";"16.15195";"0";"5.246265";"0";"0.691656";"9.85";
"3/01/2001 04:00:00";"0.302614";"1.463436";"0.736684";"-7.320324";"0";"2.076061";"-0.643892";"0";"0";"5.02071";"0";"1.547157";"3.984064";"-0.1768726";"16.8919";"15.04322";"15.96756";"0";"5.906717";"0";"0.691656";"9.175";
"3/01/2001 05:00:00";"0.133904";"1.564391";"0.588856";"-7.416704";"0";"2.074561";"-0.621307";"0";"0";"5.327448";"0";"1.547157";"4.314026";"-0.1585806";"16.82679";"14.84239";"15.83459";"0";"6.267586";"0";"0.691656";"9.375";
"3/01/2001 06:00:00";"-0.137824";"1.503053";"0.020488";"-6.106895";"0";"2.069857";"-0.581734";"0";"0";"4.948485";"0";"1.547157";"3.993618";"-0.1446197";"16.86472";"14.97172";"15.91822";"0";"5.821747";"0";"0.691656";"9.875";
"3/01/2001 07:00:00";"-0.792335";"0.844773";"-1.977683";"-0.089693";"0";"2.0649";"-0.571906";"0";"0";"2.460281";"0";"1.547157";"1.563848";"-0.1867283";"17.25877";"16.29486";"16.77682";"0";"2.894448";"0";"0.691656";"10.375";
"3/01/2001 08:00:00";"-1.837647";"-0.54935";"-4.869773";"7.210602";"0";"1.390432";"-0.540778";"0";"0";"0";"1.017072";"1.547157";"0";"-0.5154266";"18.70025";"18.88534";"18.79279";"1.017072";"0";"0";"0.345828";"12.15";
"3/01/2001 09:00:00";"-3.190951";"-2.349157";"-7.695017";"14.28879";"0";"1.057716";"-0.634539";"0";"0";"0";"1.017072";"1.477875";"0";"-0.3046923";"22.01788";"22.11366";"22.06577";"1.017072";"0";"0";"0.172912";"14.275";
"3/01/2001 10:00:00";"-4.408402";"-4.287114";"-9.207021";"19.38067";"-0.456107";"0.7174361";"-0.719691";"0";"-0.456107";"0";"1.017072";"1.251715";"0";"-0.4572057";"25.29744";"25.50676";"25.4021";"1.017072";"0";"0.253393";"0";"16.45";
"3/01/2001 11:00:00";"-4.8955";"-5.808061";"-8.333463";"22.23395";"-2.016841";"0.7201896";"-0.800627";"0";"-2.016841";"0";"0";"1.058394";"0";"-2.016954";"27.09299";"28.28008";"27.68653";"0";"0";"1.120466";"0";"17.225";
"3/01/2001 12:00:00";"-4.945491";"-6.927115";"-6.555294";"22.66248";"-3.164079";"0.723107";"-0.882773";"0";"-3.164079";"0";"0";"0.906774";"0";"-3.164196";"28.49368";"30.2592";"29.37643";"0";"0";"1.757821";"0";"17.6";
"3/01/2001 13:00:00";"-1.70622";"-4.200359";"5.700007";"-3.142768";"-0.323494";"0.7153155";"-0.63787";"0";"-0.323494";"0";"0";"0.9265975";"0";"-0.3234943";"25.80508";"25.24401";"25.52455";"0";"0";"0.179718";"0";"17.925";
"3/01/2001 14:00:00";"-0.783015";"-3.136722";"5.214255";"-1.029999";"-0.066261";"0.7108755";"-0.483389";"0";"-0.066261";"0";"0";"1.298966";"0";"-6.632922E-02";"23.89712";"23.60021";"23.74867";"0";"0";"0.036812";"0";"17.925";
"3/01/2001 15:00:00";"-3.058725";"-5.598111";"-5.109634";"16.09871";"-1.364237";"0.7186452";"-0.734487";"0";"-1.364237";"0";"0";"1.085142";"0";"-1.364918";"26.81842";"27.95052";"27.38447";"0";"0";"0.757909";"0";"17.75";
"3/01/2001 16:00:00";"-2.828507";"-5.892726";"-2.902184";"13.23655";"-1.832588";"0.7245739";"-0.794257";"0";"-1.832588";"0";"0";"0.9532693";"0";"-1.832588";"27.42726";"28.45855";"27.9429";"0";"0";"1.018103";"0";"17.625";
"3/01/2001 17:00:00";"-1.611419";"-4.993286";"1.567954";"4.775574";"-0.763926";"0.7211043";"-0.800107";"0";"-0.763926";"0";"0";"0.9932153";"0";"-0.7639273";"26.54186";"26.86073";"26.7013";"0";"0";"0.424403";"0";"16.7";
"3/01/2001 18:00:00";"-0.23961";"-3.532127";"4.904045";"-3.049022";"0";"0.7181721";"-0.739923";"0";"0";"0";"0";"1.135317";"0";"0";"24.56253";"24.19589";"24.37921";"0";"0";"0";"0";"15.5";
"3/01/2001 19:00:00";"0.651453";"-2.270144";"5.779619";"-6.521849";"0";"0.7147813";"-0.646695";"0";"0";"0";"0";"1.319353";"0";"0";"22.18622";"21.99595";"22.09108";"0";"0";"0";"0";"14.3";
"3/01/2001 20:00:00";"1.023013";"-1.407799";"4.979708";"-6.688424";"0";"0.7136703";"-0.583945";"0";"0";"0";"0.203414";"1.44588";"0";"0";"20.6526";"20.47739";"20.56499";"0.203414";"0";"0";"0";"13.55";
"3/01/2001 21:00:00";"1.159847";"-0.777103";"3.963404";"-6.330003";"0";"0.7131585";"-0.539896";"0";"0";"0";"0.203414";"1.517442";"0";"0";"19.50377";"19.33999";"19.42188";"0.203414";"0";"0";"0";"12.95";
"3/01/2001 22:00:00";"1.195817";"-0.259142";"3.228871";"-6.079216";"0";"0.7127592";"-0.509164";"0";"0";"0";"0.203414";"1.547";"0";"0";"18.51831";"18.39453";"18.45642";"0.203414";"0";"0";"0";"12.35";
"3/01/2001 23:00:00";"1.174717";"0.18464";"2.731865";"-6.025944";"0";"1.052525";"-0.504372";"0";"0";"0.594846";"0.203414";"1.547157";"0.4310786";"-7.666422E-02";"17.84791";"17.56612";"17.70701";"0.203414";"0.699818";"0";"0.172912";"11.75";
"3/01/2001";"1.059379";"0.55072";"2.280123";"-6.272893";"0";"1.730625";"-0.532472";"0";"0";"1.917424";"0";"1.547157";"1.313089";"-0.1547714";"17.57448";"16.86822";"17.22135";"0";"2.255792";"0";"0.51874";"11.15";
"4/01/2001 01:00:00";"0.921842";"0.852968";"1.875647";"-6.672049";"0";"2.070142";"-0.56422";"0";"0";"2.925954";"0";"1.547157";"2.049263";"-0.1936217";"17.3436";"16.26817";"16.80589";"0";"3.442299";"0";"0.691656";"10.55";
"4/01/2001 02:00:00";"0.737678";"1.08185";"1.444209";"-6.885935";"0";"2.073433";"-0.594932";"0";"0";"3.666745";"0";"1.547157";"2.728631";"-0.1879365";"17.17571";"15.81268";"16.4942";"0";"4.313819";"0";"0.691656";"10.025";
"4/01/2001 03:00:00";"0.516128";"1.219178";"0.989496";"-6.690812";"0";"2.076966";"-0.621911";"0";"0";"4.121112";"0";"1.547157";"3.133639";"-0.1872079";"17.06414";"15.538";"16.30107";"0";"4.848366";"0";"0.691656";"9.6";
"4/01/2001 04:00:00";"0.400701";"1.427228";"1.002195";"-7.602811";"0";"2.076806";"-0.65294";"0";"0";"4.979087";"0";"1.547157";"3.936786";"-0.1878782";"16.94893";"15.1147";"16.03181";"0";"5.857751";"0";"0.691656";"9.125";
"4/01/2001 05:00:00";"0.196461";"1.5523";"0.751213";"-7.737506";"0";"2.077035";"-0.699761";"0";"0";"5.624838";"0";"1.547157";"4.505975";"-0.1966296";"16.84091";"14.86198";"15.85145";"0";"6.617457";"0";"0.691656";"8.475";
"4/01/2001 06:00:00";"-0.154855";"1.450805";"0.001388";"-5.72656";"0";"2.078374";"-0.754888";"0";"0";"5.114784";"0";"1.547157";"3.922084";"-0.2236316";"16.8549";"15.08773";"15.97132";"0";"6.017393";"0";"0.691656";"7.85";
"4/01/2001 07:00:00";"-0.160174";"1.643697";"0.580883";"-7.402321";"0";"2.075966";"-0.807355";"0";"0";"5.951442";"0";"1.547157";"4.679166";"-0.2390833";"16.78259";"14.68293";"15.73276";"0";"7.001697";"0";"0.691656";"7.175";
"4/01/2001 08:00:00";"-0.738482";"1.260128";"-1.093706";"-3.737685";"0";"1.398149";"-0.804268";"0";"0";"3.859967";"1.017072";"1.547157";"3.239813";"-0.133557";"17.03031";"15.38359";"16.20695";"1.017072";"4.541139";"0";"0.345828";"7.45";
"4/01/2001 09:00:00";"-2.224616";"-0.606856";"-5.707037";"8.811858";"0";"1.061544";"-0.897035";"0";"0";"0";"1.017072";"1.547157";"0";"-0.421122";"18.68009";"18.96683";"18.82346";"1.017072";"0";"0";"0.172912";"7.975";
"4/01/2001 10:00:00";"-3.31783";"-2.127219";"-7.222042";"13.41526";"0";"0.7282261";"-1.091734";"0";"0";"0";"1.017072";"1.486796";"0";"0";"21.60443";"21.71131";"21.65787";"1.017072";"0";"0";"0";"8.55";
"4/01/2001 11:00:00";"-4.012242";"-3.426543";"-7.015374";"16.03549";"0";"0.7313629";"-1.190913";"0";"0";"0";"0";"1.334015";"0";"0";"23.81382";"24.10427";"23.95905";"0";"0";"0";"0";"9.525";
"4/01/2001 12:00:00";"-4.437608";"-4.586695";"-6.383621";"17.14703";"-0.487124";"0.7332928";"-1.241701";"0";"-0.487124";"0";"0";"1.179677";"0";"-0.4881598";"25.58012";"26.13678";"25.85845";"0";"0";"0.270625";"0";"10.625";
"4/01/2001 13:00:00";"-4.414489";"-5.379756";"-4.982801";"16.89618";"-1.300434";"0.7337793";"-1.23486";"0";"-1.300434";"0";"0";"1.072774";"0";"-1.300523";"26.57556";"27.56401";"27.06979";"0";"0";"0.722462";"0";"11.65";
"4/01/2001 14:00:00";"-4.070886";"-5.777457";"-3.129774";"15.14596";"-1.686899";"0.7336203";"-1.188222";"0";"-1.686899";"0";"0";"1.003363";"0";"-1.687018";"27.14009";"28.28301";"27.71155";"0";"0";"0.937165";"0";"12.725";
"4/01/2001 15:00:00";"-3.480305";"-5.77779";"-1.211504";"12.17155";"-1.621543";"0.7348577";"-1.102328";"0";"-1.621543";"0";"0";"0.9761584";"0";"-1.621542";"27.24864";"28.2923";"27.77047";"0";"0";"0.900858";"0";"13.825";
"4/01/2001 16:00:00";"-2.68583";"-5.384423";"0.703259";"8.159776";"-1.144385";"0.7277095";"-0.975432";"0";"-1.144385";"0";"0";"0.9945588";"0";"-1.144459";"26.84819";"27.59675";"27.22247";"0";"0";"0.635769";"0";"14.925";
"4/01/2001 17:00:00";"-1.670571";"-4.526963";"2.840444";"2.77603";"-0.255884";"0.7258254";"-0.947425";"0";"-0.255884";"0";"0";"1.060259";"0";"-0.2558838";"25.93487";"26.04257";"25.98872";"0";"0";"0.142158";"0";"14.375";
"4/01/2001 18:00:00";"-0.482434";"-3.240442";"4.973378";"-3.089425";"0";"0.7237158";"-0.88395";"0";"0";"0";"0";"1.180292";"0";"0";"24.02026";"23.68542";"23.85284";"0";"0";"0";"0";"13.275";
"4/01/2001 19:00:00";"0.542409";"-1.870072";"6.145969";"-7.38484";"0";"0.7198871";"-0.760281";"0";"0";"0";"0";"1.361689";"0";"0";"21.38254";"21.27989";"21.33121";"0";"0";"0";"0";"12.175";
"4/01/2001 20:00:00";"1.064139";"-0.821294";"5.72114";"-8.427396";"0";"0.7170237";"-0.662388";"0";"0";"0";"0.203414";"1.502665";"0";"0";"19.45203";"19.4199";"19.43597";"0.203414";"0";"0";"0";"11.45";
"4/01/2001 21:00:00";"1.284401";"-0.064153";"4.722413";"-8.176752";"0";"0.7157497";"-0.612392";"0";"0";"0.300839";"0.203414";"1.547157";"0.3015826";"0";"18.15579";"18.03511";"18.09545";"0.203414";"0.353929";"0";"0";"10.775";
"4/01/2001 22:00:00";"1.220082";"0.457045";"3.526304";"-8.101788";"0";"0.7164324";"-0.628775";"0";"0";"1.528272";"0.203414";"1.547157";"1.52829";"0";"17.71166";"17.02328";"17.36747";"0.203414";"1.797967";"0";"0";"10.15";
"4/01/2001 23:00:00";"1.057216";"0.821601";"2.627144";"-8.034135";"0";"1.054831";"-0.625299";"0";"0";"2.49423";"0.203414";"1.547157";"2.257417";"-5.834975E-02";"17.43913";"16.29751";"16.86832";"0.203414";"2.934389";"0";"0.172912";"9.925";
"4/01/2001";"0.849551";"1.10151";"1.923983";"-7.823124";"0";"1.73036";"-0.613364";"0";"0";"3.697425";"0";"1.547157";"2.97768";"-0.1488717";"17.19315";"15.76379";"16.47847";"0";"4.349911";"0";"0.51874";"9.825";
"5/01/2001 01:00:00";"0.619114";"1.297311";"1.364832";"-7.676947";"0";"2.071639";"-0.607819";"0";"0";"4.47759";"0";"1.547157";"3.504848";"-0.1757169";"17.02399";"15.37692";"16.20046";"0";"5.267753";"0";"0.691656";"9.725";
"5/01/2001 02:00:00";"0.402752";"1.442037";"0.975226";"-7.636804";"0";"2.074649";"-0.613856";"0";"0";"4.942529";"0";"1.547157";"3.949288";"-0.1658065";"16.91704";"15.08534";"16.00119";"0";"5.814739";"0";"0.691656";"9.55";
"5/01/2001 03:00:00";"0.204978";"1.552327";"0.715213";"-7.626853";"0";"2.074269";"-0.61793";"0";"0";"5.315332";"0";"1.547157";"4.307096";"-0.1582694";"16.83763";"14.86326";"15.85045";"0";"6.253332";"0";"0.691656";"9.425";
"5/01/2001 04:00:00";"0.029365";"1.641177";"0.546078";"-7.66384";"0";"2.074242";"-0.627536";"0";"0";"5.647198";"0";"1.547157";"4.618719";"-0.1550987";"16.77325";"14.68345";"15.72835";"0";"6.643761";"0";"0.691656";"9.25";
"5/01/2001 05:00:00";"-0.128115";"1.712292";"0.424354";"-7.701553";"0";"2.073364";"-0.609025";"0";"0";"5.867833";"0";"1.547157";"4.859661";"-0.1414487";"16.73085";"14.53897";"15.63491";"0";"6.903333";"0";"0.691656";"9.425";
"5/01/2001 06:00:00";"-0.359062";"1.660102";"-0.018878";"-6.632";"0";"2.073003";"-0.59201";"0";"0";"5.591358";"0";"1.547157";"4.609526";"-0.1366891";"16.75748";"14.65023";"15.70386";"0";"6.578069";"0";"0.691656";"9.65";
"5/01/2001 07:00:00";"-1.01263";"0.961996";"-2.121529";"-0.151053";"0";"2.065021";"-0.603433";"0";"0";"2.912107";"0";"1.547157";"1.962178";"-0.1917026";"17.17647";"16.06669";"16.62158";"0";"3.426008";"0";"0.691656";"9.925";
"5/01/2001 08:00:00";"-2.039722";"-0.476871";"-5.027776";"7.454624";"0";"1.391723";"-0.599368";"0";"0";"0.073764";"1.017072";"1.547157";"0";"-0.4958344";"18.51227";"18.75397";"18.63312";"1.017072";"0.086781";"0";"0.345828";"11.275";
