"Date/Time";"Walls";"Ground Floors";"Partitions (int)";"Roofs";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"External Vent.";"Zone Heating";"General Lighting";"Solar Gains Exterior Windows";"Zone Sensible Heating";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Lighting";"Heating (Electricity)";"DHW (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"kW";"kW";"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"°C";
"1/01/2002 01:00:00";"-0.450485";"0.257562";"0.515922";"-0.125329";"0.7284545";"-0.710116";"0";"0.74064";"0";"0";"0.7406423";"22";"21.99817";"21.99908";"0";"0.74064";"0.689664";"10.525";
"1/01/2002 02:00:00";"-0.535653";"0.305492";"0.444008";"-0.231227";"0.7300689";"-0.750232";"0";"0.99923";"0";"0";"0.9992286";"22";"21.75958";"21.87979";"0";"0.99923";"0.689664";"9.9";
"1/01/2002 03:00:00";"-0.590835";"0.343152";"0.367596";"-0.32488";"0.728699";"-0.719592";"0";"1.153336";"0";"0";"1.153336";"22";"21.56111";"21.78056";"0";"1.153336";"0.689664";"10.375";
"1/01/2002 04:00:00";"-0.613547";"0.365692";"0.27153";"-0.404286";"0.7272917";"-0.68745";"0";"1.289124";"0";"0";"1.289126";"22";"21.40509";"21.70254";"0";"1.289124";"0.689664";"10.875";
"1/01/2002 05:00:00";"-0.615933";"0.375281";"0.1797";"-0.466474";"0.7260743";"-0.660232";"0";"1.405712";"0";"0";"1.405711";"22";"21.28584";"21.64292";"0";"1.405712";"0.689664";"11.3";
"1/01/2002 06:00:00";"-0.622479";"0.336588";"0.049492";"-0.541818";"0.7251808";"-0.639476";"0";"1.475973";"0";"0.1305954";"1.475973";"22";"21.21746";"21.60873";"0";"1.475973";"0.689664";"11.625";
"1/01/2002 07:00:00";"-0.583286";"0.221019";"-0.175937";"-0.598876";"0.7223536";"-0.572698";"0";"1.348594";"0";"0.4769897";"1.348593";"22";"21.27418";"21.63709";"0";"1.348594";"0.689664";"12.675";
"1/01/2002 08:00:00";"-0.518185";"-0.002671";"-0.57488";"-0.583046";"0.7189469";"-0.518944";"0";"0.699213";"0.75775";"0.7987596";"0.699212";"22";"21.53146";"21.76573";"1.014776";"0.699213";"0.344834";"13.525";
"1/01/2002 09:00:00";"-0.362697";"-0.176962";"-0.758633";"-0.336308";"0.7187786";"-0.47963";"0";"0.289066";"0.75775";"1.071711";"0.2890676";"22";"21.89561";"21.94781";"1.014776";"0.289066";"0.172422";"14.15";
"1/01/2002 10:00:00";"-0.252514";"-0.362995";"-0.95512";"-0.113061";"0.7173089";"-0.442644";"0";"0.026052";"0.75775";"1.362592";"2.605287E-02";"22.08636";"22.34098";"22.21367";"1.014776";"0.026052";"0";"14.825";
"1/01/2002 11:00:00";"-0.076046";"-0.491696";"-0.970592";"0.228278";"0.7158418";"-0.393078";"0";"0.000906";"0";"1.677745";"9.082941E-04";"22.21961";"22.79247";"22.50604";"0";"0.000906";"0";"15.75";
"1/01/2002 12:00:00";"-0.004128";"-0.694046";"-1.124311";"0.45215";"0.7135684";"-0.361395";"0";"0";"0";"1.82882";"0";"22.7194";"23.26531";"22.99236";"0";"0";"0";"16.75";
"1/01/2002 13:00:00";"0.05748";"-0.858448";"-1.198745";"0.641792";"0.7125792";"-0.330627";"0";"0";"0";"1.766485";"0";"23.23067";"23.75638";"23.49353";"0";"0";"0";"17.75";
"1/01/2002 14:00:00";"0.107936";"-0.923694";"-1.070623";"0.840705";"0.7140262";"-0.340568";"0";"0";"0";"1.456599";"0";"23.65046";"24.144";"23.89723";"0";"0";"0";"18";
"1/01/2002 15:00:00";"0.10251";"-0.948348";"-0.891181";"0.93018";"0.7144461";"-0.356474";"0";"0";"0";"1.213828";"0";"23.91432";"24.42015";"24.16723";"0";"0";"0";"18";
"1/01/2002 16:00:00";"0.086442";"-0.902601";"-0.630706";"0.94708";"0.7146888";"-0.364988";"0";"0";"0";"0.9039307";"0";"24.05555";"24.55653";"24.30604";"0";"0";"0";"18";
"1/01/2002 17:00:00";"0.049448";"-0.785491";"-0.317577";"0.895051";"0.7163287";"-0.407875";"0";"0";"0";"0.5738208";"0";"23.99923";"24.534";"24.26661";"0";"0";"0";"17.25";
"1/01/2002 18:00:00";"-0.031853";"-0.589045";"0.076531";"0.788821";"0.7181611";"-0.454162";"0";"0";"0";"0.20845";"0";"23.73915";"24.31509";"24.02712";"0";"0";"0";"16.25";
"1/01/2002 19:00:00";"-0.145066";"-0.382144";"0.401386";"0.601307";"0.7196384";"-0.493268";"0";"0";"0";"0";"0";"23.3556";"23.95647";"23.65604";"0";"0";"0";"15.25";
"1/01/2002 20:00:00";"-0.256431";"-0.243779";"0.523927";"0.373552";"0.7201886";"-0.503895";"0";"0";"0.151554";"0";"0";"23.04189";"23.58311";"23.3125";"0.202959";"0";"0";"14.775";
"1/01/2002 21:00:00";"-0.309767";"-0.114971";"0.579638";"0.218997";"0.7203297";"-0.506364";"0";"0";"0.151554";"0";"0";"22.69673";"23.23228";"22.96451";"0.202959";"0";"0";"14.4";
"1/01/2002 22:00:00";"-0.33907";"0.004226";"0.608557";"0.117177";"0.7203141";"-0.506821";"0";"0";"0.151554";"0";"0";"22.36988";"22.89559";"22.63273";"0.202959";"0";"0";"14.075";
"1/01/2002 23:00:00";"-0.364267";"0.108862";"0.608958";"0.036699";"0.720394";"-0.509372";"0";"0.049032";"0.151554";"0";"4.916238E-02";"22.1029";"22.5753";"22.3391";"0.202959";"0.049032";"0.172422";"13.775";
"1/01/2002";"-0.387788";"0.203766";"0.599731";"-0.027146";"0.7211154";"-0.526708";"0";"0.314006";"0";"0";"0.3141569";"22.00012";"22.26699";"22.13356";"0";"0.314006";"0.517256";"13.4";
"2/01/2002 01:00:00";"-0.444606";"0.252012";"0.505719";"-0.133017";"0.7220243";"-0.547212";"0";"0.569554";"0";"0";"0.5695558";"22";"22.00063";"22.00032";"0";"0.569554";"0.689664";"13.075";
"2/01/2002 02:00:00";"-0.498119";"0.297525";"0.434683";"-0.252955";"0.7239705";"-0.599546";"0";"0.834444";"0";"0";"0.8344415";"22";"21.77027";"21.88514";"0";"0.834444";"0.689664";"12.25";
"2/01/2002 03:00:00";"-0.548663";"0.33951";"0.375127";"-0.361502";"0.7265018";"-0.663384";"0";"1.090623";"0";"0";"1.090624";"22";"21.56691";"21.78345";"0";"1.090623";"0.689664";"11.25";
"2/01/2002 04:00:00";"-0.601485";"0.373062";"0.301002";"-0.450002";"0.7290345";"-0.72766";"0";"1.352057";"0";"0";"1.352058";"22";"21.38959";"21.69479";"0";"1.352057";"0.689664";"10.25";
"2/01/2002 05:00:00";"-0.649418";"0.393192";"0.219486";"-0.524842";"0.7288147";"-0.729312";"0";"1.53364";"0";"0";"1.533639";"22";"21.24333";"21.62167";"0";"1.53364";"0.689664";"10.225";
"2/01/2002 06:00:00";"-0.676548";"0.357946";"0.079767";"-0.606427";"0.7275367";"-0.705232";"0";"1.624249";"0";"0.1296219";"1.62425";"22";"21.1587";"21.57935";"0";"1.624249";"0.689664";"10.6";
"2/01/2002 07:00:00";"-0.679425";"0.272426";"-0.100826";"-0.64396";"0.7265974";"-0.684392";"0";"1.649306";"0";"0.469753";"1.649307";"22";"21.15153";"21.57577";"0";"1.649306";"0.689664";"10.925";
"2/01/2002 08:00:00";"-0.784067";"0.097075";"-0.43606";"-0.758593";"0.7260708";"-0.665148";"0";"1.156925";"0.75775";"0.8032507";"1.156923";"22";"21.28917";"21.64458";"1.014776";"1.156925";"0.344834";"11.225";
"2/01/2002 09:00:00";"-0.617661";"-0.072917";"-0.66286";"-0.571066";"0.7253242";"-0.641152";"0";"0.759256";"0.75775";"1.087534";"0.7592564";"22";"21.59991";"21.79996";"1.014776";"0.759256";"0.172422";"11.6";
"2/01/2002 10:00:00";"-0.397279";"-0.266197";"-0.889076";"-0.23395";"0.7246723";"-0.620396";"0";"0.33468";"0.75775";"1.321267";"0.3346795";"22";"22.03382";"22.01691";"1.014776";"0.33468";"0";"11.925";
"2/01/2002 11:00:00";"-0.212125";"-0.312003";"-0.808215";"0.203062";"0.7239401";"-0.601292";"0";"0.361313";"0";"1.369925";"0.3613135";"22";"22.39913";"22.19957";"0";"0.361313";"0";"12.225";
"2/01/2002 12:00:00";"-0.154398";"-0.405537";"-0.811443";"0.517249";"0.7231307";"-0.579847";"0";"0.069113";"0";"1.402811";"6.911327E-02";"22.03883";"22.72032";"22.37958";"0";"0.069113";"0";"12.6";
"2/01/2002 13:00:00";"-0.135251";"-0.496457";"-0.807747";"0.727782";"0.722976";"-0.573808";"0";"0";"0";"1.423512";"0";"22.27644";"23.00746";"22.64195";"0";"0";"0";"12.925";
"2/01/2002 14:00:00";"-0.122954";"-0.579667";"-0.797568";"0.815527";"0.7224429";"-0.567085";"0";"0";"0";"1.382806";"0";"22.55343";"23.27703";"22.91523";"0";"0";"0";"13.3";
"2/01/2002 15:00:00";"-0.092929";"-0.590979";"-0.66052";"0.858858";"0.7218046";"-0.554303";"0";"0";"0";"1.152925";"0";"22.75684";"23.46259";"23.10972";"0";"0";"0";"13.7";
"2/01/2002 16:00:00";"-0.087504";"-0.543844";"-0.44416";"0.849435";"0.7209049";"-0.535131";"0";"0";"0";"0.8520496";"0";"22.85507";"23.52931";"23.19219";"0";"0";"0";"14.1";
"2/01/2002 17:00:00";"-0.109628";"-0.446165";"-0.189552";"0.781564";"0.7218338";"-0.548727";"0";"0";"0";"0.5596858";"0";"22.79416";"23.47087";"23.13251";"0";"0";"0";"13.825";
"2/01/2002 18:00:00";"-0.15768";"-0.273416";"0.131571";"0.682651";"0.7226521";"-0.562398";"0";"0";"0";"0.2185725";"0";"22.57961";"23.25492";"22.91727";"0";"0";"0";"13.4";
"2/01/2002 19:00:00";"-0.252269";"-0.081127";"0.41309";"0.512845";"0.7231933";"-0.57228";"0";"0.006769";"0";"0";"6.821854E-03";"22.25105";"22.91063";"22.58084";"0";"0.006769";"0";"12.925";
"2/01/2002 20:00:00";"-0.376567";"0.043025";"0.523743";"0.269018";"0.7233992";"-0.581955";"0";"0.112459";"0.151554";"0";"0.1125519";"22.04707";"22.54107";"22.29407";"0.202959";"0.112459";"0";"12.575";
"2/01/2002 21:00:00";"-0.455178";"0.136332";"0.531608";"0.053755";"0.7236615";"-0.593379";"0";"0.385564";"0.151554";"0";"0.3856665";"22.00008";"22.20359";"22.10184";"0.202959";"0.385564";"0";"12.35";
"2/01/2002 22:00:00";"-0.516165";"0.198486";"0.475734";"-0.125833";"0.7242978";"-0.610886";"0";"0.64953";"0.151554";"0";"0.6495296";"22";"21.92018";"21.96009";"0.202959";"0.64953";"0";"12.075";
"2/01/2002 23:00:00";"-0.558209";"0.249413";"0.417148";"-0.285777";"0.7251293";"-0.630018";"0";"0.879852";"0.151554";"0";"0.8798519";"22";"21.68471";"21.84235";"0.202959";"0.879852";"0.172422";"11.775";
"2/01/2002";"-0.574779";"0.303136";"0.372248";"-0.386726";"0.7261955";"-0.653972";"0";"1.164596";"0";"0";"1.164595";"22";"21.47971";"21.73986";"0";"1.164596";"0.517256";"11.4";
"3/01/2002 01:00:00";"-0.600435";"0.325398";"0.271975";"-0.470525";"0.7270657";"-0.674784";"0";"1.375414";"0";"0";"1.375415";"22";"21.31708";"21.65854";"0";"1.375414";"0.689664";"11.075";
"3/01/2002 02:00:00";"-0.621657";"0.339063";"0.18019";"-0.526909";"0.7287118";"-0.713332";"0";"1.579872";"0";"0";"1.579871";"22";"21.18804";"21.59402";"0";"1.579872";"0.689664";"10.475";
"3/01/2002 03:00:00";"-0.649174";"0.348819";"0.105342";"-0.568979";"0.7304645";"-0.75364";"0";"1.765839";"0";"0";"1.765839";"22";"21.08041";"21.54021";"0";"1.765839";"0.689664";"9.85";
"3/01/2002 04:00:00";"-0.681713";"0.356847";"0.045679";"-0.605266";"0.7323641";"-0.797356";"0";"1.942417";"0";"0";"1.942417";"22";"20.98626";"21.49313";"0";"1.942417";"0.689664";"9.175";
"3/01/2002 05:00:00";"-0.713606";"0.360556";"-0.009058";"-0.642127";"0.7317734";"-0.78434";"0";"2.042627";"0";"0";"2.042625";"22";"20.90685";"21.45342";"0";"2.042627";"0.689664";"9.375";
"3/01/2002 06:00:00";"-0.733547";"0.310011";"-0.121299";"-0.703642";"0.7303891";"-0.751936";"0";"2.065963";"0";"0.1537025";"2.065963";"22";"20.87333";"21.43666";"0";"2.065963";"0.689664";"9.875";
"3/01/2002 07:00:00";"-0.683779";"0.16892";"-0.350419";"-0.744437";"0.7289643";"-0.719658";"0";"1.907095";"0";"0.5641842";"1.907095";"22";"20.97486";"21.48743";"0";"1.907095";"0.689664";"10.375";
"3/01/2002 08:00:00";"-0.587647";"-0.072624";"-0.750349";"-0.687061";"0.723043";"-0.60604";"0";"1.085502";"0.75775";"0.9197534";"1.085503";"22";"21.28775";"21.64387";"1.014776";"1.085502";"0.344834";"12.15";
"3/01/2002 09:00:00";"-0.386054";"-0.258758";"-0.930043";"-0.369671";"0.7188806";"-0.471778";"0";"0.460115";"0.75775";"1.184589";"0.4601158";"22";"21.7096";"21.8548";"1.014776";"0.460115";"0.172422";"14.275";
"3/01/2002 10:00:00";"-0.221434";"-0.453265";"-1.095222";"-0.063355";"0.7124951";"-0.343193";"0";"0.029657";"0.75775";"1.402166";"2.965751E-02";"22.11231";"22.21278";"22.16254";"1.014776";"0.029657";"0";"16.45";
"3/01/2002 11:00:00";"-0.023603";"-0.53326";"-1.012728";"0.37372";"0.711772";"-0.300052";"0";"0.01131";"0";"1.404665";"1.141489E-02";"22.18946";"22.66388";"22.42667";"0";"0.01131";"0";"17.225";
"3/01/2002 12:00:00";"0.034225";"-0.665534";"-1.032977";"0.660238";"0.7117744";"-0.30246";"0";"0";"0";"1.417292";"0";"22.61044";"23.06898";"22.83971";"0";"0";"0";"17.6";
"3/01/2002 13:00:00";"-0.092666";"-0.676548";"-0.810047";"0.647535";"0.7114186";"-0.293157";"0";"0";"0";"1.416071";"0";"22.78653";"23.24532";"23.01592";"0";"0";"0";"17.925";
"3/01/2002 14:00:00";"-0.401166";"-0.547501";"-0.387084";"0.220787";"0.7114195";"-0.288929";"0";"0";"0";"1.417252";"0";"22.71647";"23.13489";"22.92568";"0";"0";"0";"17.925";
"3/01/2002 15:00:00";"-0.270033";"-0.57626";"-0.405068";"0.281539";"0.7121984";"-0.304411";"0";"0";"0";"1.2562";"0";"22.79521";"23.24725";"23.02123";"0";"0";"0";"17.75";
"3/01/2002 16:00:00";"-0.033745";"-0.633106";"-0.485249";"0.554373";"0.7129824";"-0.322871";"0";"0";"0";"0.9881855";"0";"22.97386";"23.45292";"23.21339";"0";"0";"0";"17.625";
"3/01/2002 17:00:00";"0.016578";"-0.577162";"-0.345539";"0.673124";"0.7148012";"-0.381177";"0";"0";"0";"0.6459063";"0";"22.99336";"23.51482";"23.25409";"0";"0";"0";"16.7";
"3/01/2002 18:00:00";"-0.05323";"-0.386198";"0.024857";"0.635941";"0.7167458";"-0.44217";"0";"0";"0";"0.2286775";"0";"22.76853";"23.33633";"23.05243";"0";"0";"0";"15.5";
"3/01/2002 19:00:00";"-0.166886";"-0.18493";"0.357842";"0.480629";"0.7186121";"-0.49476";"0";"0.000157";"0";"0";"1.595382E-04";"22.39741";"22.99905";"22.69823";"0";"0.000157";"0";"14.3";
"3/01/2002 20:00:00";"-0.278459";"-0.062467";"0.478007";"0.285297";"0.7205192";"-0.5261";"0";"0.051997";"0.151554";"0";"5.206393E-02";"22.13804";"22.6505";"22.39427";"0.202959";"0.051997";"0";"13.55";
"3/01/2002 21:00:00";"-0.345633";"0.032453";"0.492375";"0.140074";"0.7223188";"-0.556181";"0";"0.248708";"0.151554";"0";"0.2488637";"22.01078";"22.33831";"22.17455";"0.202959";"0.248708";"0";"12.95";
"3/01/2002 22:00:00";"-0.40508";"0.095141";"0.439634";"0.020216";"0.7240319";"-0.593552";"0";"0.506711";"0.151554";"0";"0.506714";"22";"22.07129";"22.03565";"0.202959";"0.506711";"0";"12.35";
"3/01/2002 23:00:00";"-0.461623";"0.144533";"0.378374";"-0.088033";"0.7257506";"-0.631736";"0";"0.731566";"0.151554";"0";"0.7315665";"22";"21.84551";"21.92275";"0.202959";"0.731566";"0.172422";"11.75";
"3/01/2002";"-0.500412";"0.205619";"0.359551";"-0.174676";"0.7273441";"-0.670078";"0";"1.010838";"0";"0";"1.010839";"22";"21.63499";"21.81749";"0";"1.010838";"0.517256";"11.15";
"4/01/2002 01:00:00";"-0.554661";"0.244221";"0.294364";"-0.279383";"0.728992";"-0.70857";"0";"1.240639";"0";"0";"1.240639";"22";"21.44862";"21.72431";"0";"1.240639";"0.689664";"10.55";
"4/01/2002 02:00:00";"-0.606792";"0.274914";"0.225333";"-0.381235";"0.730399";"-0.742384";"0";"1.471508";"0";"0";"1.471508";"22";"21.28529";"21.64264";"0";"1.471508";"0.689664";"10.025";
"4/01/2002 03:00:00";"-0.645638";"0.29531";"0.15364";"-0.467233";"0.7314823";"-0.76984";"0";"1.677075";"0";"0";"1.677075";"22";"21.14959";"21.57479";"0";"1.677075";"0.689664";"9.6";
"4/01/2002 04:00:00";"-0.679303";"0.316423";"0.100492";"-0.497291";"0.7328207";"-0.80061";"0";"1.909593";"0";"0";"1.909591";"22";"21.02177";"21.51089";"0";"1.909593";"0.689664";"9.125";
"4/01/2002 05:00:00";"-0.735438";"0.315973";"0.018062";"-0.507122";"0.7343979";"-0.842944";"0";"2.057677";"0";"0";"2.057675";"22";"20.93945";"21.46973";"0";"2.057677";"0.689664";"8.475";
"4/01/2002 06:00:00";"-0.758906";"0.273698";"-0.098969";"-0.563423";"0.7358586";"-0.88385";"0";"2.147974";"0";"0.1270047";"2.147975";"22";"20.90209";"21.45105";"0";"2.147974";"0.689664";"7.85";
"4/01/2002 07:00:00";"-0.769537";"0.197595";"-0.237773";"-0.623963";"0.7374851";"-0.928248";"0";"2.226505";"0";"0.4707725";"2.226506";"22";"20.90513";"21.45256";"0";"2.226505";"0.689664";"7.175";
"4/01/2002 08:00:00";"-0.887434";"0.042915";"-0.52667";"-0.781763";"0.736591";"-0.910138";"0";"1.742748";"0.75775";"0.7906056";"1.742745";"22";"21.02746";"21.51373";"1.014776";"1.742748";"0.344834";"7.45";
"4/01/2002 09:00:00";"-0.742329";"-0.104055";"-0.706965";"-0.614222";"0.7350509";"-0.875666";"0";"1.340289";"0.75775";"1.060957";"1.34029";"22";"21.30266";"21.65133";"1.014776";"1.340289";"0.172422";"7.975";
"4/01/2002 10:00:00";"-0.543417";"-0.274802";"-0.883372";"-0.279839";"0.7333973";"-0.83808";"0";"0.85844";"0.75775";"1.282163";"0.8584394";"22";"21.68111";"21.84055";"1.014776";"0.85844";"0";"8.55";
"4/01/2002 11:00:00";"-0.358161";"-0.321513";"-0.802034";"0.117015";"0.7307138";"-0.774686";"0";"0.829579";"0";"1.353587";"0.8295779";"22";"22.00047";"22.00023";"0";"0.829579";"0";"9.525";
"4/01/2002 12:00:00";"-0.299211";"-0.422974";"-0.85422";"0.375357";"0.7277995";"-0.703668";"0";"0.534487";"0";"1.393358";"0.5344879";"22";"22.31201";"22.15601";"0";"0.534487";"0";"10.625";
"4/01/2002 13:00:00";"-0.228759";"-0.483885";"-0.822471";"0.595791";"0.7251258";"-0.637982";"0";"0.22342";"0";"1.368415";"0.2234206";"22";"22.58857";"22.29428";"0";"0.22342";"0";"11.65";
"4/01/2002 14:00:00";"-0.157279";"-0.513031";"-0.723163";"0.750587";"0.7225648";"-0.575042";"0";"0.021784";"0";"1.282688";"2.178358E-02";"22.08873";"22.80199";"22.44536";"0";"0.021784";"0";"12.725";
"4/01/2002 15:00:00";"-0.120732";"-0.536863";"-0.635325";"0.797984";"0.7202834";"-0.518209";"0";"0";"0";"1.137273";"0";"22.29534";"22.96326";"22.6293";"0";"0";"0";"13.825";
"4/01/2002 16:00:00";"-0.094966";"-0.511522";"-0.477389";"0.792705";"0.7178974";"-0.458134";"0";"0";"0";"0.8493741";"0";"22.44178";"23.04438";"22.74308";"0";"0";"0";"14.925";
"4/01/2002 17:00:00";"-0.092383";"-0.420888";"-0.241389";"0.741607";"0.7195578";"-0.488968";"0";"0";"0";"0.5314472";"0";"22.38275";"23.00532";"22.69403";"0";"0";"0";"14.375";
"4/01/2002 18:00:00";"-0.140215";"-0.238175";"0.109212";"0.661831";"0.7219672";"-0.543611";"0";"0.021163";"0";"0.1769726";"2.127277E-02";"22.14404";"22.78684";"22.46544";"0";"0.021163";"0";"13.275";
"4/01/2002 19:00:00";"-0.269214";"-0.066037";"0.374763";"0.479057";"0.7245864";"-0.604539";"0";"0.274509";"0";"0";"0.2746064";"22.00083";"22.44309";"22.22196";"0";"0.274509";"0";"12.175";
"4/01/2002 20:00:00";"-0.432791";"0.020983";"0.408204";"0.189643";"0.7263731";"-0.650718";"0";"0.544062";"0.151554";"0";"0.5440642";"22";"22.105";"22.0525";"0.202959";"0.544062";"0";"11.45";
"4/01/2002 21:00:00";"-0.535342";"0.108522";"0.419916";"-0.035898";"0.7280753";"-0.693976";"0";"0.82622";"0.151554";"0";"0.8262216";"22";"21.80343";"21.90171";"0.202959";"0.82622";"0";"10.775";
"4/01/2002 22:00:00";"-0.598371";"0.175343";"0.392876";"-0.238192";"0.7296582";"-0.734214";"0";"1.100596";"0.151554";"0";"1.100595";"22";"21.54535";"21.77268";"0.202959";"1.100596";"0";"10.15";
"4/01/2002 23:00:00";"-0.644866";"0.218261";"0.315658";"-0.393214";"0.7301801";"-0.748734";"0";"1.353841";"0.151554";"0";"1.353843";"22";"21.33602";"21.66801";"0.202959";"1.353841";"0.172422";"9.925";
"4/01/2002";"-0.664504";"0.260509";"0.25139";"-0.485262";"0.7303957";"-0.75519";"0";"1.644167";"0";"0";"1.644167";"22";"21.16001";"21.58";"0";"1.644167";"0.517256";"9.825";
"5/01/2002 01:00:00";"-0.686756";"0.275007";"0.151499";"-0.564075";"0.730549";"-0.76167";"0";"1.839058";"0";"0";"1.839058";"22";"21.02384";"21.51192";"0";"1.839058";"0.689664";"9.725";
"5/01/2002 02:00:00";"-0.701714";"0.28329";"0.064372";"-0.619053";"0.731033";"-0.772996";"0";"2.001885";"0";"0";"2.001887";"22";"20.91853";"21.45926";"0";"2.001885";"0.689664";"9.55";
"5/01/2002 03:00:00";"-0.714893";"0.287045";"-0.00827";"-0.658467";"0.7312917";"-0.7811";"0";"2.132717";"0";"0";"2.132717";"22";"20.83546";"21.41773";"0";"2.132717";"0.689664";"9.425";
"5/01/2002 04:00:00";"-0.726424";"0.288155";"-0.067296";"-0.687599";"0.7317883";"-0.792454";"0";"2.245096";"0";"0";"2.245098";"22";"20.76845";"21.38422";"0";"2.245096";"0.689664";"9.25";
"5/01/2002 05:00:00";"-0.736458";"0.286985";"-0.116384";"-0.710921";"0.7312717";"-0.781096";"0";"2.315881";"0";"0";"2.315881";"22";"20.71408";"21.35704";"0";"2.315881";"0.689664";"9.425";
"5/01/2002 06:00:00";"-0.752099";"0.220523";"-0.227388";"-0.767712";"0.7306508";"-0.766506";"0";"2.327922";"0";"0.1891953";"2.327922";"22";"20.70296";"21.35148";"0";"2.327922";"0.689664";"9.65";
"5/01/2002 07:00:00";"-0.69295";"0.063791";"-0.45787";"-0.81035";"0.7298014";"-0.748738";"0";"2.139538";"0";"0.6494177";"2.139539";"22";"20.83356";"21.41678";"0";"2.139538";"0.689664";"9.925";
"5/01/2002 08:00:00";"-0.59121";"-0.156561";"-0.835422";"-0.722237";"0.7250723";"-0.661908";"0";"1.309135";"0.75775";"0.9765155";"1.309134";"22";"21.15771";"21.57885";"1.014776";"1.309135";"0.344834";"11.275";
"5/01/2002 09:00:00";"-0.406117";"-0.319355";"-0.967264";"-0.36234";"0.7221535";"-0.558426";"0";"0.691912";"0.75775";"1.180991";"0.6919128";"22";"21.56589";"21.78295";"1.014776";"0.691912";"0.172422";"12.9";
"5/01/2002 10:00:00";"-0.269153";"-0.494477";"-1.086445";"-0.038222";"0.7179543";"-0.453111";"0";"0.186148";"0.75775";"1.368207";"0.1861482";"22.00213";"22.03015";"22.01614";"1.014776";"0.186148";"0";"14.575";
"5/01/2002 11:00:00";"-0.091018";"-0.540145";"-0.948378";"0.388035";"0.7143197";"-0.376654";"0";"0.139286";"0";"1.401726";"0.1392881";"22.02511";"22.42021";"22.22266";"0";"0.139286";"0";"15.825";
"5/01/2002 12:00:00";"-0.05771";"-0.640672";"-0.940535";"0.63908";"0.7118976";"-0.327655";"0";"0.000332";"0";"1.413845";"3.324526E-04";"22.26163";"22.76089";"22.51126";"0";"0.000332";"0";"16.85";
"5/01/2002 13:00:00";"-0.077725";"-0.737628";"-0.928092";"0.722669";"0.7098292";"-0.283796";"0";"0";"0";"1.388906";"0";"22.62854";"23.06452";"22.84653";"0";"0";"0";"17.925";
"5/01/2002 14:00:00";"-0.073347";"-0.797737";"-0.854052";"0.718395";"0.7122643";"-0.312562";"0";"0";"0";"1.331059";"0";"22.85139";"23.32051";"23.08595";"0";"0";"0";"17.675";
"5/01/2002 15:00:00";"-0.038457";"-0.807909";"-0.710415";"0.747235";"0.7154079";"-0.36841";"0";"0";"0";"1.200967";"0";"22.98613";"23.51442";"23.25027";"0";"0";"0";"16.9";
"5/01/2002 16:00:00";"-0.109219";"-0.673334";"-0.322555";"0.703618";"0.7172579";"-0.407067";"0";"0";"0";"0.9340387";"0";"22.88412";"23.44876";"23.16644";"0";"0";"0";"16.175";
"5/01/2002 17:00:00";"-0.35219";"-0.425313";"0.168561";"0.405199";"0.7173595";"-0.413567";"0";"0";"0";"0.6291654";"0";"22.58261";"23.11007";"22.84634";"0";"0";"0";"15.775";
"5/01/2002 18:00:00";"-0.302873";"-0.255724";"0.352358";"0.308234";"0.7175122";"-0.420304";"0";"0.004876";"0";"0.2843729";"4.914817E-03";"22.3101";"22.81958";"22.56484";"0";"0.004876";"0";"15.4";
"5/01/2002 19:00:00";"-0.229627";"-0.096996";"0.459618";"0.275461";"0.717587";"-0.426811";"0";"0.095177";"0";"0";"9.530639E-02";"22.08449";"22.51125";"22.29787";"0";"0.095177";"0";"15.075";
"5/01/2002 20:00:00";"-0.310225";"-0.026088";"0.433581";"0.116752";"0.7197405";"-0.487438";"0";"0.283043";"0.151554";"0";"0.2830581";"22.00047";"22.20905";"22.10476";"0.202959";"0.283043";"0";"14.025";
"5/01/2002 21:00:00";"-0.392074";"0.045417";"0.4049";"-0.02836";"0.7230351";"-0.574224";"0";"0.585977";"0.151554";"0";"0.5859769";"22";"21.93384";"21.96692";"0.202959";"0.585977";"0";"12.65";
"5/01/2002 22:00:00";"-0.463028";"0.103127";"0.365815";"-0.158992";"0.7262472";"-0.658678";"0";"0.868252";"0.151554";"0";"0.8682519";"22";"21.6971";"21.84855";"0.202959";"0.868252";"0";"11.325";
"5/01/2002 23:00:00";"-0.52135";"0.146441";"0.304004";"-0.265237";"0.7287027";"-0.713196";"0";"1.119014";"0.151554";"0";"1.119014";"22";"21.4995";"21.74975";"0.202959";"1.119014";"0.172422";"10.475";
"5/01/2002";"-0.560685";"0.193432";"0.25764";"-0.32778";"0.7305469";"-0.753472";"0";"1.422437";"0";"0";"1.422438";"22";"21.32337";"21.66168";"0";"1.422437";"0.517256";"9.85";
"6/01/2002 01:00:00";"-0.609516";"0.216474";"0.175397";"-0.398036";"0.7325478";"-0.79716";"0";"1.657189";"0";"0";"1.657189";"22";"21.1759";"21.58795";"0";"1.657189";"0.689664";"9.175";
"6/01/2002 02:00:00";"-0.650829";"0.23324";"0.099353";"-0.46003";"0.7328672";"-0.808514";"0";"1.833638";"0";"0";"1.833639";"22";"21.05474";"21.52737";"0";"1.833638";"0.689664";"9";
