"Date/Time";"Walls";"Ground Floors";"Partitions (int)";"Roofs";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Infiltration";"Total Cooling";"Zone Heating";"General Lighting";"Occupancy";"Solar Gains Exterior Windows";"Zone Sensible Heating";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Lighting";"Heating (Gas)";"Cooling (Electricity)";"DHW (Electricity)";"Outside Dry-Bulb Temperature";
;"kW";"kW";"kW";"kW";"kW";"ac/h";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"kW";"°C";"°C";"°C";"kW";"kW";"kW";"kW";"°C";
"1/01/2002 01:00:00";"-0.472118";"0.326134";"0.914855";"-0.087839";"0";"1.059262";"-0.848751";"0";"0";"0";"0.3543931";"0";"0";"-0.3926102";"20.76683";"21.52509";"21.14596";"0";"0";"0";"0.689664";"10.525";
"1/01/2002 02:00:00";"-0.505776";"0.52189";"1.024069";"-0.081816";"0";"1.061224";"-0.872335";"0";"0";"0";"0.3619304";"0";"0";"-0.4027004";"20.406";"21.16907";"20.78753";"0";"0";"0";"0.689664";"9.9";
"1/01/2002 03:00:00";"-0.559554";"0.623573";"0.918786";"-0.144876";"0";"1.058914";"-0.809984";"0";"0";"0";"0.3652346";"0";"0";"-0.3745018";"20.14629";"20.85328";"20.49978";"0";"0";"0";"0.689664";"10.375";
"1/01/2002 04:00:00";"-0.57355";"0.715987";"0.831144";"-0.207463";"0";"1.056814";"-0.749054";"0";"0";"0";"0.368435";"0";"0";"-0.3469583";"19.92698";"20.5701";"20.24854";"0";"0";"0";"0.689664";"10.875";
"1/01/2002 05:00:00";"-0.567755";"0.789829";"0.743582";"-0.266546";"0";"1.055034";"-0.696677";"0";"0";"0";"0.3711389";"0";"0";"-0.3232376";"19.73132";"20.31937";"20.02534";"0";"0";"0";"0.689664";"11.3";
"1/01/2002 06:00:00";"-0.57382";"0.775852";"0.590968";"-0.362842";"0";"1.053743";"-0.656422";"0";"0";"0";"0.3733092";"0.2154724";"0";"-0.3049937";"19.57802";"20.1229";"19.85046";"0";"0";"0";"0.689664";"11.625";
"1/01/2002 07:00:00";"-0.537043";"0.62113";"0.244265";"-0.492062";"0";"1.051277";"-0.571623";"0";"0";"0";"0.374079";"0.7411561";"0";"-0.266638";"19.62551";"20.0846";"19.85506";"0";"0";"0";"0.689664";"12.675";
"1/01/2002 08:00:00";"-0.484775";"0.325806";"-0.461539";"-0.591214";"0";"0.8818772";"-0.542153";"0";"0";"1.014776";"0.1851311";"0.9868295";"0";"-0.1268761";"20.13686";"20.28133";"20.20909";"1.014776";"0";"0";"0.344834";"13.525";
"1/01/2002 09:00:00";"-0.354363";"-0.004509";"-0.915329";"-0.444306";"0";"0.7992918";"-0.522471";"0";"0";"1.014776";"9.105526E-02";"1.333744";"0";"-6.128145E-02";"20.53563";"20.68721";"20.61142";"1.014776";"0";"0";"0.172422";"14.15";
"1/01/2002 10:00:00";"-0.214748";"-0.271054";"-1.209505";"-0.171984";"0";"0.7133752";"-0.502384";"0";"0";"1.014776";"0";"1.497607";"0";"0";"20.97928";"21.17787";"21.07858";"1.014776";"0";"0";"0";"14.825";
"1/01/2002 11:00:00";"-0.002847";"-0.442729";"-1.153181";"0.297582";"0";"0.7131657";"-0.437709";"0";"0";"0";"0";"1.703201";"0";"0";"21.12978";"21.66323";"21.39651";"0";"0";"0";"0";"15.75";
"1/01/2002 12:00:00";"0.099435";"-0.699807";"-1.273246";"0.637718";"0";"0.7097325";"-0.398586";"0";"0";"0";"0";"1.792784";"0";"0";"21.66648";"22.14285";"21.90466";"0";"0";"0";"0";"16.75";
"1/01/2002 13:00:00";"0.159914";"-0.964969";"-1.390159";"0.863229";"0";"0.7088203";"-0.361258";"0";"0";"0";"0";"1.797155";"0";"0";"22.22198";"22.66066";"22.44132";"0";"0";"0";"0";"17.75";
"1/01/2002 14:00:00";"0.204661";"-1.155799";"-1.300724";"1.057785";"0";"0.7116193";"-0.378597";"0";"0";"0";"0";"1.645181";"0";"0";"22.69075";"23.12001";"22.90538";"0";"0";"0";"0";"18";
"1/01/2002 15:00:00";"0.203476";"-1.2736";"-1.105188";"1.13547";"0";"0.7123072";"-0.407189";"0";"0";"0";"0";"1.519086";"0";"0";"23.04491";"23.48566";"23.26529";"0";"0";"0";"0";"18";
"1/01/2002 16:00:00";"0.182501";"-1.300141";"-0.818816";"1.110789";"0";"0.7128128";"-0.42667";"0";"0";"0";"0";"1.298071";"0";"0";"23.28621";"23.73411";"23.51016";"0";"0";"0";"0";"18";
"1/01/2002 17:00:00";"0.146801";"-1.132521";"-0.387189";"1.049006";"0";"0.7146466";"-0.49032";"0";"0";"0";"0";"0.809359";"0";"0";"23.30865";"23.79934";"23.554";"0";"0";"0";"0";"17.25";
"1/01/2002 18:00:00";"0.029948";"-0.875349";"0.147294";"0.921767";"0";"0.7166458";"-0.55776";"0";"0";"0";"0";"0.3080542";"0";"0";"23.11806";"23.6527";"23.38538";"0";"0";"0";"0";"16.25";
"1/01/2002 19:00:00";"-0.132863";"-0.606934";"0.596031";"0.699776";"0";"0.7182399";"-0.61397";"0";"0";"0";"0";"0";"0";"0";"22.78381";"23.34978";"23.06679";"0";"0";"0";"0";"15.25";
"1/01/2002 20:00:00";"-0.290665";"-0.441882";"0.755482";"0.421367";"0";"0.718884";"-0.631317";"0";"0";"0.202959";"0";"0";"0";"0";"22.5092";"23.02036";"22.76478";"0.202959";"0";"0";"0";"14.775";
"1/01/2002 21:00:00";"-0.366172";"-0.279519";"0.818321";"0.235064";"0";"0.7190974";"-0.637033";"0";"0";"0.202959";"0";"0";"0";"0";"22.19418";"22.70478";"22.44948";"0.202959";"0";"0";"0";"14.4";
"1/01/2002 22:00:00";"-0.405006";"-0.126731";"0.845472";"0.11441";"0";"0.7191412";"-0.63963";"0";"0";"0.202959";"0";"0";"0";"0";"21.89214";"22.39693";"22.14454";"0.202959";"0";"0";"0";"14.075";
"1/01/2002 23:00:00";"-0.436233";"0.0078";"0.830609";"0.015454";"0";"0.8032713";"-0.640312";"0";"0";"0.202959";"8.597665E-02";"0";"0";"-7.492048E-02";"21.59234";"22.10217";"21.84725";"0.202959";"0";"0";"0.172422";"13.775";
"1/01/2002";"-0.44779";"0.160878";"0.86573";"-0.040575";"0";"0.9712903";"-0.641677";"0";"0";"0";"0.261671";"0";"0";"-0.2249462";"21.22389";"21.80294";"21.51341";"0";"0";"0";"0.517256";"13.4";
"2/01/2002 01:00:00";"-0.471384";"0.296741";"0.864877";"-0.109744";"0";"1.055112";"-0.644519";"0";"0";"0";"0.3539858";"0";"0";"-0.3009122";"20.92486";"21.50026";"21.21256";"0";"0";"0";"0.689664";"13.075";
"2/01/2002 02:00:00";"-0.496797";"0.425654";"0.855661";"-0.18126";"0";"1.055828";"-0.6871";"0";"0";"0";"0.3583287";"0";"0";"-0.3198068";"20.59393";"21.20162";"20.89778";"0";"0";"0";"0.689664";"12.25";
"2/01/2002 03:00:00";"-0.521681";"0.563892";"0.875403";"-0.230767";"0";"1.057119";"-0.74343";"0";"0";"0";"0.3631941";"0";"0";"-0.3448049";"20.24623";"20.89717";"20.5717";"0";"0";"0";"0.689664";"11.25";
"2/01/2002 04:00:00";"-0.553366";"0.698369";"0.888874";"-0.268938";"0";"1.058376";"-0.799991";"0";"0";"0";"0.3679079";"0";"0";"-0.3697326";"19.89645";"20.5889";"20.24268";"0";"0";"0";"0.689664";"10.25";
"2/01/2002 05:00:00";"-0.584838";"0.818958";"0.876192";"-0.305882";"0";"1.057276";"-0.77972";"0";"0";"0";"0.3721333";"0";"0";"-0.3603306";"19.62565";"20.28644";"19.95605";"0";"0";"0";"0.689664";"10.225";
"2/01/2002 06:00:00";"-0.613662";"0.822423";"0.714684";"-0.39736";"0";"1.055619";"-0.732164";"0";"0";"0";"0.3745497";"0.2141685";"0";"-0.3388928";"19.4381";"20.04664";"19.74237";"0";"0";"0";"0.689664";"10.6";
"2/01/2002 07:00:00";"-0.643612";"0.719084";"0.448049";"-0.486534";"0";"1.054641";"-0.69583";"0";"0";"0";"0.3759474";"0.7488235";"0";"-0.3226331";"19.33356";"19.91642";"19.62499";"0";"0";"0";"0.689664";"10.925";
"2/01/2002 08:00:00";"-0.808139";"0.521185";"-0.092817";"-0.702224";"0";"0.8863463";"-0.698799";"0";"0";"1.014776";"0.1873987";"1.076181";"0";"-0.1622612";"19.67828";"19.9424";"19.81034";"1.014776";"0";"0";"0.344834";"11.225";
"2/01/2002 09:00:00";"-0.637743";"0.254406";"-0.568774";"-0.62095";"0";"0.804172";"-0.688921";"0";"0";"1.014776";"9.284367E-02";"1.38129";"0";"-0.0800973";"19.94484";"20.23113";"20.08799";"1.014776";"0";"0";"0.172422";"11.6";
"2/01/2002 10:00:00";"-0.382837";"-0.016023";"-0.96727";"-0.277262";"0";"0.7206778";"-0.693659";"0";"0";"1.014776";"0";"1.516246";"0";"0";"20.33693";"20.67657";"20.50675";"1.014776";"0";"0";"0";"11.925";
"2/01/2002 11:00:00";"-0.137238";"-0.111007";"-0.860832";"0.305891";"0";"0.720075";"-0.673865";"0";"0";"0";"0";"1.462938";"0";"0";"20.40549";"21.07234";"20.73892";"0";"0";"0";"0";"12.225";
"2/01/2002 12:00:00";"-0.076813";"-0.238123";"-0.840355";"0.731731";"0";"0.719981";"-0.670047";"0";"0";"0";"0";"1.328601";"0";"0";"20.74488";"21.39685";"21.07087";"0";"0";"0";"0";"12.6";
"2/01/2002 13:00:00";"-0.103687";"-0.461523";"-0.952652";"0.934092";"0";"0.720044";"-0.669772";"0";"0";"0";"0";"1.451499";"0";"0";"21.07594";"21.7464";"21.41117";"0";"0";"0";"0";"12.925";
"2/01/2002 14:00:00";"-0.084037";"-0.642512";"-0.971981";"1.015869";"0";"0.7196869";"-0.666892";"0";"0";"0";"0";"1.53663";"0";"0";"21.42601";"22.09291";"21.75946";"0";"0";"0";"0";"13.3";
"2/01/2002 15:00:00";"-0.04118";"-0.739586";"-0.834612";"1.035333";"0";"0.7192641";"-0.657121";"0";"0";"0";"0";"1.391184";"0";"0";"21.71763";"22.37218";"22.0449";"0";"0";"0";"0";"13.7";
"2/01/2002 16:00:00";"-0.032585";"-0.754059";"-0.586413";"0.992626";"0";"0.7186034";"-0.63953";"0";"0";"0";"0";"1.136708";"0";"0";"21.91321";"22.54379";"22.2285";"0";"0";"0";"0";"14.1";
"2/01/2002 17:00:00";"-0.058281";"-0.660806";"-0.264925";"0.892945";"0";"0.7197616";"-0.665503";"0";"0";"0";"0";"0.805535";"0";"0";"21.94796";"22.58453";"22.26624";"0";"0";"0";"0";"13.825";
"2/01/2002 18:00:00";"-0.121751";"-0.442277";"0.159886";"0.768387";"0";"0.7207803";"-0.690574";"0";"0";"0";"0";"0.3486288";"0";"0";"21.81698";"22.45405";"22.13552";"0";"0";"0";"0";"13.4";
"2/01/2002 19:00:00";"-0.245986";"-0.183744";"0.553372";"0.571326";"0";"0.7214525";"-0.70822";"0";"0";"0";"0";"0";"0";"0";"21.54331";"22.17396";"21.85864";"0";"0";"0";"0";"12.925";
"2/01/2002 20:00:00";"-0.409462";"-0.033975";"0.713635";"0.278541";"0";"0.7215358";"-0.717124";"0";"0";"0.202959";"0";"0";"0";"0";"21.29101";"21.85386";"21.57243";"0.202959";"0";"0";"0";"12.575";
"2/01/2002 21:00:00";"-0.489323";"0.125798";"0.810174";"0.054926";"0";"0.7211639";"-0.711169";"0";"0";"0.202959";"0";"0";"0";"0";"20.98655";"21.53099";"21.25877";"0.202959";"0";"0";"0";"12.35";
"2/01/2002 22:00:00";"-0.522847";"0.275088";"0.855045";"-0.099818";"0";"0.7210645";"-0.709603";"0";"0";"0.202959";"0";"0";"0";"0";"20.68407";"21.21255";"20.94831";"0.202959";"0";"0";"0";"12.075";
"2/01/2002 23:00:00";"-0.544335";"0.405221";"0.849643";"-0.213851";"0";"0.805096";"-0.709774";"0";"0";"0.202959";"9.041872E-02";"0";"0";"-8.262964E-02";"20.37715";"20.9089";"20.64302";"0.202959";"0";"0";"0.172422";"11.775";
"2/01/2002";"-0.541284";"0.547728";"0.876057";"-0.261644";"0";"0.9727964";"-0.710841";"0";"0";"0";"0.2746896";"0";"0";"-0.2479502";"20.00394";"20.60949";"20.30671";"0";"0";"0";"0.517256";"11.4";
"3/01/2002 01:00:00";"-0.545343";"0.664688";"0.851429";"-0.297993";"0";"1.056375";"-0.714372";"0";"0";"0";"0.3708192";"0";"0";"-0.3318404";"19.71197";"20.31997";"20.01597";"0";"0";"0";"0.689664";"11.075";
"3/01/2002 02:00:00";"-0.550988";"0.765297";"0.807164";"-0.323339";"0";"1.056846";"-0.741334";"0";"0";"0";"0.3740781";"0";"0";"-0.3435933";"19.41924";"20.04836";"19.7338";"0";"0";"0";"0.689664";"10.475";
"3/01/2002 03:00:00";"-0.563091";"0.867828";"0.786856";"-0.337979";"0";"1.057371";"-0.77092";"0";"0";"0";"0.3766531";"0";"0";"-0.3564447";"19.13118";"19.78228";"19.45673";"0";"0";"0";"0.689664";"9.85";
"3/01/2002 04:00:00";"-0.583045";"0.965928";"0.771858";"-0.353792";"0";"1.057983";"-0.804868";"0";"0";"0";"0.3770979";"0";"0";"-0.3711317";"18.84233";"19.51911";"19.18072";"0";"0";"0";"0.689664";"9.175";
"3/01/2002 05:00:00";"-0.604781";"1.054516";"0.748624";"-0.37716";"0";"1.056446";"-0.769737";"0";"0";"0";"0.3770979";"0";"0";"-0.3550351";"18.62722";"19.26244";"18.94483";"0";"0";"0";"0.689664";"9.375";
"3/01/2002 06:00:00";"-0.634438";"1.013626";"0.576886";"-0.474076";"0";"1.054547";"-0.715586";"0";"0";"0";"0.3770979";"0.265056";"0";"-0.3305538";"18.49177";"19.06866";"18.78021";"0";"0";"0";"0.689664";"9.875";
"3/01/2002 07:00:00";"-0.600578";"0.77913";"0.165095";"-0.623724";"0";"1.0533";"-0.675801";"0";"0";"0";"0.3770979";"0.9761392";"0";"-0.3126849";"18.52713";"19.06892";"18.79802";"0";"0";"0";"0.689664";"10.375";
"3/01/2002 08:00:00";"-0.520704";"0.387716";"-0.639637";"-0.737373";"0";"0.8811849";"-0.579602";"0";"0";"1.014776";"0.188416";"1.411716";"0";"-0.1349153";"19.18476";"19.35067";"19.26771";"1.014776";"0";"0";"0.344834";"12.15";
"3/01/2002 09:00:00";"-0.344949";"0.003296";"-1.18831";"-0.556441";"0";"0.7944123";"-0.452533";"0";"0";"1.014776";"9.346934E-02";"1.682408";"0";"-0.0530691";"19.80867";"19.86791";"19.83829";"1.014776";"0";"0";"0.172422";"14.275";
"3/01/2002 10:00:00";"-0.154267";"-0.305459";"-1.511607";"-0.223387";"0";"0.7073262";"-0.327789";"0";"0";"1.014776";"0";"1.685327";"0";"0";"20.48878";"20.47881";"20.48379";"1.014776";"0";"0";"0";"16.45";
"3/01/2002 11:00:00";"0.085476";"-0.436949";"-1.369497";"0.357464";"0";"0.7081237";"-0.280072";"0";"0";"0";"0";"1.51709";"0";"0";"20.6857";"21.0337";"20.8597";"0";"0";"0";"0";"17.225";
"3/01/2002 12:00:00";"0.162145";"-0.600281";"-1.285515";"0.808725";"0";"0.7056531";"-0.285";"0";"0";"0";"0";"1.342311";"0";"0";"21.12589";"21.49718";"21.31153";"0";"0";"0";"0";"17.6";
"3/01/2002 13:00:00";"-0.052002";"-0.705249";"-0.999496";"0.77882";"0";"0.7080685";"-0.280749";"0";"0";"0";"0";"1.456815";"0";"0";"21.40204";"21.76109";"21.58156";"0";"0";"0";"0";"17.925";
"3/01/2002 14:00:00";"-0.473535";"-0.649755";"-0.448859";"0.180076";"0";"0.7082914";"-0.282185";"0";"0";"0";"0";"1.676575";"0";"0";"21.41984";"21.75416";"21.587";"0";"0";"0";"0";"17.925";
"3/01/2002 15:00:00";"-0.295592";"-0.828831";"-0.543485";"0.212424";"0";"0.709362";"-0.312725";"0";"0";"0";"0";"1.754643";"0";"0";"21.62065";"21.9938";"21.80722";"0";"0";"0";"0";"17.75";
"3/01/2002 16:00:00";"0.014602";"-1.039009";"-0.766301";"0.509124";"0";"0.7091885";"-0.34874";"0";"0";"0";"0";"1.680764";"0";"0";"21.93948";"22.36171";"22.15059";"0";"0";"0";"0";"17.625";
"3/01/2002 17:00:00";"0.12456";"-0.918598";"-0.542618";"0.692499";"0";"0.7126128";"-0.437021";"0";"0";"0";"0";"1.101438";"0";"0";"22.08801";"22.54533";"22.31667";"0";"0";"0";"0";"16.7";
"3/01/2002 18:00:00";"0.033251";"-0.618501";"0.017854";"0.694013";"0";"0.7147043";"-0.52371";"0";"0";"0";"0";"0.3737336";"0";"0";"21.92857";"22.44652";"22.18754";"0";"0";"0";"0";"15.5";
"3/01/2002 19:00:00";"-0.141886";"-0.350993";"0.505892";"0.533125";"0";"0.7166865";"-0.598064";"0";"0";"0";"0";"0";"0";"0";"21.60916";"22.16655";"21.88786";"0";"0";"0";"0";"14.3";
"3/01/2002 20:00:00";"-0.303754";"-0.211353";"0.672932";"0.304758";"0";"0.7185824";"-0.639644";"0";"0";"0.202959";"0";"0";"0";"0";"21.34707";"21.86536";"21.60622";"0.202959";"0";"0";"0";"13.55";
"3/01/2002 21:00:00";"-0.381885";"-0.069236";"0.741558";"0.159475";"0";"0.719959";"-0.665633";"0";"0";"0.202959";"0";"0";"0";"0";"21.04761";"21.57796";"21.31278";"0.202959";"0";"0";"0";"12.95";
"3/01/2002 22:00:00";"-0.423369";"0.067679";"0.774399";"0.070315";"0";"0.7209569";"-0.692321";"0";"0";"0.202959";"0";"0";"0";"0";"20.7552";"21.29571";"21.02545";"0.202959";"0";"0";"0";"12.35";
"3/01/2002 23:00:00";"-0.459251";"0.192178";"0.773543";"-0.002187";"0";"0.8060057";"-0.718402";"0";"0";"0.202959";"0.0901539";"0";"0";"-8.381976E-02";"20.45428";"21.02088";"20.73758";"0.202959";"0";"0";"0.172422";"11.75";
"3/01/2002";"-0.477485";"0.340518";"0.826669";"-0.035758";"0";"0.9743719";"-0.738342";"0";"0";"0";"0.2739148";"0";"0";"-0.2577673";"20.07759";"20.73484";"20.40622";"0";"0";"0";"0.517256";"11.15";
"4/01/2002 01:00:00";"-0.508427";"0.47549";"0.844972";"-0.087066";"0";"1.058541";"-0.763302";"0";"0";"0";"0.3699718";"0";"0";"-0.3543639";"19.76067";"20.43826";"20.09946";"0";"0";"0";"0.689664";"10.55";
"4/01/2002 02:00:00";"-0.540405";"0.602548";"0.846208";"-0.151515";"0";"1.05854";"-0.783";"0";"0";"0";"0.3737306";"0";"0";"-0.3626174";"19.45662";"20.14116";"19.79889";"0";"0";"0";"0.689664";"10.025";
"4/01/2002 03:00:00";"-0.56164";"0.719131";"0.832456";"-0.21062";"0";"1.058326";"-0.795332";"0";"0";"0";"0.376443";"0";"0";"-0.3675601";"19.16638";"19.85186";"19.50912";"0";"0";"0";"0.689664";"9.6";
"4/01/2002 04:00:00";"-0.593542";"0.836233";"0.830256";"-0.214483";"0";"1.058296";"-0.810018";"0";"0";"0";"0.3770979";"0";"0";"-0.3735364";"18.85243";"19.56054";"19.20649";"0";"0";"0";"0.689664";"9.125";
"4/01/2002 05:00:00";"-0.656095";"0.937508";"0.803684";"-0.189919";"0";"1.058615";"-0.841919";"0";"0";"0";"0.3770979";"0";"0";"-0.3871341";"18.56255";"19.29145";"18.927";"0";"0";"0";"0.689664";"8.475";
"4/01/2002 06:00:00";"-0.672456";"0.943143";"0.676321";"-0.254858";"0";"1.059205";"-0.877316";"0";"0.025524";"0";"0.3770979";"0.2132762";"0";"-0.3768199";"18.33843";"19.07198";"18.70521";"0";"0.030028";"0";"0.689664";"7.85";
"4/01/2002 07:00:00";"-0.69612";"0.869172";"0.472833";"-0.36749";"0";"1.060288";"-0.922961";"0";"0.073601";"0";"0.3770979";"0.7371798";"2.639927E-03";"-0.3512086";"18.18257";"18.92771";"18.55514";"0";"0.086589";"0";"0.689664";"7.175";
"4/01/2002 08:00:00";"-0.84913";"0.747298";"0.04791";"-0.605634";"0";"0.8938937";"-0.91955";"0";"0";"1.014776";"0.188549";"0.9821934";"0";"-0.2104965";"18.4276";"18.89366";"18.66063";"1.014776";"0";"0";"0.344834";"7.45";
"4/01/2002 09:00:00";"-0.71948";"0.46943";"-0.437863";"-0.575101";"0";"0.8099145";"-0.894472";"0";"0";"1.014776";"9.427448E-02";"1.331867";"0";"-0.1025693";"18.67304";"19.12257";"18.8978";"1.014776";"0";"0";"0.172422";"7.975";
"4/01/2002 10:00:00";"-0.49756";"0.2335";"-0.807879";"-0.270549";"0";"0.7259408";"-0.874919";"0";"0";"1.014776";"0";"1.458285";"0";"0";"19.03527";"19.49958";"19.26743";"1.014776";"0";"0";"0";"8.55";
"4/01/2002 11:00:00";"-0.267024";"0.146123";"-0.723075";"0.250245";"0";"0.7235343";"-0.797304";"0";"0";"0";"0";"1.422301";"0";"0";"19.11269";"19.84196";"19.47732";"0";"0";"0";"0";"9.525";
"4/01/2002 12:00:00";"-0.188212";"-0.001585";"-0.7705";"0.611063";"0";"0.7215571";"-0.732326";"0";"0";"0";"0";"1.345956";"0";"0";"19.46528";"20.14796";"19.80662";"0";"0";"0";"0";"10.625";
"4/01/2002 13:00:00";"-0.166069";"-0.220198";"-0.902013";"0.794875";"0";"0.7198024";"-0.674796";"0";"0";"0";"0";"1.395244";"0";"0";"19.82495";"20.488";"20.15648";"0";"0";"0";"0";"11.65";
"4/01/2002 14:00:00";"-0.122809";"-0.416984";"-0.949567";"0.881704";"0";"0.7179723";"-0.615344";"0";"0";"0";"0";"1.438884";"0";"0";"20.20747";"20.83123";"20.51935";"0";"0";"0";"0";"12.725";
"4/01/2002 15:00:00";"-0.070589";"-0.550605";"-0.899717";"0.891785";"0";"0.7160618";"-0.552085";"0";"0";"0";"0";"1.363737";"0";"0";"20.56376";"21.14005";"20.85191";"0";"0";"0";"0";"13.825";
"4/01/2002 16:00:00";"-0.028084";"-0.612779";"-0.718623";"0.864357";"0";"0.7140304";"-0.483732";"0";"0";"0";"0";"1.125478";"0";"0";"20.8519";"21.36895";"21.11043";"0";"0";"0";"0";"14.925";
"4/01/2002 17:00:00";"-0.018425";"-0.527284";"-0.405508";"0.801985";"0";"0.7159829";"-0.534976";"0";"0";"0";"0";"0.7227299";"0";"0";"20.91746";"21.46139";"21.18943";"0";"0";"0";"0";"14.375";
"4/01/2002 18:00:00";"-0.083124";"-0.302278";"0.079367";"0.719178";"0";"0.7185819";"-0.614581";"0";"0";"0";"0";"0.2196344";"0";"0";"20.76255";"21.35151";"21.05703";"0";"0";"0";"0";"13.275";
"4/01/2002 19:00:00";"-0.242926";"-0.092354";"0.482701";"0.521352";"0";"0.7208294";"-0.684096";"0";"0";"0";"0";"0";"0";"0";"20.47804";"21.09439";"20.78622";"0";"0";"0";"0";"12.175";
"4/01/2002 20:00:00";"-0.417348";"0.065631";"0.673068";"0.234351";"0";"0.7219414";"-0.724254";"0";"0";"0.202959";"0";"0";"0";"0";"20.21856";"20.78478";"20.50167";"0.202959";"0";"0";"0";"11.45";
"4/01/2002 21:00:00";"-0.50286";"0.228576";"0.790835";"0.016631";"0";"0.7228088";"-0.755077";"0";"0";"0.202959";"0";"0";"0";"0";"19.8953";"20.46641";"20.18085";"0.202959";"0";"0";"0";"10.775";
"4/01/2002 22:00:00";"-0.543084";"0.384135";"0.856763";"-0.125514";"0";"0.7235631";"-0.781849";"0";"0";"0.202959";"0";"0";"0";"0";"19.57314";"20.14652";"19.85983";"0.202959";"0";"0";"0";"10.15";
"4/01/2002 23:00:00";"-0.572333";"0.517093";"0.85871";"-0.228652";"0";"0.8068337";"-0.775554";"0";"0";"0.202959";"9.394066E-02";"0";"0";"-0.0896187";"19.26508";"19.83916";"19.55212";"0.202959";"0";"0";"0.172422";"9.925";
"4/01/2002";"-0.574767";"0.656583";"0.878221";"-0.276545";"0";"0.9728569";"-0.754278";"0";"0";"0";"0.2827944";"0";"0";"-0.2613342";"18.9058";"19.53801";"19.2219";"0";"0";"0";"0.517256";"9.825";
"5/01/2002 01:00:00";"-0.578413";"0.76877";"0.845731";"-0.319614";"0";"1.055396";"-0.73981";"0";"0";"0";"0.3770979";"0";"0";"-0.341585";"18.62848";"19.24941";"18.93894";"0";"0";"0";"0.689664";"9.725";
"5/01/2002 02:00:00";"-0.580847";"0.861568";"0.790779";"-0.356739";"0";"1.054979";"-0.73421";"0";"0.014004";"0";"0.3770979";"0";"0";"-0.3247696";"18.38074";"18.98248";"18.68161";"0";"0.016474";"0";"0.689664";"9.55";
"5/01/2002 03:00:00";"-0.58901";"0.937014";"0.730487";"-0.392638";"0";"1.054532";"-0.729101";"0";"0.073501";"0";"0.3770979";"0";"9.423279E-03";"-0.2721623";"18.19044";"18.73581";"18.46312";"0";"0.086472";"0";"0.689664";"9.425";
"5/01/2002 04:00:00";"-0.604111";"0.996372";"0.666848";"-0.432617";"0";"1.054443";"-0.730884";"0";"0.162601";"0";"0.3770979";"0";"6.372346E-02";"-0.2379466";"18.03157";"18.51251";"18.27204";"0";"0.191296";"0";"0.689664";"9.25";
"5/01/2002 05:00:00";"-0.62053";"1.032598";"0.583813";"-0.483942";"0";"1.053681";"-0.710455";"0";"0.312799";"0";"0.3770979";"0";"0.1150863";"-0.1298893";"17.96636";"18.31596";"18.14116";"0";"0.368";"0";"0.689664";"9.425";
"5/01/2002 06:00:00";"-0.664084";"0.897137";"0.354075";"-0.620813";"0";"1.052962";"-0.688082";"0";"0.384755";"0";"0.3770979";"0.3828108";"0.1571794";"-8.997446E-02";"17.92898";"18.20275";"18.06586";"0";"0.452652";"0";"0.689664";"9.65";
"5/01/2002 07:00:00";"-0.602243";"0.584892";"-0.069238";"-0.796685";"0";"1.052245";"-0.665754";"0";"0.223837";"0";"0.3770979";"1.291862";"8.624192E-02";"-0.1699927";"17.94293";"18.30709";"18.12501";"0";"0.263337";"0";"0.689664";"9.925";
"5/01/2002 08:00:00";"-0.469985";"0.303419";"-0.742844";"-0.824375";"0";"0.8811263";"-0.59311";"0";"0.00527";"1.014776";"0.188549";"1.559388";"0";"-0.1323892";"18.45176";"18.62341";"18.53759";"1.014776";"0.0062";"0";"0.344834";"11.275";
"5/01/2002 09:00:00";"-0.305328";"-0.046284";"-1.196545";"-0.565565";"0";"0.7956017";"-0.503123";"0";"0";"1.014776";"9.417756E-02";"1.749874";"0";"-5.873026E-02";"19.02281";"19.13425";"19.07853";"1.014776";"0";"0";"0.172422";"12.9";
"5/01/2002 10:00:00";"-0.157199";"-0.309823";"-1.465519";"-0.211996";"0";"0.7097535";"-0.413573";"0";"0";"1.014776";"0";"1.702317";"0";"0";"19.63758";"19.71571";"19.67664";"1.014776";"0";"0";"0";"14.575";
"5/01/2002 11:00:00";"0.042157";"-0.408746";"-1.274661";"0.3737";"0";"0.7090217";"-0.325737";"0";"0";"0";"0";"1.517256";"0";"0";"19.82944";"20.22431";"20.02687";"0";"0";"0";"0";"15.825";
"5/01/2002 12:00:00";"0.076062";"-0.557342";"-1.183487";"0.763528";"0";"0.7056086";"-0.277334";"0";"0";"0";"0";"1.34107";"0";"0";"20.27094";"20.64015";"20.45555";"0";"0";"0";"0";"16.85";
"5/01/2002 13:00:00";"0.017113";"-0.782617";"-1.191693";"0.863025";"0";"0.7020326";"-0.226092";"0";"0";"0";"0";"1.429019";"0";"0";"20.72372";"21.04277";"20.88324";"0";"0";"0";"0";"17.925";
"5/01/2002 14:00:00";"0.006442";"-0.971801";"-1.132244";"0.830281";"0";"0.7079085";"-0.275929";"0";"0";"0";"0";"1.54104";"0";"0";"21.08779";"21.42047";"21.25413";"0";"0";"0";"0";"17.675";
