1;"eplusout"

"Date/Time";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] Zone Total Internal Latent Gain Energy (W)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] Water Heater Tank Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] System Node Temperature (C)";"[1] Site Outdoor Air Dewpoint Temperature (C)";"[1] Zone Operative Temperature (C)"
;"SOLAR COLLECTOR WATER INLET NODE";"SOLAR COLLECTOR WATER OUTLET NODE";"3637";"SOLAR LOOP WATER HEATER HEATING INLET NODE";"SOLAR LOOP WATER HEATER HEATING OUTLET NODE";"SOLAR LOOP WATER HEATER DHW INLET NODE";"SOLAR LOOP WATER HEATER DHW OUTLET NODE";"SOLAR LOOP WATER HEATER";"3700 HEATED FLOOR HOT WATER INLET NODE";"3700 HEATED FLOOR HOT WATER OUTLET NODE";"AUX HW LOOP WATER HEATER DHW INLET NODE";"AUX HW LOOP SUPPLY SIDE OUTLET";"Environment";"3700"
"16/09/2002 11:00";"22.7159491633947";"23.8902709090048";"19.9179238036077";"23.8850898301198";"22.7246517075772";"12.2978240700588";"22.7246517075772";"22.7246517075772";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"6";"26.3434181727383"
"16/09/2002 12:00";"23.2557057258572";"24.4554685498495";"33.8100691912238";"24.4534780283801";"23.2645528296406";"12.2978240700588";"23.2645528296406";"23.2645528296406";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"6";"29.0948840178411"
"16/09/2002 13:00";"23.7866131514296";"24.9229010210157";"44.8624686529557";"24.9224380643515";"23.795209260922";"12.2978240700588";"23.795209260922";"23.795209260922";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"6.75";"31.257500101542"
"16/09/2002 14:00";"24.255433799667";"25.169733280754";"53.1107196867045";"25.1735867969824";"24.2620705221504";"12.2978240700588";"24.2620705221504";"24.2620705221504";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"6.25";"32.008427726262"
"16/09/2002 15:00";"24.6068202769873";"25.2141820420673";"48.6295649311761";"25.2214552028234";"24.6117532586692";"12.2978240700588";"24.6117532586692";"24.6117532586692";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"6";"31.3266646618088"
"16/09/2002 16:00";"24.8042375072824";"25.042607620855";"43.5846480264333";"25.0530423661874";"24.8064856086947";"12.2978240700588";"24.8064856086947";"24.8064856086947";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"5.25";"30.1821951919821"
"16/09/2002 17:00";"24.8443916709622";"24.7722459703332";"34.4568114868798";"24.783589571107";"24.8440678244046";"12.2978240700588";"24.8440678244046";"24.8440678244046";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"5.375";"28.0986360701461"
"16/09/2002 18:00";"24.7715841354064";"24.5176336778905";"20.8534068596268";"24.5282129437657";"24.7697748679783";"12.2978240700588";"24.7697748679783";"24.7697748679783";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"5.875";"24.4968474904553"
"16/09/2002 19:00";"24.717597529734";"9.2589402691563";"7.36825016682315";"24.4634547346179";"24.7134030850851";"12.2978240700588";"24.7134030850851";"24.7134030850851";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"5.025";"21.618731386496"
"16/09/2002 20:00";"24.717597529734";"8.25894026915641";"0.936907415201169";"24.4634547346179";"24.7134030850851";"12.2978240700588";"24.7134030850851";"24.7134030850851";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"4.175";"19.6124526426058"
"16/09/2002 21:00";"24.717597529734";"8.0089402691564";"0";"24.4634547346179";"24.7134030850851";"12.2978240700588";"24.7134030850851";"24.7134030850851";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"4";"18.3363409414366"
"16/09/2002 22:00";"24.717597529734";"8.0089402691564";"0";"24.4634547346179";"24.7134030850851";"12.2978240700588";"24.7134030850851";"24.7134030850851";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"4";"17.093682738257"
"16/09/2002 23:00";"24.717597529734";"7.2589402691563";"0";"24.4634547346179";"24.7134030850851";"12.2978240700588";"24.7134030850851";"24.7134030850851";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"4";"15.8855543945421"
"17/09/2002 00:00";"24.717597529734";"7.00894026915622";"0";"24.4634547346179";"24.7134030850851";"12.2978240700588";"24.7134030850851";"24.7134030850851";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"4";"14.6864153249759"
"17/09/2002 01:00";"24.717597529734";"6.10894026915624";"0";"24.4634547346179";"24.7134030850851";"12.2978240700588";"24.7134030850851";"24.7134030850851";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"3.1";"13.548175986137"
"17/09/2002 02:00";"24.717597529734";"5.9589402691563";"0";"24.4634547346179";"24.7134030850851";"12.2978240700588";"24.7134030850851";"24.7134030850851";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"2.95";"12.5209243922944"
"17/09/2002 03:00";"24.717597529734";"6.00894026915633";"0";"24.4634547346179";"24.7134030850851";"12.2978240700588";"24.7134030850851";"24.7134030850851";"12.3501968696985";"12.3501968696985";"12.2978240700588";"40";"3";"11.7001132058574"
