1;"eplusout"

"Date/Time";"[1] DistrictHeating:Facility (W)";"[1] Water Use Equipment Heating Rate (W)";"[1] Water Use Equipment Heating Rate (W)";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] Site Direct Solar Radiation Rate per Area (W/m2)"
;"DistrictHeating:Facility [W]";"DHW 4292";"DHW 4299";"Environment";"Environment"
"6/10/2002 09:00";"0";"0";"0";"392.5";"220.75"
"6/10/2002 10:00";"0";"0";"0";"465";"247"
"6/10/2002 11:00";"0";"0";"0";"432.25";"302.5"
"6/10/2002 12:00";"0";"0";"0";"485.25";"177"
"6/10/2002 13:00";"0";"0";"0";"444.75";"317.5"
"6/10/2002 14:00";"0";"0";"0";"456.5";"233.5"
"6/10/2002 15:00";"0";"0";"0";"293.5";"325"
"6/10/2002 16:00";"0";"0";"0";"185.25";"311.5"
"6/10/2002 17:00";"0";"0";"0";"96.75";"102"
"6/10/2002 18:00";"0";"0";"0";"4.5";"0"
"6/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"6/10/2002 20:00";"0";"0";"0";"0";"0"
"6/10/2002 21:00";"0";"0";"0";"0";"0"
"6/10/2002 22:00";"0";"0";"0";"0";"0"
"6/10/2002 23:00";"0";"0";"0";"0";"0"
"7/10/2002 00:00";"0";"0";"0";"0";"0"
"7/10/2002 01:00";"0";"0";"0";"0";"0"
"7/10/2002 02:00";"0";"0";"0";"0";"0"
"7/10/2002 03:00";"11.6680721994378";"0";"0";"0";"0"
"7/10/2002 04:00";"61.7482504810462";"0";"0";"0";"0"
"7/10/2002 05:00";"230.17362597103";"0";"0";"0";"0"
"7/10/2002 06:00";"13380.5451761122";"1806.7437125594";"11160.7283877593";"23.25";"7"
"7/10/2002 07:00";"13373.7680896852";"1806.7437125594";"11160.7283877593";"118";"86.25"
"7/10/2002 08:00";"11.8861129219549";"0";"0";"232.5";"272.75"
"7/10/2002 09:00";"0";"0";"0";"334.25";"274.25"
"7/10/2002 10:00";"0";"0";"0";"429.5";"173.25"
"7/10/2002 11:00";"0";"0";"0";"467.25";"169"
"7/10/2002 12:00";"0";"0";"0";"481.5";"150.25"
"7/10/2002 13:00";"0";"0";"0";"452";"184.25"
"7/10/2002 14:00";"0";"0";"0";"383.75";"318"
"7/10/2002 15:00";"0";"0";"0";"309.25";"282.5"
"7/10/2002 16:00";"0";"0";"0";"234.25";"174"
"7/10/2002 17:00";"0";"0";"0";"103";"85.5"
"7/10/2002 18:00";"0";"0";"0";"6.5";"0"
"7/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877592";"0";"0"
"7/10/2002 20:00";"0";"0";"0";"0";"0"
"7/10/2002 21:00";"0";"0";"0";"0";"0"
"7/10/2002 22:00";"0";"0";"0";"0";"0"
"7/10/2002 23:00";"0";"0";"0";"0";"0"
"8/10/2002 00:00";"3.82703956652188";"0";"0";"0";"0"
"8/10/2002 01:00";"83.2033785447657";"0";"0";"0";"0"
"8/10/2002 02:00";"385.881393416833";"0";"0";"0";"0"
"8/10/2002 03:00";"725.244978284186";"0";"0";"0";"0"
"8/10/2002 04:00";"1024.19428338889";"0";"0";"0";"0"
"8/10/2002 05:00";"1236.19335914391";"0";"0";"0";"0"
"8/10/2002 06:00";"14406.4850676955";"1806.7437125594";"11160.7283877593";"27.25";"31"
"8/10/2002 07:00";"14193.6362374325";"1806.7437125594";"11160.7283877593";"132.75";"115.25"
"8/10/2002 08:00";"415.665897587835";"0";"0";"247.75";"97.25"
"8/10/2002 09:00";"7.0238181397234";"0";"0";"357.25";"112"
"8/10/2002 10:00";"0";"0";"0";"456";"96.5"
"8/10/2002 11:00";"0";"0";"0";"468";"140"
"8/10/2002 12:00";"0";"0";"0";"481.75";"140"
"8/10/2002 13:00";"0";"0";"0";"468.5";"125.25"
"8/10/2002 14:00";"0";"0";"0";"436";"91.25"
"8/10/2002 15:00";"0";"0";"0";"322.25";"118"
"8/10/2002 16:00";"0";"0";"0";"225.5";"87.75"
"8/10/2002 17:00";"0";"0";"0";"94.25";"24.75"
"8/10/2002 18:00";"0";"0";"0";"5.5";"0"
"8/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"8/10/2002 20:00";"0";"0";"0";"0";"0"
"8/10/2002 21:00";"0";"0";"0";"0";"0"
"8/10/2002 22:00";"0";"0";"0";"0";"0"
"8/10/2002 23:00";"0";"0";"0";"0";"0"
"9/10/2002 00:00";"0";"0";"0";"0";"0"
"9/10/2002 01:00";"0";"0";"0";"0";"0"
"9/10/2002 02:00";"0";"0";"0";"0";"0"
"9/10/2002 03:00";"0";"0";"0";"0";"0"
"9/10/2002 04:00";"23.3021335605412";"0";"0";"0";"0"
"9/10/2002 05:00";"199.512714804159";"0";"0";"0";"0"
"9/10/2002 06:00";"13366.5942119341";"1806.7437125594";"11160.7283877593";"26.25";"8"
"9/10/2002 07:00";"13367.3710596252";"1806.7437125594";"11160.7283877593";"122.75";"47.5"
"9/10/2002 08:00";"11.4857597369605";"0";"0";"247.5";"101"
"9/10/2002 09:00";"0";"0";"0";"349.75";"109.5"
"9/10/2002 10:00";"0";"0";"0";"459.75";"56.5"
"9/10/2002 11:00";"0";"0";"0";"560.25";"41.75"
"9/10/2002 12:00";"0";"0";"0";"487.5";"158.75"
"9/10/2002 13:00";"0";"0";"0";"481.5";"234.75"
"9/10/2002 14:00";"0";"0";"0";"418.5";"278.5"
"9/10/2002 15:00";"0";"0";"0";"310.25";"283.25"
"9/10/2002 16:00";"0";"0";"0";"233";"168"
"9/10/2002 17:00";"0";"0";"0";"96";"67.5"
"9/10/2002 18:00";"0";"0";"0";"4.5";"0"
"9/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"9/10/2002 20:00";"0";"0";"0";"0";"0"
"9/10/2002 21:00";"0";"0";"0";"0";"0"
"9/10/2002 22:00";"0";"0";"0";"0";"0"
"9/10/2002 23:00";"0";"0";"0";"0";"0"
"10/10/2002 00:00";"0";"0";"0";"0";"0"
"10/10/2002 01:00";"0.224137193487309";"0";"0";"0";"0"
"10/10/2002 02:00";"49.3313292673247";"0";"0";"0";"0"
"10/10/2002 03:00";"320.187597724076";"0";"0";"0";"0"
"10/10/2002 04:00";"637.608277493376";"0";"0";"0";"0"
"10/10/2002 05:00";"911.122321225856";"0";"0";"0";"0"
"10/10/2002 06:00";"14116.1359129012";"1806.7437125594";"11160.7283877593";"28.25";"17"
"10/10/2002 07:00";"14023.2491737698";"1806.7437125594";"11160.7283877593";"121.75";"117.5"
"10/10/2002 08:00";"349.221235544667";"0";"0";"242.25";"227.5"
"10/10/2002 09:00";"2.79009376653598";"0";"0";"366";"104.5"
"10/10/2002 10:00";"0";"0";"0";"458";"96.5"
"10/10/2002 11:00";"0";"0";"0";"469.75";"139.75"
"10/10/2002 12:00";"0";"0";"0";"482.75";"139.5"
"10/10/2002 13:00";"0";"0";"0";"469.5";"126"
"10/10/2002 14:00";"0";"0";"0";"437";"91.25"
"10/10/2002 15:00";"0";"0";"0";"321";"110.5"
"10/10/2002 16:00";"0";"0";"0";"220";"64"
"10/10/2002 17:00";"0";"0";"0";"96";"21"
"10/10/2002 18:00";"0";"0";"0";"6";"0"
"10/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"10/10/2002 20:00";"0";"0";"0";"0";"0"
"10/10/2002 21:00";"0";"0";"0";"0";"0"
"10/10/2002 22:00";"0";"0";"0";"0";"0"
"10/10/2002 23:00";"0";"0";"0";"0";"0"
"11/10/2002 00:00";"0";"0";"0";"0";"0"
"11/10/2002 01:00";"0";"0";"0";"0";"0"
"11/10/2002 02:00";"0";"0";"0";"0";"0"
"11/10/2002 03:00";"7.98497498638596";"0";"0";"0";"0"
"11/10/2002 04:00";"57.1205823307127";"0";"0";"0";"0"
"11/10/2002 05:00";"419.032115832091";"0";"0";"0";"0"
"11/10/2002 06:00";"13542.9294506011";"1806.7437125594";"11160.7283877593";"27.75";"9"
"11/10/2002 07:00";"13531.4372656405";"1806.7437125594";"11160.7283877593";"125.5";"51"
"11/10/2002 08:00";"20.4387434566661";"0";"0";"249.5";"102.75"
"11/10/2002 09:00";"0";"0";"0";"361";"112.5"
"11/10/2002 10:00";"0";"0";"0";"459";"95.75"
"11/10/2002 11:00";"0";"0";"0";"460.75";"192.25"
"11/10/2002 12:00";"0";"0";"0";"457.5";"335.75"
"11/10/2002 13:00";"0";"0";"0";"490.5";"274.5"
"11/10/2002 14:00";"0";"0";"0";"467.5";"195.75"
"11/10/2002 15:00";"0";"0";"0";"328.5";"128.5"
"11/10/2002 16:00";"0";"0";"0";"209.25";"45.25"
"11/10/2002 17:00";"0";"0";"0";"89.75";"12"
"11/10/2002 18:00";"0";"0";"0";"4";"0"
"11/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"11/10/2002 20:00";"0";"0";"0";"0";"0"
"11/10/2002 21:00";"0";"0";"0";"0";"0"
"11/10/2002 22:00";"0";"0";"0";"0";"0"
"11/10/2002 23:00";"0";"0";"0";"0";"0"
"12/10/2002 00:00";"0";"0";"0";"0";"0"
"12/10/2002 01:00";"24.9425786069378";"0";"0";"0";"0"
"12/10/2002 02:00";"110.204572835666";"0";"0";"0";"0"
"12/10/2002 03:00";"344.563909122036";"0";"0";"0";"0"
"12/10/2002 04:00";"557.501450236257";"0";"0";"0";"0"
"12/10/2002 05:00";"795.31227395503";"0";"0";"0";"0"
"12/10/2002 06:00";"13912.5268404826";"1806.7437125594";"11160.7283877593";"29.25";"9.25"
"12/10/2002 07:00";"13788.8231770075";"1806.7437125594";"11160.7283877593";"123.25";"93.75"
"12/10/2002 08:00";"101.690978601127";"0";"0";"245";"225.25"
"12/10/2002 09:00";"0";"0";"0";"367.75";"101.75"
"12/10/2002 10:00";"0";"0";"0";"459";"94.5"
"12/10/2002 11:00";"0";"0";"0";"471";"137.5"
"12/10/2002 12:00";"0";"0";"0";"503.75";"103.75"
"12/10/2002 13:00";"0";"0";"0";"522.25";"19.5"
"12/10/2002 14:00";"0";"0";"0";"419.75";"73"
"12/10/2002 15:00";"0";"0";"0";"321";"109.75"
"12/10/2002 16:00";"0";"0";"0";"222.75";"86"
"12/10/2002 17:00";"0";"0";"0";"104.25";"87"
"12/10/2002 18:00";"0";"0";"0";"6";"0"
"12/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"12/10/2002 20:00";"0";"0";"0";"0";"0"
"12/10/2002 21:00";"0";"0";"0";"0";"0"
"12/10/2002 22:00";"0";"0";"0";"0";"0"
"12/10/2002 23:00";"0";"0";"0";"0";"0"
"13/10/2002 00:00";"0";"0";"0";"0";"0"
"13/10/2002 01:00";"30.7491690707905";"0";"0";"0";"0"
"13/10/2002 02:00";"171.588009090775";"0";"0";"0";"0"
"13/10/2002 03:00";"412.795792202544";"0";"0";"0";"0"
"13/10/2002 04:00";"610.362625162917";"0";"0";"0";"0"
"13/10/2002 05:00";"786.60425084107";"0";"0";"0";"0"
"13/10/2002 06:00";"13861.6276883792";"1806.7437125594";"11160.7283877593";"28";"18.75"
"13/10/2002 07:00";"13797.3343844394";"1806.7437125594";"11160.7283877593";"127.75";"78.75"
"13/10/2002 08:00";"175.2675142327";"0";"0";"254.5";"98"
"13/10/2002 09:00";"0";"0";"0";"363";"111.75"
"13/10/2002 10:00";"0";"0";"0";"461.5";"137"
"13/10/2002 11:00";"0";"0";"0";"479";"301"
"13/10/2002 12:00";"0";"0";"0";"502.75";"307.75"
"13/10/2002 13:00";"0";"0";"0";"476";"340.25"
"13/10/2002 14:00";"0";"0";"0";"420.25";"280.75"
"13/10/2002 15:00";"0";"0";"0";"295.25";"331"
"13/10/2002 16:00";"0";"0";"0";"181";"360.75"
"13/10/2002 17:00";"0";"0";"0";"83";"236.25"
"13/10/2002 18:00";"0";"0";"0";"7";"0"
"13/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"13/10/2002 20:00";"0";"0";"0";"0";"0"
"13/10/2002 21:00";"0";"0";"0";"0";"0"
"13/10/2002 22:00";"0";"0";"0";"0";"0"
"13/10/2002 23:00";"0";"0";"0";"0";"0"
"14/10/2002 00:00";"0";"0";"0";"0";"0"
"14/10/2002 01:00";"0";"0";"0";"0";"0"
"14/10/2002 02:00";"11.0386270961558";"0";"0";"0";"0"
"14/10/2002 03:00";"132.465635583358";"0";"0";"0";"0"
"14/10/2002 04:00";"473.638466194113";"0";"0";"0";"0"
"14/10/2002 05:00";"685.28091914919";"0";"0";"0";"0"
"14/10/2002 06:00";"13734.4878318603";"1806.7437125594";"11160.7283877593";"29";"10.25"
"14/10/2002 07:00";"13677.0180731376";"1806.7437125594";"11160.7283877593";"128";"54.75"
"14/10/2002 08:00";"121.619754800955";"0";"0";"253.75";"142.25"
"14/10/2002 09:00";"0";"0";"0";"356.25";"242"
"14/10/2002 10:00";"0";"0";"0";"434.5";"170.5"
"14/10/2002 11:00";"0";"0";"0";"479";"302.75"
"14/10/2002 12:00";"0";"0";"0";"505";"247.25"
"14/10/2002 13:00";"0";"0";"0";"471.5";"169.5"
"14/10/2002 14:00";"0";"0";"0";"393.75";"268.75"
"14/10/2002 15:00";"0";"0";"0";"328.5";"122"
"14/10/2002 16:00";"0";"0";"0";"222.5";"144.75"
"14/10/2002 17:00";"0";"0";"0";"103.5";"92.25"
"14/10/2002 18:00";"0";"0";"0";"6";"0"
"14/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877592";"0";"0"
"14/10/2002 20:00";"0";"0";"0";"0";"0"
"14/10/2002 21:00";"0";"0";"0";"0";"0"
"14/10/2002 22:00";"0";"0";"0";"0";"0"
"14/10/2002 23:00";"0";"0";"0";"0";"0"
"15/10/2002 00:00";"0";"0";"0";"0";"0"
"15/10/2002 01:00";"0";"0";"0";"0";"0"
"15/10/2002 02:00";"14.4206663927297";"0";"0";"0";"0"
"15/10/2002 03:00";"99.2458561054272";"0";"0";"0";"0"
"15/10/2002 04:00";"475.009806961826";"0";"0";"0";"0"
"15/10/2002 05:00";"782.992202620903";"0";"0";"0";"0"
"15/10/2002 06:00";"13949.4158987259";"1806.7437125594";"11160.7283877592";"30.75";"11.25"
"15/10/2002 07:00";"13895.3312307019";"1806.7437125594";"11160.7283877593";"126.25";"101.25"
"15/10/2002 08:00";"151.874497059468";"0";"0";"241.25";"280.75"
"15/10/2002 09:00";"0";"0";"0";"334.75";"331.25"
"15/10/2002 10:00";"0";"0";"0";"483";"296"
"15/10/2002 11:00";"0";"0";"0";"683.25";"92.25"
"15/10/2002 12:00";"0";"0";"0";"503.75";"309.25"
"15/10/2002 13:00";"0";"0";"0";"456.5";"398.25"
"15/10/2002 14:00";"0";"0";"0";"335.75";"520.25"
"15/10/2002 15:00";"0";"0";"0";"217";"557.5"
"15/10/2002 16:00";"0";"0";"0";"168";"425.25"
"15/10/2002 17:00";"0";"0";"0";"108";"159.75"
"15/10/2002 18:00";"0";"0";"0";"9";"0"
"15/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"15/10/2002 20:00";"0";"0";"0";"0";"0"
"15/10/2002 21:00";"0";"0";"0";"0";"0"
"15/10/2002 22:00";"0";"0";"0";"0";"0"
"15/10/2002 23:00";"0";"0";"0";"0";"0"
"16/10/2002 00:00";"0";"0";"0";"0";"0"
"16/10/2002 01:00";"0";"0";"0";"0";"0"
"16/10/2002 02:00";"7.8317250334868";"0";"0";"0";"0"
"16/10/2002 03:00";"96.6426473824944";"0";"0";"0";"0"
"16/10/2002 04:00";"425.433190998905";"0";"0";"0";"0"
"16/10/2002 05:00";"785.696913846965";"0";"0";"0";"0"
"16/10/2002 06:00";"13993.9167172214";"1806.7437125594";"11160.7283877593";"36.75";"101.75"
"16/10/2002 07:00";"13749.0848135337";"1806.7437125594";"11160.7283877593";"112.5";"496.5"
"16/10/2002 08:00";"42.3827357910209";"0";"0";"121.5";"810.25"
"16/10/2002 09:00";"0";"0";"0";"151";"879.25"
"16/10/2002 10:00";"0";"0";"0";"329.25";"619.25"
"16/10/2002 11:00";"0";"0";"0";"470";"452.75"
"16/10/2002 12:00";"0";"0";"0";"442";"494"
"16/10/2002 13:00";"0";"0";"0";"404.25";"507"
"16/10/2002 14:00";"0";"0";"0";"322.75";"534.75"
"16/10/2002 15:00";"0";"0";"0";"205";"631.25"
"16/10/2002 16:00";"0";"0";"0";"131";"649.75"
"16/10/2002 17:00";"0";"0";"0";"97.25";"196.5"
"16/10/2002 18:00";"0";"0";"0";"7";"0"
"16/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"16/10/2002 20:00";"0";"0";"0";"0";"0"
"16/10/2002 21:00";"0";"0";"0";"0";"0"
"16/10/2002 22:00";"0";"0";"0";"0";"0"
"16/10/2002 23:00";"0";"0";"0";"0";"0"
"17/10/2002 00:00";"0";"0";"0";"0";"0"
"17/10/2002 01:00";"0";"0";"0";"0";"0"
"17/10/2002 02:00";"0";"0";"0";"0";"0"
"17/10/2002 03:00";"4.66605273893595";"0";"0";"0";"0"
"17/10/2002 04:00";"59.3115783117483";"0";"0";"0";"0"
"17/10/2002 05:00";"309.657154511418";"0";"0";"0";"0"
"17/10/2002 06:00";"13562.7115917013";"1806.7437125594";"11160.7283877593";"35";"66.25"
"17/10/2002 07:00";"13461.8981858224";"1806.7437125594";"11160.7283877593";"127.5";"311.5"
"17/10/2002 08:00";"8.5512110995883";"0";"0";"204.5";"472.5"
"17/10/2002 09:00";"0";"0";"0";"288";"499.25"
"17/10/2002 10:00";"0";"0";"0";"484.75";"296"
"17/10/2002 11:00";"0";"0";"0";"684.25";"92.25"
"17/10/2002 12:00";"0";"0";"0";"505";"308.5"
"17/10/2002 13:00";"0";"0";"0";"475.25";"350"
"17/10/2002 14:00";"0";"0";"0";"411.5";"316.25"
"17/10/2002 15:00";"0";"0";"0";"312.25";"285"
"17/10/2002 16:00";"0";"0";"0";"235";"172.75"
"17/10/2002 17:00";"0";"0";"0";"97.75";"72.75"
"17/10/2002 18:00";"0";"0";"0";"5";"0"
"17/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"17/10/2002 20:00";"0";"0";"0";"0";"0"
"17/10/2002 21:00";"0";"0";"0";"0";"0"
"17/10/2002 22:00";"0";"0";"0";"0";"0"
"17/10/2002 23:00";"0";"0";"0";"0";"0"
"18/10/2002 00:00";"0";"0";"0";"0";"0"
"18/10/2002 01:00";"0";"0";"0";"0";"0"
"18/10/2002 02:00";"0";"0";"0";"0";"0"
"18/10/2002 03:00";"0";"0";"0";"0";"0"
"18/10/2002 04:00";"0";"0";"0";"0";"0"
"18/10/2002 05:00";"0.376062486387809";"0";"0";"0";"0"
"18/10/2002 06:00";"12993.2947306777";"1806.7437125594";"11160.7283877593";"38";"104.5"
"18/10/2002 07:00";"12985.6131665201";"1806.7437125594";"11160.7283877593";"114.25";"505.75"
"18/10/2002 08:00";"0";"0";"0";"163";"704"
"18/10/2002 09:00";"0";"0";"0";"290";"511.75"
"18/10/2002 10:00";"0";"0";"0";"367.5";"478.75"
"18/10/2002 11:00";"0";"0";"0";"449.5";"339"
"18/10/2002 12:00";"0";"0";"0";"506";"291.75"
"18/10/2002 13:00";"0";"0";"0";"495";"273"
"18/10/2002 14:00";"0";"0";"0";"462";"236"
"18/10/2002 15:00";"0";"0";"0";"307";"270.75"
"18/10/2002 16:00";"0";"0";"0";"215";"152.25"
"18/10/2002 17:00";"0";"0";"0";"91.75";"139.5"
"18/10/2002 18:00";"0";"0";"0";"5";"0"
"18/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"18/10/2002 20:00";"0";"0";"0";"0";"0"
"18/10/2002 21:00";"0";"0";"0";"0";"0"
"18/10/2002 22:00";"0";"0";"0";"0";"0"
"18/10/2002 23:00";"0";"0";"0";"0";"0"
"19/10/2002 00:00";"0";"0";"0";"0";"0"
"19/10/2002 01:00";"0";"0";"0";"0";"0"
"19/10/2002 02:00";"0";"0";"0";"0";"0"
"19/10/2002 03:00";"0";"0";"0";"0";"0"
"19/10/2002 04:00";"0";"0";"0";"0";"0"
"19/10/2002 05:00";"0";"0";"0";"0";"0"
"19/10/2002 06:00";"12995.1601198164";"1806.7437125594";"11160.7283877593";"38";"105.25"
"19/10/2002 07:00";"12987.736120573";"1806.7437125594";"11160.7283877593";"114.25";"508"
"19/10/2002 08:00";"0";"0";"0";"122.5";"813.5"
"19/10/2002 09:00";"0";"0";"0";"115.5";"956"
"19/10/2002 10:00";"0";"0";"0";"181";"889.5"
"19/10/2002 11:00";"0";"0";"0";"351.75";"546.5"
"19/10/2002 12:00";"0";"0";"0";"513";"274.25"
"19/10/2002 13:00";"0";"0";"0";"608.25";"152.75"
"19/10/2002 14:00";"0";"0";"0";"332.25";"485.25"
"19/10/2002 15:00";"0";"0";"0";"323";"257.25"
"19/10/2002 16:00";"0";"0";"0";"217.5";"133.25"
"19/10/2002 17:00";"0";"0";"0";"97";"28.5"
"19/10/2002 18:00";"0";"0";"0";"5";"0"
"19/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877592";"0";"0"
"19/10/2002 20:00";"0";"0";"0";"0";"0"
"19/10/2002 21:00";"0";"0";"0";"0";"0"
"19/10/2002 22:00";"0";"0";"0";"0";"0"
"19/10/2002 23:00";"0";"0";"0";"0";"0"
"20/10/2002 00:00";"0";"0";"0";"0";"0"
"20/10/2002 01:00";"0";"0";"0";"0";"0"
"20/10/2002 02:00";"0";"0";"0";"0";"0"
"20/10/2002 03:00";"0";"0";"0";"0";"0"
"20/10/2002 04:00";"0";"0";"0";"0";"0"
"20/10/2002 05:00";"0";"0";"0";"0";"0"
"20/10/2002 06:00";"12990.002386157";"1806.7437125594";"11160.7283877593";"32.5";"22.75"
"20/10/2002 07:00";"12983.5849842665";"1806.7437125594";"11160.7283877593";"134.25";"91.5"
"20/10/2002 08:00";"0";"0";"0";"262.75";"140.75"
"20/10/2002 09:00";"0";"0";"0";"362";"244.75"
"20/10/2002 10:00";"0";"0";"0";"428.5";"184.5"
"20/10/2002 11:00";"0";"0";"0";"450.5";"341.25"
"20/10/2002 12:00";"0";"0";"0";"508";"250.5"
"20/10/2002 13:00";"0";"0";"0";"474.25";"170.75"
"20/10/2002 14:00";"0";"0";"0";"388.5";"321"
"20/10/2002 15:00";"0";"0";"0";"298";"265.5"
"20/10/2002 16:00";"0";"0";"0";"190.25";"96.25"
"20/10/2002 17:00";"0";"0";"0";"98.5";"25.5"
"20/10/2002 18:00";"0";"0";"0";"5";"0"
"20/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877592";"0";"0"
"20/10/2002 20:00";"0";"0";"0";"0";"0"
"20/10/2002 21:00";"0";"0";"0";"0";"0"
"20/10/2002 22:00";"0";"0";"0";"0";"0"
"20/10/2002 23:00";"0";"0";"0";"0";"0"
"21/10/2002 00:00";"0";"0";"0";"0";"0"
"21/10/2002 01:00";"0";"0";"0";"0";"0"
"21/10/2002 02:00";"0";"0";"0";"0";"0"
"21/10/2002 03:00";"0";"0";"0";"0";"0"
"21/10/2002 04:00";"0";"0";"0";"0";"0"
"21/10/2002 05:00";"0";"0";"0";"0";"0"
"21/10/2002 06:00";"12978.6389527737";"1806.7437125594";"11160.7283877593";"33.5";"13.5"
"21/10/2002 07:00";"12986.8565913591";"1806.7437125594";"11160.7283877593";"134.5";"65.5"
"21/10/2002 08:00";"0";"0";"0";"261";"106"
"21/10/2002 09:00";"0";"0";"0";"361.75";"111.5"
"21/10/2002 10:00";"0";"0";"0";"434.25";"139.5"
"21/10/2002 11:00";"0";"0";"0";"463.5";"324.75"
"21/10/2002 12:00";"0";"0";"0";"508.75";"248"
"21/10/2002 13:00";"0";"0";"0";"488.5";"107.5"
"21/10/2002 14:00";"0";"0";"0";"435";"79.25"
"21/10/2002 15:00";"0";"0";"0";"321";"80.75"
"21/10/2002 16:00";"0";"0";"0";"224";"26.5"
"21/10/2002 17:00";"0";"0";"0";"94";"14.25"
"21/10/2002 18:00";"0";"0";"0";"5";"0"
"21/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"21/10/2002 20:00";"0";"0";"0";"0";"0"
"21/10/2002 21:00";"0";"0";"0";"0";"0"
"21/10/2002 22:00";"0";"0";"0";"0";"0"
"21/10/2002 23:00";"0";"0";"0";"0";"0"
"22/10/2002 00:00";"0";"0";"0";"0";"0"
"22/10/2002 01:00";"0";"0";"0";"0";"0"
"22/10/2002 02:00";"0";"0";"0";"0";"0"
"22/10/2002 03:00";"0";"0";"0";"0";"0"
"22/10/2002 04:00";"4.689990588917";"0";"0";"0";"0"
"22/10/2002 05:00";"39.8172742601192";"0";"0";"0";"0"
"22/10/2002 06:00";"13027.1173666187";"1806.7437125594";"11160.7283877593";"36.5";"20.25"
"22/10/2002 07:00";"13014.2659194522";"1806.7437125594";"11160.7283877593";"145.5";"124.5"
"22/10/2002 08:00";"0";"0";"0";"255.5";"270.25"
"22/10/2002 09:00";"0";"0";"0";"355";"280"
"22/10/2002 10:00";"0";"0";"0";"494.5";"131.5"
"22/10/2002 11:00";"0";"0";"0";"572";"42.25"
"22/10/2002 12:00";"0";"0";"0";"479";"193"
"22/10/2002 13:00";"0";"0";"0";"407.5";"404.75"
"22/10/2002 14:00";"0";"0";"0";"333.25";"487.25"
"22/10/2002 15:00";"0";"0";"0";"330";"265.5"
"22/10/2002 16:00";"0";"0";"0";"239.5";"183"
"22/10/2002 17:00";"0";"0";"0";"108.25";"96.75"
"22/10/2002 18:00";"0";"0";"0";"8";"0"
"22/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"22/10/2002 20:00";"0";"0";"0";"0";"0"
"22/10/2002 21:00";"0";"0";"0";"0";"0"
"22/10/2002 22:00";"0";"0";"0";"0";"0"
"22/10/2002 23:00";"0";"0";"0";"0";"0"
"23/10/2002 00:00";"0";"0";"0";"0";"0"
"23/10/2002 01:00";"0";"0";"0";"0";"0"
"23/10/2002 02:00";"0";"0";"0";"0";"0"
"23/10/2002 03:00";"0";"0";"0";"0";"0"
"23/10/2002 04:00";"0";"0";"0";"0";"0"
"23/10/2002 05:00";"27.0185401317028";"0";"0";"0";"0"
"23/10/2002 06:00";"13022.3386916626";"1806.7437125594";"11160.7283877593";"37.25";"54.5"
"23/10/2002 07:00";"13006.4832443548";"1806.7437125594";"11160.7283877593";"153";"213.5"
"23/10/2002 08:00";"0";"0";"0";"293.25";"187"
"23/10/2002 09:00";"0";"0";"0";"397.75";"137.25"
"23/10/2002 10:00";"0";"0";"0";"454.75";"155.75"
"23/10/2002 11:00";"0";"0";"0";"484.75";"303.75"
"23/10/2002 12:00";"0";"0";"0";"509.75";"248"
"23/10/2002 13:00";"0";"0";"0";"475.5";"169"
"23/10/2002 14:00";"0";"0";"0";"390.25";"318"
"23/10/2002 15:00";"0";"0";"0";"307.25";"261.5"
"23/10/2002 16:00";"0";"0";"0";"216.25";"83.75"
"23/10/2002 17:00";"0";"0";"0";"100.25";"24"
"23/10/2002 18:00";"0";"0";"0";"5.5";"0"
"23/10/2002 19:00";"12967.4721003187";"1806.7437125594";"11160.7283877593";"0";"0"
"23/10/2002 20:00";"0";"0";"0";"0";"0"
"23/10/2002 21:00";"0";"0";"0";"0";"0"
"23/10/2002 22:00";"0";"0";"0";"0";"0"
"23/10/2002 23:00";"0";"0";"0";"0";"0"
"24/10/2002 00:00";"0";"0";"0";"0";"0"
"24/10/2002 01:00";"0";"0";"0";"0";"0"
"24/10/2002 02:00";"0";"0";"0";"0";"0"
