"Date/Time";"Lighting";"Heating (Electricity)";"DHW (Electricity)";
;"kW";"kW";"kW";
"1/01/2002 01:00:00";"0";"0.75236";"0";
"1/01/2002 02:00:00";"0";"0.986538";"0";
"1/01/2002 03:00:00";"0";"1.169257";"0";
"1/01/2002 04:00:00";"0";"1.307272";"0";
"1/01/2002 05:00:00";"0";"1.442068";"0";
"1/01/2002 06:00:00";"0";"1.536221";"4.907517";
"1/01/2002 07:00:00";"0";"1.50252";"4.907517";
"1/01/2002 08:00:00";"1.13562";"0.962536";"0";
"1/01/2002 09:00:00";"1.13562";"0.641991";"0";
"1/01/2002 10:00:00";"1.13562";"0.326341";"0";
"1/01/2002 11:00:00";"0";"0.168986";"0";
"1/01/2002 12:00:00";"0";"0";"0";
"1/01/2002 13:00:00";"0";"0";"0";
"1/01/2002 14:00:00";"0";"0";"0";
"1/01/2002 15:00:00";"0";"0";"0";
"1/01/2002 16:00:00";"0";"0";"0";
"1/01/2002 17:00:00";"0";"0";"0";
"1/01/2002 18:00:00";"0";"0";"0";
"1/01/2002 19:00:00";"0";"0";"4.907517";
"1/01/2002 20:00:00";"0.323354";"0";"4.907517";
"1/01/2002 21:00:00";"0.323354";"0";"0";
"1/01/2002 22:00:00";"0.323354";"0.00029";"0";
"1/01/2002 23:00:00";"0.323354";"0.068142";"0";
"1/01/2002";"0";"0.47237";"0";
"2/01/2002 01:00:00";"0";"0.801454";"0";
"2/01/2002 02:00:00";"0";"1.06457";"0";
"2/01/2002 03:00:00";"0";"1.281455";"0";
"2/01/2002 04:00:00";"0";"1.465686";"0";
"2/01/2002 05:00:00";"0";"1.628661";"0";
"2/01/2002 06:00:00";"0";"1.727838";"4.907517";
"2/01/2002 07:00:00";"0";"1.820029";"4.907517";
"2/01/2002 08:00:00";"1.13562";"1.409307";"0";
"2/01/2002 09:00:00";"1.13562";"1.065704";"0";
"2/01/2002 10:00:00";"1.13562";"0.658392";"0";
"2/01/2002 11:00:00";"0";"0.665884";"0";
"2/01/2002 12:00:00";"0";"0.246298";"0";
"2/01/2002 13:00:00";"0";"0.005211";"0";
"2/01/2002 14:00:00";"0";"0";"0";
"2/01/2002 15:00:00";"0";"0";"0";
"2/01/2002 16:00:00";"0";"0";"0";
"2/01/2002 17:00:00";"0";"0";"0";
"2/01/2002 18:00:00";"0";"0";"0";
"2/01/2002 19:00:00";"0";"0";"4.907517";
"2/01/2002 20:00:00";"0.323354";"0";"4.907517";
"2/01/2002 21:00:00";"0.323354";"0.016737";"0";
"2/01/2002 22:00:00";"0.323354";"0.275437";"0";
"2/01/2002 23:00:00";"0.323354";"0.628215";"0";
"2/01/2002";"0";"1.00235";"0";
"3/01/2002 01:00:00";"0";"1.242074";"0";
"3/01/2002 02:00:00";"0";"1.43363";"0";
"3/01/2002 03:00:00";"0";"1.600821";"0";
"3/01/2002 04:00:00";"0";"1.752284";"0";
"3/01/2002 05:00:00";"0";"1.888638";"0";
"3/01/2002 06:00:00";"0";"1.964522";"4.907517";
"3/01/2002 07:00:00";"0";"1.878157";"4.907517";
"3/01/2002 08:00:00";"1.13562";"1.266259";"0";
"3/01/2002 09:00:00";"1.13562";"0.871494";"0";
"3/01/2002 10:00:00";"1.13562";"0.505366";"0";
"3/01/2002 11:00:00";"0";"0.35452";"0";
"3/01/2002 12:00:00";"0";"0.021625";"0";
"3/01/2002 13:00:00";"0";"0";"0";
"3/01/2002 14:00:00";"0";"0";"0";
"3/01/2002 15:00:00";"0";"0";"0";
"3/01/2002 16:00:00";"0";"0";"0";
"3/01/2002 17:00:00";"0";"0";"0";
"3/01/2002 18:00:00";"0";"0";"0";
"3/01/2002 19:00:00";"0";"0";"4.907517";
"3/01/2002 20:00:00";"0.323354";"0.036418";"4.907517";
"3/01/2002 21:00:00";"0.323354";"0.301374";"0";
"3/01/2002 22:00:00";"0.323354";"0.660075";"0";
"3/01/2002 23:00:00";"0.323354";"0.918924";"0";
"3/01/2002";"0";"1.217976";"0";
"4/01/2002 01:00:00";"0";"1.411505";"0";
"4/01/2002 02:00:00";"0";"1.593606";"0";
"4/01/2002 03:00:00";"0";"1.744201";"0";
"4/01/2002 04:00:00";"0";"1.955725";"0";
"4/01/2002 05:00:00";"0";"2.076513";"0";
"4/01/2002 06:00:00";"0";"2.115194";"4.907517";
"4/01/2002 07:00:00";"0";"2.133646";"4.907517";
"4/01/2002 08:00:00";"1.13562";"1.659969";"0";
"4/01/2002 09:00:00";"1.13562";"1.290541";"0";
"4/01/2002 10:00:00";"1.13562";"0.818981";"0";
"4/01/2002 11:00:00";"0";"0.741385";"0";
"4/01/2002 12:00:00";"0";"0.286502";"0";
"4/01/2002 13:00:00";"0";"0.004073";"0";
"4/01/2002 14:00:00";"0";"0";"0";
"4/01/2002 15:00:00";"0";"0";"0";
"4/01/2002 16:00:00";"0";"0";"0";
"4/01/2002 17:00:00";"0";"0";"0";
"4/01/2002 18:00:00";"0";"0";"0";
"4/01/2002 19:00:00";"0";"0";"4.907517";
"4/01/2002 20:00:00";"0.323354";"0";"4.907517";
"4/01/2002 21:00:00";"0.323354";"0.117461";"0";
"4/01/2002 22:00:00";"0.323354";"0.522175";"0";
"4/01/2002 23:00:00";"0.323354";"0.849492";"0";
"4/01/2002";"0";"1.202021";"0";
"5/01/2002 01:00:00";"0";"1.429538";"0";
"5/01/2002 02:00:00";"0";"1.631742";"0";
"5/01/2002 03:00:00";"0";"1.798385";"0";
"5/01/2002 04:00:00";"0";"1.928628";"0";
"5/01/2002 05:00:00";"0";"2.038225";"0";
"5/01/2002 06:00:00";"0";"2.104535";"4.907517";
"5/01/2002 07:00:00";"0";"1.9855";"4.907517";
"5/01/2002 08:00:00";"1.13562";"1.336262";"0";
"5/01/2002 09:00:00";"1.13562";"0.9275";"0";
"5/01/2002 10:00:00";"1.13562";"0.580056";"0";
"5/01/2002 11:00:00";"0";"0.48787";"0";
"5/01/2002 12:00:00";"0";"0.08755";"0";
"5/01/2002 13:00:00";"0";"0";"0";
"5/01/2002 14:00:00";"0";"0";"0";
"5/01/2002 15:00:00";"0";"0";"0";
"5/01/2002 16:00:00";"0";"0";"0";
"5/01/2002 17:00:00";"0";"0";"0";
"5/01/2002 18:00:00";"0";"0";"0";
"5/01/2002 19:00:00";"0";"0.036237";"4.907517";
"5/01/2002 20:00:00";"0.323354";"0.236092";"4.907517";
"5/01/2002 21:00:00";"0.323354";"0.568006";"0";
"5/01/2002 22:00:00";"0.323354";"0.821333";"0";
"5/01/2002 23:00:00";"0.323354";"1.013318";"0";
"5/01/2002";"0";"1.243845";"0";
"6/01/2002 01:00:00";"0";"1.420539";"0";
"6/01/2002 02:00:00";"0";"1.594461";"0";
"6/01/2002 03:00:00";"0";"1.754282";"0";
"6/01/2002 04:00:00";"0";"1.890032";"0";
"6/01/2002 05:00:00";"0";"2.007352";"0";
"6/01/2002 06:00:00";"0";"2.093108";"4.907517";
"6/01/2002 07:00:00";"0";"2.040065";"4.907517";
"6/01/2002 08:00:00";"1.13562";"1.439223";"0";
"6/01/2002 09:00:00";"1.13562";"1.036195";"0";
"6/01/2002 10:00:00";"1.13562";"0.639985";"0";
"6/01/2002 11:00:00";"0";"0.498377";"0";
"6/01/2002 12:00:00";"0";"0.042101";"0";
"6/01/2002 13:00:00";"0";"0";"0";
"6/01/2002 14:00:00";"0";"0";"0";
"6/01/2002 15:00:00";"0";"0";"0";
"6/01/2002 16:00:00";"0";"0";"0";
"6/01/2002 17:00:00";"0";"0";"0";
"6/01/2002 18:00:00";"0";"0";"0";
"6/01/2002 19:00:00";"0";"0";"4.907517";
"6/01/2002 20:00:00";"0.323354";"0.008724";"4.907517";
"6/01/2002 21:00:00";"0.323354";"0.248911";"0";
"6/01/2002 22:00:00";"0.323354";"0.709358";"0";
"6/01/2002 23:00:00";"0.323354";"0.992548";"0";
"6/01/2002";"0";"1.281922";"0";
"7/01/2002 01:00:00";"0";"1.548694";"0";
"7/01/2002 02:00:00";"0";"1.729809";"0";
"7/01/2002 03:00:00";"0";"1.867868";"0";
"7/01/2002 04:00:00";"0";"2.053921";"0";
"7/01/2002 05:00:00";"0";"2.151708";"0";
"7/01/2002 06:00:00";"0";"2.201119";"4.907517";
"7/01/2002 07:00:00";"0";"2.112367";"4.907517";
"7/01/2002 08:00:00";"1.13562";"1.488219";"0";
"7/01/2002 09:00:00";"1.13562";"1.094365";"0";
"7/01/2002 10:00:00";"1.13562";"0.734183";"0";
"7/01/2002 11:00:00";"0";"0.68841";"0";
"7/01/2002 12:00:00";"0";"0.240425";"0";
"7/01/2002 13:00:00";"0";"0.001625";"0";
"7/01/2002 14:00:00";"0";"0";"0";
"7/01/2002 15:00:00";"0";"0";"0";
"7/01/2002 16:00:00";"0";"0";"0";
"7/01/2002 17:00:00";"0";"0";"0";
"7/01/2002 18:00:00";"0";"0";"0";
"7/01/2002 19:00:00";"0";"0";"4.907517";
"7/01/2002 20:00:00";"0.323354";"0";"4.907517";
"7/01/2002 21:00:00";"0.323354";"0";"0";
"7/01/2002 22:00:00";"0.323354";"0.059886";"0";
"7/01/2002 23:00:00";"0.323354";"0.397839";"0";
"7/01/2002";"0";"0.801132";"0";
"8/01/2002 01:00:00";"0";"1.137622";"0";
"8/01/2002 02:00:00";"0";"1.361947";"0";
"8/01/2002 03:00:00";"0";"1.543498";"0";
"8/01/2002 04:00:00";"0";"1.771038";"0";
"8/01/2002 05:00:00";"0";"1.889314";"0";
"8/01/2002 06:00:00";"0";"1.953799";"4.907517";
"8/01/2002 07:00:00";"0";"1.90091";"4.907517";
"8/01/2002 08:00:00";"1.13562";"1.328529";"0";
"8/01/2002 09:00:00";"1.13562";"0.979792";"0";
"8/01/2002 10:00:00";"1.13562";"0.625194";"0";
"8/01/2002 11:00:00";"0";"0.551867";"0";
"8/01/2002 12:00:00";"0";"0.096057";"0";
"8/01/2002 13:00:00";"0";"0";"0";
"8/01/2002 14:00:00";"0";"0";"0";
"8/01/2002 15:00:00";"0";"0";"0";
"8/01/2002 16:00:00";"0";"0";"0";
"8/01/2002 17:00:00";"0";"0";"0";
"8/01/2002 18:00:00";"0";"0";"0";
"8/01/2002 19:00:00";"0";"0";"4.907517";
"8/01/2002 20:00:00";"0.323354";"0";"4.907517";
"8/01/2002 21:00:00";"0.323354";"0.017966";"0";
"8/01/2002 22:00:00";"0.323354";"0.284796";"0";
"8/01/2002 23:00:00";"0.323354";"0.585238";"0";
"8/01/2002";"0";"0.879557";"0";
"9/01/2002 01:00:00";"0";"1.058149";"0";
"9/01/2002 02:00:00";"0";"1.215776";"0";
"9/01/2002 03:00:00";"0";"1.375485";"0";
"9/01/2002 04:00:00";"0";"1.596036";"0";
"9/01/2002 05:00:00";"0";"1.750544";"0";
"9/01/2002 06:00:00";"0";"1.845731";"4.907517";
"9/01/2002 07:00:00";"0";"1.823869";"4.907517";
"9/01/2002 08:00:00";"1.13562";"1.284588";"0";
"9/01/2002 09:00:00";"1.13562";"0.970481";"0";
"9/01/2002 10:00:00";"1.13562";"0.647077";"0";
"9/01/2002 11:00:00";"0";"0.590962";"0";
"9/01/2002 12:00:00";"0";"0.14117";"0";
"9/01/2002 13:00:00";"0";"0";"0";
"9/01/2002 14:00:00";"0";"0";"0";
"9/01/2002 15:00:00";"0";"0";"0";
"9/01/2002 16:00:00";"0";"0";"0";
"9/01/2002 17:00:00";"0";"0";"0";
"9/01/2002 18:00:00";"0";"0";"0";
"9/01/2002 19:00:00";"0";"0";"4.907517";
"9/01/2002 20:00:00";"0.323354";"0";"4.907517";
"9/01/2002 21:00:00";"0.323354";"0.010716";"0";
"9/01/2002 22:00:00";"0.323354";"0.317792";"0";
"9/01/2002 23:00:00";"0.323354";"0.670926";"0";
"9/01/2002";"0";"1.017427";"0";
"10/01/2002 01:00:00";"0";"1.237503";"0";
"10/01/2002 02:00:00";"0";"1.408605";"0";
"10/01/2002 03:00:00";"0";"1.558486";"0";
"10/01/2002 04:00:00";"0";"1.70183";"0";
"10/01/2002 05:00:00";"0";"1.840795";"0";
"10/01/2002 06:00:00";"0";"1.939716";"4.907517";
"10/01/2002 07:00:00";"0";"1.910483";"4.907517";
"10/01/2002 08:00:00";"1.13562";"1.350461";"0";
"10/01/2002 09:00:00";"1.13562";"0.99577";"0";
"10/01/2002 10:00:00";"1.13562";"0.651598";"0";
"10/01/2002 11:00:00";"0";"0.619549";"0";
"10/01/2002 12:00:00";"0";"0.176379";"0";
"10/01/2002 13:00:00";"0";"0";"0";
"10/01/2002 14:00:00";"0";"0";"0";
"10/01/2002 15:00:00";"0";"0";"0";
"10/01/2002 16:00:00";"0";"0";"0";
"10/01/2002 17:00:00";"0";"0";"0";
"10/01/2002 18:00:00";"0";"0";"0";
"10/01/2002 19:00:00";"0";"0";"4.907517";
"10/01/2002 20:00:00";"0.323354";"0";"4.907517";
"10/01/2002 21:00:00";"0.323354";"0.002685";"0";
"10/01/2002 22:00:00";"0.323354";"0.164311";"0";
"10/01/2002 23:00:00";"0.323354";"0.497977";"0";
"10/01/2002";"0";"0.89883";"0";
"11/01/2002 01:00:00";"0";"1.136792";"0";
"11/01/2002 02:00:00";"0";"1.320332";"0";
"11/01/2002 03:00:00";"0";"1.510871";"0";
"11/01/2002 04:00:00";"0";"1.700162";"0";
"11/01/2002 05:00:00";"0";"1.871669";"0";
"11/01/2002 06:00:00";"0";"1.989738";"4.907517";
"11/01/2002 07:00:00";"0";"1.887071";"4.907517";
"11/01/2002 08:00:00";"1.13562";"1.218552";"0";
"11/01/2002 09:00:00";"1.13562";"0.811507";"0";
"11/01/2002 10:00:00";"1.13562";"0.440218";"0";
"11/01/2002 11:00:00";"0";"0.25883";"0";
"11/01/2002 12:00:00";"0";"0.003112";"0";
"11/01/2002 13:00:00";"0";"0";"0";
"11/01/2002 14:00:00";"0";"0";"0";
"11/01/2002 15:00:00";"0";"0";"0";
"11/01/2002 16:00:00";"0";"0";"0";
"11/01/2002 17:00:00";"0";"0";"0";
"11/01/2002 18:00:00";"0";"0";"0";
"11/01/2002 19:00:00";"0";"0";"4.907517";
"11/01/2002 20:00:00";"0.323354";"0";"4.907517";
"11/01/2002 21:00:00";"0.323354";"0";"0";
"11/01/2002 22:00:00";"0.323354";"0";"0";
"11/01/2002 23:00:00";"0.323354";"0.078225";"0";
"11/01/2002";"0";"0.492084";"0";
"12/01/2002 01:00:00";"0";"0.860241";"0";
"12/01/2002 02:00:00";"0";"1.147575";"0";
"12/01/2002 03:00:00";"0";"1.387195";"0";
"12/01/2002 04:00:00";"0";"1.610977";"0";
"12/01/2002 05:00:00";"0";"1.80815";"0";
"12/01/2002 06:00:00";"0";"1.942547";"4.907517";
"12/01/2002 07:00:00";"0";"1.852498";"4.907517";
"12/01/2002 08:00:00";"1.13562";"1.201453";"0";
"12/01/2002 09:00:00";"1.13562";"0.812772";"0";
"12/01/2002 10:00:00";"1.13562";"0.424313";"0";
"12/01/2002 11:00:00";"0";"0.242909";"0";
"12/01/2002 12:00:00";"0";"0.005809";"0";
"12/01/2002 13:00:00";"0";"0";"0";
"12/01/2002 14:00:00";"0";"0";"0";
"12/01/2002 15:00:00";"0";"0";"0";
"12/01/2002 16:00:00";"0";"0";"0";
"12/01/2002 17:00:00";"0";"0";"0";
"12/01/2002 18:00:00";"0";"0";"0";
"12/01/2002 19:00:00";"0";"0";"4.907517";
"12/01/2002 20:00:00";"0.323354";"0";"4.907517";
"12/01/2002 21:00:00";"0.323354";"0";"0";
"12/01/2002 22:00:00";"0.323354";"0";"0";
"12/01/2002 23:00:00";"0.323354";"0.079062";"0";
"12/01/2002";"0";"0.352732";"0";
"13/01/2002 01:00:00";"0";"0.704152";"0";
"13/01/2002 02:00:00";"0";"1.009414";"0";
"13/01/2002 03:00:00";"0";"1.254992";"0";
"13/01/2002 04:00:00";"0";"1.451342";"0";
"13/01/2002 05:00:00";"0";"1.629485";"0";
"13/01/2002 06:00:00";"0";"1.769533";"4.907517";
"13/01/2002 07:00:00";"0";"1.760632";"4.907517";
"13/01/2002 08:00:00";"1.13562";"1.227592";"0";
"13/01/2002 09:00:00";"1.13562";"0.926188";"0";
"13/01/2002 10:00:00";"1.13562";"0.604944";"0";
"13/01/2002 11:00:00";"0";"0.391247";"0";
"13/01/2002 12:00:00";"0";"0.003951";"0";
"13/01/2002 13:00:00";"0";"0";"0";
"13/01/2002 14:00:00";"0";"0";"0";
"13/01/2002 15:00:00";"0";"0";"0";
"13/01/2002 16:00:00";"0";"0";"0";
"13/01/2002 17:00:00";"0";"0";"0";
"13/01/2002 18:00:00";"0";"0";"0";
"13/01/2002 19:00:00";"0";"0";"4.907517";
"13/01/2002 20:00:00";"0.323354";"0";"4.907517";
"13/01/2002 21:00:00";"0.323354";"0";"0";
"13/01/2002 22:00:00";"0.323354";"0";"0";
"13/01/2002 23:00:00";"0.323354";"0.025644";"0";
"13/01/2002";"0";"0.317134";"0";
"14/01/2002 01:00:00";"0";"0.70643";"0";
"14/01/2002 02:00:00";"0";"1.027616";"0";
"14/01/2002 03:00:00";"0";"1.287087";"0";
"14/01/2002 04:00:00";"0";"1.500952";"0";
"14/01/2002 05:00:00";"0";"1.694718";"0";
"14/01/2002 06:00:00";"0";"1.856335";"4.907517";
"14/01/2002 07:00:00";"0";"1.883412";"4.907517";
"14/01/2002 08:00:00";"1.13562";"1.389753";"0";
"14/01/2002 09:00:00";"1.13562";"1.107191";"0";
"14/01/2002 10:00:00";"1.13562";"0.781284";"0";
"14/01/2002 11:00:00";"0";"0.579367";"0";
"14/01/2002 12:00:00";"0";"0.039763";"0";
"14/01/2002 13:00:00";"0";"0";"0";
"14/01/2002 14:00:00";"0";"0";"0";
"14/01/2002 15:00:00";"0";"0";"0";
"14/01/2002 16:00:00";"0";"0";"0";
"14/01/2002 17:00:00";"0";"0";"0";
"14/01/2002 18:00:00";"0";"0";"0";
"14/01/2002 19:00:00";"0";"0";"4.907517";
"14/01/2002 20:00:00";"0.323354";"0";"4.907517";
"14/01/2002 21:00:00";"0.323354";"0";"0";
"14/01/2002 22:00:00";"0.323354";"0";"0";
"14/01/2002 23:00:00";"0.323354";"0.002884";"0";
"14/01/2002";"0";"0.172048";"0";
"15/01/2002 01:00:00";"0";"0.541189";"0";
"15/01/2002 02:00:00";"0";"0.845137";"0";
"15/01/2002 03:00:00";"0";"1.085965";"0";
"15/01/2002 04:00:00";"0";"1.280235";"0";
"15/01/2002 05:00:00";"0";"1.460926";"0";
"15/01/2002 06:00:00";"0";"1.629723";"4.907517";
"15/01/2002 07:00:00";"0";"1.689109";"4.907517";
"15/01/2002 08:00:00";"1.13562";"1.232538";"0";
"15/01/2002 09:00:00";"1.13562";"0.973628";"0";
"15/01/2002 10:00:00";"1.13562";"0.655744";"0";
"15/01/2002 11:00:00";"0";"0.470231";"0";
"15/01/2002 12:00:00";"0";"0.017733";"0";
"15/01/2002 13:00:00";"0";"0";"0";
"15/01/2002 14:00:00";"0";"0";"0";
"15/01/2002 15:00:00";"0";"0";"0";
"15/01/2002 16:00:00";"0";"0";"0";
"15/01/2002 17:00:00";"0";"0";"0";
"15/01/2002 18:00:00";"0";"0";"0";
"15/01/2002 19:00:00";"0";"0";"4.907517";
"15/01/2002 20:00:00";"0.323354";"0";"4.907517";
"15/01/2002 21:00:00";"0.323354";"0";"0";
"15/01/2002 22:00:00";"0.323354";"0";"0";
"15/01/2002 23:00:00";"0.323354";"0.058631";"0";
"15/01/2002";"0";"0.460691";"0";
"16/01/2002 01:00:00";"0";"0.806088";"0";
"16/01/2002 02:00:00";"0";"1.076316";"0";
"16/01/2002 03:00:00";"0";"1.31015";"0";
"16/01/2002 04:00:00";"0";"1.507238";"0";
"16/01/2002 05:00:00";"0";"1.690717";"0";
"16/01/2002 06:00:00";"0";"1.851181";"4.907517";
"16/01/2002 07:00:00";"0";"1.905963";"4.907517";
"16/01/2002 08:00:00";"1.13562";"1.444176";"0";
"16/01/2002 09:00:00";"1.13562";"1.159342";"0";
"16/01/2002 10:00:00";"1.13562";"0.786907";"0";
"16/01/2002 11:00:00";"0";"0.645068";"0";
"16/01/2002 12:00:00";"0";"0.150536";"0";
"16/01/2002 13:00:00";"0";"0";"0";
"16/01/2002 14:00:00";"0";"0";"0";
"16/01/2002 15:00:00";"0";"0";"0";
"16/01/2002 16:00:00";"0";"0";"0";
"16/01/2002 17:00:00";"0";"0";"0";
"16/01/2002 18:00:00";"0";"0";"0";
"16/01/2002 19:00:00";"0";"0";"4.907517";
"16/01/2002 20:00:00";"0.323354";"0";"4.907517";
"16/01/2002 21:00:00";"0.323354";"0";"0";
"16/01/2002 22:00:00";"0.323354";"0.007156";"0";
"16/01/2002 23:00:00";"0.323354";"0.181966";"0";
"16/01/2002";"0";"0.614511";"0";
"17/01/2002 01:00:00";"0";"0.931424";"0";
"17/01/2002 02:00:00";"0";"1.180178";"0";
"17/01/2002 03:00:00";"0";"1.386966";"0";
"17/01/2002 04:00:00";"0";"1.584985";"0";
"17/01/2002 05:00:00";"0";"1.773199";"0";
"17/01/2002 06:00:00";"0";"1.907195";"4.907517";
"17/01/2002 07:00:00";"0";"1.839648";"4.907517";
"17/01/2002 08:00:00";"1.13562";"1.208521";"0";
"17/01/2002 09:00:00";"1.13562";"0.817418";"0";
"17/01/2002 10:00:00";"1.13562";"0.457302";"0";
"17/01/2002 11:00:00";"0";"0.258219";"0";
"17/01/2002 12:00:00";"0";"0.000864";"0";
"17/01/2002 13:00:00";"0";"0";"0";
"17/01/2002 14:00:00";"0";"0";"0";
"17/01/2002 15:00:00";"0";"0";"0";
"17/01/2002 16:00:00";"0";"0";"0";
"17/01/2002 17:00:00";"0";"0";"0";
"17/01/2002 18:00:00";"0";"0";"0";
"17/01/2002 19:00:00";"0";"0";"4.907517";
"17/01/2002 20:00:00";"0.323354";"0";"4.907517";
"17/01/2002 21:00:00";"0.323354";"0.002383";"0";
"17/01/2002 22:00:00";"0.323354";"0.124434";"0";
"17/01/2002 23:00:00";"0.323354";"0.464946";"0";
"17/01/2002";"0";"0.861343";"0";
"18/01/2002 01:00:00";"0";"1.121721";"0";
"18/01/2002 02:00:00";"0";"1.309945";"0";
"18/01/2002 03:00:00";"0";"1.482718";"0";
"18/01/2002 04:00:00";"0";"1.715041";"0";
"18/01/2002 05:00:00";"0";"1.871239";"0";
"18/01/2002 06:00:00";"0";"1.956525";"4.907517";
"18/01/2002 07:00:00";"0";"1.905375";"4.907517";
"18/01/2002 08:00:00";"1.13562";"1.301756";"0";
"18/01/2002 09:00:00";"1.13562";"0.894084";"0";
"18/01/2002 10:00:00";"1.13562";"0.555046";"0";
"18/01/2002 11:00:00";"0";"0.427933";"0";
"18/01/2002 12:00:00";"0";"0.072786";"0";
"18/01/2002 13:00:00";"0";"0";"0";
"18/01/2002 14:00:00";"0";"0";"0";
"18/01/2002 15:00:00";"0";"0";"0";
"18/01/2002 16:00:00";"0";"0";"0";
"18/01/2002 17:00:00";"0";"0";"0";
"18/01/2002 18:00:00";"0";"0";"0";
"18/01/2002 19:00:00";"0";"0";"4.907517";
"18/01/2002 20:00:00";"0.323354";"0";"4.907517";
"18/01/2002 21:00:00";"0.323354";"0";"0";
"18/01/2002 22:00:00";"0.323354";"0.073784";"0";
"18/01/2002 23:00:00";"0.323354";"0.390433";"0";
"18/01/2002";"0";"0.819432";"0";
"19/01/2002 01:00:00";"0";"1.114705";"0";
"19/01/2002 02:00:00";"0";"1.342283";"0";
"19/01/2002 03:00:00";"0";"1.538758";"0";
"19/01/2002 04:00:00";"0";"1.721283";"0";
"19/01/2002 05:00:00";"0";"1.876597";"0";
"19/01/2002 06:00:00";"0";"1.984944";"4.907517";
"19/01/2002 07:00:00";"0";"1.943003";"4.907517";
"19/01/2002 08:00:00";"1.13562";"1.361232";"0";
"19/01/2002 09:00:00";"1.13562";"0.985044";"0";
"19/01/2002 10:00:00";"1.13562";"0.650308";"0";
"19/01/2002 11:00:00";"0";"0.609032";"0";
"19/01/2002 12:00:00";"0";"0.165611";"0";
"19/01/2002 13:00:00";"0";"0.000764";"0";
"19/01/2002 14:00:00";"0";"0";"0";
"19/01/2002 15:00:00";"0";"0";"0";
"19/01/2002 16:00:00";"0";"0";"0";
"19/01/2002 17:00:00";"0";"0";"0";
"19/01/2002 18:00:00";"0";"0";"0";
"19/01/2002 19:00:00";"0";"0";"4.907517";
"19/01/2002 20:00:00";"0.323354";"0";"4.907517";
"19/01/2002 21:00:00";"0.323354";"0";"0";
"19/01/2002 22:00:00";"0.323354";"0.108178";"0";
"19/01/2002 23:00:00";"0.323354";"0.37983";"0";
"19/01/2002";"0";"0.801391";"0";
"20/01/2002 01:00:00";"0";"1.101706";"0";
"20/01/2002 02:00:00";"0";"1.329306";"0";
"20/01/2002 03:00:00";"0";"1.528141";"0";
"20/01/2002 04:00:00";"0";"1.709558";"0";
"20/01/2002 05:00:00";"0";"1.868116";"0";
"20/01/2002 06:00:00";"0";"1.977577";"4.907517";
"20/01/2002 07:00:00";"0";"1.936871";"4.907517";
"20/01/2002 08:00:00";"1.13562";"1.369732";"0";
"20/01/2002 09:00:00";"1.13562";"1.006421";"0";
"20/01/2002 10:00:00";"1.13562";"0.649416";"0";
"20/01/2002 11:00:00";"0";"0.492911";"0";
"20/01/2002 12:00:00";"0";"0.033731";"0";
"20/01/2002 13:00:00";"0";"0";"0";
"20/01/2002 14:00:00";"0";"0";"0";
"20/01/2002 15:00:00";"0";"0";"0";
"20/01/2002 16:00:00";"0";"0";"0";
"20/01/2002 17:00:00";"0";"0";"0";
"20/01/2002 18:00:00";"0";"0";"0";
"20/01/2002 19:00:00";"0";"0";"4.907517";
"20/01/2002 20:00:00";"0.323354";"0";"4.907517";
"20/01/2002 21:00:00";"0.323354";"0.001662";"0";
"20/01/2002 22:00:00";"0.323354";"0.140864";"0";
"20/01/2002 23:00:00";"0.323354";"0.482911";"0";
"20/01/2002";"0";"0.870009";"0";
"21/01/2002 01:00:00";"0";"1.131791";"0";
"21/01/2002 02:00:00";"0";"1.345075";"0";
"21/01/2002 03:00:00";"0";"1.533536";"0";
"21/01/2002 04:00:00";"0";"1.702761";"0";
"21/01/2002 05:00:00";"0";"1.83879";"0";
"21/01/2002 06:00:00";"0";"1.925794";"4.907517";
"21/01/2002 07:00:00";"0";"1.991323";"4.907517";
"21/01/2002 08:00:00";"1.13562";"1.534382";"0";
"21/01/2002 09:00:00";"1.13562";"1.178261";"0";
"21/01/2002 10:00:00";"1.13562";"0.762836";"0";
"21/01/2002 11:00:00";"0";"0.78045";"0";
"21/01/2002 12:00:00";"0";"0.422307";"0";
"21/01/2002 13:00:00";"0";"0.059846";"0";
"21/01/2002 14:00:00";"0";"0";"0";
"21/01/2002 15:00:00";"0";"0";"0";
"21/01/2002 16:00:00";"0";"0";"0";
"21/01/2002 17:00:00";"0";"0";"0";
"21/01/2002 18:00:00";"0";"0";"0";
"21/01/2002 19:00:00";"0";"0";"4.907517";
"21/01/2002 20:00:00";"0.323354";"0.009774";"4.907517";
"21/01/2002 21:00:00";"0.323354";"0.200886";"0";
"21/01/2002 22:00:00";"0.323354";"0.588977";"0";
"21/01/2002 23:00:00";"0.323354";"0.849745";"0";
"21/01/2002";"0";"1.142732";"0";
"22/01/2002 01:00:00";"0";"1.36662";"0";
"22/01/2002 02:00:00";"0";"1.582294";"0";
"22/01/2002 03:00:00";"0";"1.76708";"0";
"22/01/2002 04:00:00";"0";"1.964111";"0";
"22/01/2002 05:00:00";"0";"2.061275";"0";
"22/01/2002 06:00:00";"0";"2.113227";"4.907517";
"22/01/2002 07:00:00";"0";"2.059972";"4.907517";
"22/01/2002 08:00:00";"1.13562";"1.473334";"0";
"22/01/2002 09:00:00";"1.13562";"1.08038";"0";
"22/01/2002 10:00:00";"1.13562";"0.684113";"0";
