1;"eplusout"

"Date/Time";"[1] Site Outdoor Air Drybulb Temperature (C)";"[1] Zone Operative Temperature (C)";"[1] Surface Inside Face Conduction Heat Transfer Rate (W)";"[1] Surface Inside Face Conduction Heat Transfer Rate (W)";"[1] Surface Inside Face Conduction Heat Transfer Rate (W)";"[1] Surface Inside Face Conduction Heat Transfer Rate (W)";"[1] Surface Inside Face Conduction Heat Transfer Rate (W)";"[1] Surface Inside Face Conduction Heat Transfer Rate (W)"
;"Environment";"3658";"3658_GROUNDFLOOR_0_0_0";"3658_PARTITION_2_0_0";"3658_PARTITION_4_0_10004";"3658_PARTITION_5_0_0";"3658_ROOF_1_0_0";"3658_WALL_3_0_0"
"1/05/2002 13:00";"8.4";"15.5960150135154";"-73.5537667785628";"-36.2192713616033";"-36.5371255196586";"-66.5043068460322";"13.8462504380843";"6.23477225143317"
"1/05/2002 14:00";"11.325";"16.5092194043001";"-92.4451146274144";"-37.4932263724184";"-37.8337287636028";"-75.2937110526852";"26.9334957913996";"18.8502141448444"
"1/05/2002 15:00";"13.35";"17.27971274401";"-104.299474731874";"-33.9081485539002";"-34.2609947460478";"-75.9522987845575";"39.6876926361724";"28.0384092772513"
"1/05/2002 16:00";"14.325";"17.7917628821706";"-94.4268473346586";"-26.4162372641913";"-26.7700685645709";"-68.7864511350958";"47.6293421327646";"33.589879503128"
"1/05/2002 17:00";"14.125";"17.8975584002384";"-63.7820034257194";"-13.3240789886073";"-13.6825501512327";"-50.9665126773875";"52.9750079178875";"33.381382434393"
"1/05/2002 18:00";"13.1";"17.6302592265651";"-35.97337871219";"2.90890698925391";"2.55140193458935";"-26.5941021183937";"53.5764834058228";"21.781916460316"
"1/05/2002 19:00";"11.6";"17.2421416258399";"-28.2903144129292";"10.9659080267571";"10.6045069027305";"-12.2167202361638";"38.7902625189418";"2.69180294502204"
"1/05/2002 20:00";"9.85";"16.862699301059";"-18.7973625689131";"14.4958802472868";"14.1366904830019";"-3.32216556816562";"23.0259901904964";"-9.67145983740513"
"1/05/2002 21:00";"7.525";"16.4335553007304";"-7.50622897730187";"16.9041266038054";"16.5528138801708";"4.01060430127643";"12.3133968977555";"-15.6969324949054"
"1/05/2002 22:00";"5.175";"15.9890131287684";"4.12805317149917";"18.5108931920669";"18.1694275518078";"9.73758167886714";"5.76437339463302";"-20.0673902780628"
"1/05/2002 23:00";"3.925";"15.5644922004643";"14.7567150676933";"18.8859636600245";"18.5556531170855";"13.3375717585058";"0.87685981995753";"-24.3311979260179"
"2/05/2002 00:00";"3.4";"15.1548274251799";"25.82293117269";"19.486871993045";"19.1665785452931";"16.7081236334901";"-1.754076261882";"-26.7660235008698"
"2/05/2002 01:00";"3.15";"14.7756284886868";"34.1757770489673";"18.3949064283927";"18.0839704353673";"17.3877932054955";"-5.84206358365452";"-29.1562835292073"
"2/05/2002 02:00";"2.95";"14.4334116446815";"41.8532237330163";"17.2846790934495";"16.9806975585879";"17.6278213962711";"-9.52622163804324";"-30.3552648989015"
"2/05/2002 03:00";"2.75";"14.1118359476392";"48.6966955056779";"16.1952375447258";"15.8963559729898";"17.5715165455301";"-12.8552753840976";"-31.1696102979545"
"2/05/2002 04:00";"2.475";"13.8055345423628";"55.0070310488158";"15.2759398688544";"14.9803297277384";"17.4861307545305";"-15.9255832071742";"-31.9244240645957"
"2/05/2002 05:00";"2.175";"13.5133603215136";"60.8757363949273";"14.5087339889958";"14.2147638313227";"17.405943982037";"-18.7377264014897";"-32.6444727319999"
"2/05/2002 06:00";"2.175";"13.254922919765";"65.6290394060356";"13.4768552223647";"13.1830962345302";"16.7937067207792";"-21.6942166659622";"-33.2597657287707"
"2/05/2002 07:00";"2.35";"13.1707207656045";"49.4993516769237";"6.50060357726257";"6.20593167157739";"7.57701601365682";"-33.6653033322625";"-34.8151058649857"
"2/05/2002 08:00";"2.475";"13.6656956680167";"1.79229761833989";"-12.6258427523121";"-12.9189272931343";"-19.988378958985";"-55.7357556914646";"-31.7170241062637"
"2/05/2002 09:00";"2.35";"14.3880360167494";"-38.2928775919566";"-26.7304003735671";"-27.0281968644851";"-43.9407874219722";"-52.3611880095417";"-15.482848838922"
"2/05/2002 10:00";"2.225";"15.2480831783425";"-65.0677949405836";"-36.3001346141852";"-36.4862243396235";"-62.5568443630456";"-35.5789397316029";"-0.219613188790162"
"2/05/2002 11:00";"2.95";"15.860957751695";"-62.903937092704";"-34.0875956846491";"-34.3837681434825";"-69.3134093373763";"1.44364385167284";"14.5995665939205"
"2/05/2002 12:00";"4.85";"16.509833453157";"-64.9230062283922";"-31.6327046506244";"-31.9605713635379";"-73.225653879075";"27.704965514566";"17.5928522763407"
"2/05/2002 13:00";"7.125";"17.0777894005566";"-70.8581154377157";"-27.6190286887366";"-27.9442120169461";"-73.0069368621176";"44.5824418144054";"16.9978367011626"
"2/05/2002 14:00";"9.2";"17.6062391078904";"-82.7840811449173";"-24.0453279928014";"-24.3746436593186";"-71.3228740459492";"53.3807050685993";"16.9257573083567"
"2/05/2002 15:00";"10.9";"18.0194603788679";"-83.5558182103723";"-19.0647404610555";"-19.3993370523645";"-66.0833886782144";"59.1460417555004";"19.0419308575652"
"2/05/2002 16:00";"12.2";"18.2428218151015";"-72.0030865250097";"-11.6009409737068";"-11.9417830157358";"-55.7838279109612";"61.9951040738839";"20.075759755498"
"2/05/2002 17:00";"12.875";"18.2042576420942";"-52.3690665885375";"-1.32715830346818";"-1.67313801618377";"-39.6075887842022";"62.2140296591203";"17.1192117280007"
"2/05/2002 18:00";"12.775";"17.9354183406515";"-34.5953261478294";"8.21499302093635";"7.86367313285943";"-22.5318519225438";"54.7349521789853";"7.79319486790512"
"2/05/2002 19:00";"11.8";"17.5590515344697";"-25.0791668830902";"13.4281680292575";"13.0699268603708";"-11.2375499826463";"38.2855165655145";"-3.95429478164778"
"2/05/2002 20:00";"10.15";"17.1776659505022";"-15.045775440057";"15.6925284303864";"15.3330420161151";"-3.45033847376328";"20.9317834925019";"-13.0876997274248"
"2/05/2002 21:00";"8.05";"16.7486731575361";"-3.50957817706831";"17.5953397913275";"17.2369435236017";"3.29626560886481";"9.4034916576428";"-17.6458411928396"
"2/05/2002 22:00";"6";"16.3100948410911";"7.58232650784663";"18.5409054913566";"18.1859383727637";"8.16754236097736";"2.0873896471561";"-21.3993644011829"
"2/05/2002 23:00";"4.825";"15.8940373966923";"18.2503071556019";"18.9503140903808";"18.5994823223482";"11.7371789976107";"-2.85086597144607";"-24.984915043411"
"3/05/2002 00:00";"4.225";"15.480537254863";"29.1858299462862";"19.5285273897101";"19.1820620730953";"15.0369899436929";"-5.45127198038426";"-27.0706772932431"
"3/05/2002 01:00";"3.8";"15.0954691258092";"37.4564222676406";"18.4578909047065";"18.1163047617193";"15.7253496794723";"-9.18396875905443";"-29.2328135730561"
"3/05/2002 02:00";"3.475";"14.7457594058311";"45.2852587444608";"17.4986352136023";"17.1604131898184";"16.1632816369186";"-12.520670733273";"-30.5698669213026"
"3/05/2002 03:00";"3.1";"14.4135552507545";"52.2558313272284";"16.5020920221053";"16.1664373163649";"16.2525135579511";"-15.7053017100622";"-31.6312523925934"
"3/05/2002 04:00";"2.7";"14.0968379852489";"58.7241001977348";"15.6578508764988";"15.323718975021";"16.2973628054854";"-18.3982056871594";"-32.4409466292866"
"3/05/2002 05:00";"2.375";"13.7969828019319";"64.6669141566599";"14.8935055847145";"14.5600721917698";"16.2593232209562";"-20.8692915785299";"-33.2716150464759"
"3/05/2002 06:00";"2.15";"13.5155600658767";"70.3224745151098";"14.3118898888562";"13.9782868011609";"16.3173916869731";"-22.9912437398665";"-33.9478791778296"
"3/05/2002 07:00";"2.025";"13.3767591747511";"59.5886487932879";"8.36089928113594";"8.0262865786942";"8.65645868349787";"-34.4249522653268";"-36.0867966497059"
"3/05/2002 08:00";"1.85";"13.6579837652486";"35.6520100078633";"-5.92399898632554";"-6.25636099675798";"-11.7230379115691";"-49.8539215759363";"-34.4238267949783"
"3/05/2002 09:00";"1.425";"13.9515388345066";"27.6768083862781";"-12.5435068359054";"-12.8785718016051";"-23.528783760962";"-41.2686496131224";"-23.9673626370973"
"3/05/2002 10:00";"1.075";"14.2612916728644";"20.8000379750038";"-14.7333058791481";"-15.0722937547508";"-29.8054339225075";"-21.7757963230068";"-18.4808322213117"
"3/05/2002 11:00";"2.05";"14.4843384740705";"11.9222963621451";"-13.1575871684389";"-13.5020875511424";"-30.9324134953769";"1.11652191330489";"-12.7215514049525"
"3/05/2002 12:00";"4.875";"14.9037596767094";"0.443620688469707";"-15.4632078840962";"-15.8111800261883";"-37.0194381719361";"15.1314745269728";"-9.16102674241047"
"3/05/2002 13:00";"8.4";"15.4132976896132";"-14.1874042772366";"-18.7283629890027";"-19.0775065367467";"-43.9754068087335";"22.8019547336664";"-4.76091072591871"
"3/05/2002 14:00";"11.475";"15.9922339520705";"-32.3476015062167";"-22.2010387582071";"-22.5524136412449";"-50.341965016904";"25.059522320517";"0.543680346201799"
"3/05/2002 15:00";"13.775";"16.5200302473331";"-41.4995076687712";"-21.5469041986168";"-21.8695133719902";"-51.4535904440345";"30.0754594029778";"8.08579635202733"
"3/05/2002 16:00";"15.2";"16.9033462823686";"-42.1883723412171";"-16.4868704029843";"-16.8131509736049";"-46.4814958038319";"35.9214209820659";"13.4701582638511"
"3/05/2002 17:00";"15.65";"17.0566253778247";"-32.4876450107196";"-8.80986156382079";"-9.14155147612248";"-35.793395423979";"38.4818071212699";"14.6872096592796"
"3/05/2002 18:00";"15.25";"16.9381304559657";"-16.7712500453786";"0.361737464223175";"0.00611159509027459";"-21.1724257922664";"35.8062224846611";"9.96215875099261"
"3/05/2002 19:00";"14.05";"16.7065096023412";"-10.8990612351139";"5.62449557745243";"5.26386515940921";"-11.2093382023897";"23.135088958485";"-0.449425529546533"
"3/05/2002 20:00";"12.275";"16.4563008765309";"-4.21746551258889";"8.49479143243016";"8.13433273671098";"-4.69417601727827";"9.82719080238223";"-8.34347651337822"
"3/05/2002 21:00";"9.925";"16.1400286576867";"4.34758084135069";"11.1304306012432";"10.7713403796809";"1.51630230202784";"1.33926228237726";"-12.7845489373668"
"3/05/2002 22:00";"7.5";"15.7929768269504";"13.18988545545";"13.0334151397217";"12.6774749312915";"6.51079666623033";"-3.76015345731537";"-16.9004027527807"
"3/05/2002 23:00";"6.075";"15.4567314378123";"22.0540974102748";"14.3246875497235";"13.9725631316818";"10.3753128873858";"-6.95466580836796";"-20.9598739558731"
"4/05/2002 00:00";"5.05";"15.1021777465244";"31.4981296912462";"15.6470745029046";"15.2991523642741";"13.9832727457799";"-8.05327467411609";"-23.4496523450548"
"4/05/2002 01:00";"4.425";"14.7708377859621";"38.8165313267928";"15.3751285474989";"15.0318225079278";"15.1892427744301";"-10.4295470365416";"-26.139744774684"
"4/05/2002 02:00";"4";"14.4669456444245";"45.6210691514128";"14.8797819453484";"14.539972948358";"15.8327026914175";"-13.0348376636043";"-28.0664955917201"
"4/05/2002 03:00";"3.6";"14.1743920976173";"51.812440072324";"14.3059967582329";"13.9688504191914";"16.1535535647864";"-15.7031122856295";"-29.4950966438813"
"4/05/2002 04:00";"3.2";"13.8907491906639";"57.6479430244016";"13.818614540651";"13.4831910998805";"16.4092052219502";"-18.2441381155261";"-30.6623366696293"
"4/05/2002 05:00";"2.725";"13.612075955945";"63.2224053651275";"13.4388550090038";"13.1042982682196";"16.6706733759533";"-20.7993473579706";"-31.8312428426421"
"4/05/2002 06:00";"2.225";"13.3438750787199";"68.7086284996227";"13.2160441346051";"12.8813570907976";"17.029291877729";"-22.9417987548801";"-32.7446308634554"
"4/05/2002 07:00";"1.875";"13.2155584743428";"57.6520204601321";"7.47036125513116";"7.13474385517202";"9.47963785516279";"-33.6491858408452";"-34.7564171294437"
"4/05/2002 08:00";"1.5";"13.5114435836901";"32.2870597011707";"-6.81638475651411";"-7.14974334662806";"-11.0833657424531";"-48.7171946715409";"-33.2839470007082"
"4/05/2002 09:00";"1.175";"13.840427328103";"21.4847027844188";"-14.0972907371602";"-14.4333943378212";"-24.0094693756217";"-41.6019168557385";"-23.4365941428468"
"4/05/2002 10:00";"1.025";"14.2175351228079";"12.0694985095061";"-16.9333588191834";"-17.2724976324691";"-31.5879466012522";"-22.6323789700344";"-16.797028145359"
"4/05/2002 11:00";"2.425";"14.4914332276112";"4.85087777456482";"-15.5022028179648";"-15.8464240212283";"-33.4710972063561";"0.753261552189883";"-10.266844541339"
"4/05/2002 12:00";"5.825";"14.9843789483863";"-8.95125516560426";"-18.2672665491432";"-18.6142509293344";"-40.6902120426216";"15.6582344916839";"-6.35501273729656"
"4/05/2002 13:00";"9.5";"15.5802008856315";"-26.7553338466906";"-22.418266485663";"-22.7661046862959";"-49.3028814216352";"23.219867289512";"-1.35607229190506"
"4/05/2002 14:00";"12.35";"16.2130229333054";"-44.7324796692471";"-24.9155471965898";"-25.2773891331709";"-54.4576644240318";"27.8878577935862";"5.5000552182559"
