1;"eplusout"

"Date/Time";"[1] Water Heater Electricity Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Zone Radiant HVAC Heating Rate (W)";"[1] Site Direct Solar Radiation Rate per Area (W/m2)";"[1] Site Diffuse Solar Radiation Rate per Area (W/m2)";"[1] Zone Operative Temperature (C)"
;"AUX HW LOOP WATER HEATER";"3728 HEATED FLOOR";"3714 HEATED FLOOR";"3693 HEATED FLOOR";"3700 HEATED FLOOR";"3658 HEATED FLOOR";"3707 HEATED FLOOR";"3679 HEATED FLOOR";"3686 HEATED FLOOR";"3721 HEATED FLOOR";"3665 HEATED FLOOR";"3644 HEATED FLOOR";"3672 HEATED FLOOR";"3651 HEATED FLOOR";"3637 HEATED FLOOR";"Environment";"Environment";"3700"
"1/01/2002 01:00";"0";"20.0785481879218";"6.69156974423436";"5.47400450140904";"6.68247049040885";"17.3882512757764";"6.98579544625854";"26.9975084977847";"41.4501708661568";"5.72643721871909";"17.0288870496371";"15.7697713871167";"15.3774727615698";"17.0777173428532";"62.1431904015148";"0";"0";"19.2968320618205"
"1/01/2002 02:00";"0";"114.933430488682";"74.2359032198542";"73.5520803243483";"74.2154620524517";"93.4698391736858";"74.7420311166507";"126.40852548258";"146.556468454747";"73.4880011382711";"92.8303906160734";"92.0415001207472";"90.7839034756734";"92.9280747069461";"163.916390970645";"0";"0";"18.9557355846516"
"1/01/2002 03:00";"0";"208.356375417731";"152.631385563652";"154.314046252322";"152.631242469153";"168.601503449095";"153.002176055379";"218.371575785334";"241.858815848187";"153.456233478572";"168.097889523547";"169.635665300662";"167.76790908046";"168.212873436441";"255.345876289938";"0";"0";"18.6497974344709"
"1/01/2002 04:00";"0";"270.924480226816";"209.031333469276";"212.589762512581";"209.070336327272";"221.121117265338";"209.244806723077";"279.063548571553";"302.789525542994";"211.089824988399";"220.788068864839";"224.168385768481";"221.915597314726";"220.927439917252";"312.157191241922";"0";"0";"18.3819471628483"
"1/01/2002 05:00";"0";"327.981375780727";"261.596041996843";"266.697007114806";"261.686180406504";"270.695104005699";"261.672337367784";"334.755300801331";"358.89197361084";"264.633778623852";"270.511241143987";"275.403829005686";"272.806325249536";"270.687607837718";"365.205108682724";"0";"0";"18.1474144387341"
"1/01/2002 06:00";"0";"451.949061286951";"372.247218783807";"380.044670703472";"372.448299467753";"381.597873949141";"372.143008834086";"461.41553760214";"488.340216173917";"376.88584971871";"381.600741545549";"389.151402965654";"385.685629989443";"381.876745997544";"495.130168766201";"24";"28.5";"17.9684715819014"
"1/01/2002 07:00";"0";"412.494622280368";"349.236562320623";"356.618418271706";"349.463961514354";"365.833030493341";"349.07818461655";"432.104283253542";"447.028968361604";"353.495975662053";"365.91827244681";"373.116574328031";"369.872167807132";"366.198479387563";"462.628002081373";"80.5";"123.25";"17.9543568932734"
"1/01/2002 08:00";"0";"292.859392164401";"264.260140197823";"271.578659157478";"264.575571561422";"286.850208864387";"264.069896262767";"322.420098614407";"340.289916549409";"267.641327465844";"286.979321590803";"294.144088641214";"290.255688714423";"287.335757271667";"362.685474909016";"48";"252.75";"18.306431226649"
"1/01/2002 09:00";"0";"183.285682733536";"177.215202129905";"182.785101590855";"177.508752305848";"200.178068854077";"177.060369923887";"213.96575899009";"223.682374816912";"179.253397064063";"200.293332060622";"205.742614387841";"202.378281042154";"200.610787648684";"247.766331833882";"82.5";"342.75";"18.6874743707525"
"1/01/2002 10:00";"0";"54.733853956095";"70.758254709604";"74.75834636816";"71.0683281897205";"93.9584399892832";"70.6597248953603";"82.1319607725996";"90.7171532440976";"71.1764650605641";"94.0333744620025";"97.9079292354347";"94.6150093930148";"94.3522658506268";"113.784428930247";"46.5";"462.75";"19.18167263865"
"1/01/2002 11:00";"0";"0";"0";"1.27997433674931";"0";"22.146965512742";"0";"0";"0";"0";"22.1764603709059";"25.1850893267339";"21.4667457709153";"22.546263775933";"23.9181083677614";"6.25";"590.5";"19.5887380815637"
"1/01/2002 12:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7.5";"650";"20.1725511799592"
"1/01/2002 13:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"32.75";"632.25";"20.7981153804549"
"1/01/2002 14:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"102.75";"493.5";"21.318320735546"
"1/01/2002 15:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"109";"390.75";"21.7405223910347"
"1/01/2002 16:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"123";"262.75";"22.0173142162457"
"1/01/2002 17:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"64.75";"164.5";"22.1125882662706"
"1/01/2002 18:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25.5";"53";"21.9932711624872"
"1/01/2002 19:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21.7142986259588"
"1/01/2002 20:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21.419568455353"
"1/01/2002 21:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21.0861998704505"
"1/01/2002 22:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20.7343077989158"
"1/01/2002 23:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20.3959155045017"
"2/01/2002 00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20.015162750292"
"2/01/2002 01:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19.6533949931078"
"2/01/2002 02:00";"0";"18.8506574381337";"5.86730924320324";"3.5745539923904";"5.67476922963036";"12.6596667305592";"6.213770253031";"21.8574181685696";"34.0321725157232";"4.62180996869558";"12.260780428883";"9.87745555172276";"10.4502410196085";"12.1018627373639";"45.9764757347071";"0";"0";"19.3091856006142"
"2/01/2002 03:00";"0";"111.723352037468";"72.8418044977959";"69.9733972978754";"72.4645129899844";"84.3523591656959";"73.4404003656446";"117.020800705203";"134.634447520349";"71.5309207798322";"83.6496497820807";"80.5841466213103";"81.3042893384464";"83.3379182478868";"143.555679126853";"0";"0";"18.9607953765658"
"2/01/2002 04:00";"0";"201.12368792231";"148.480863019574";"147.95999183672";"148.146527680409";"157.222836602758";"148.927793960879";"205.592144031155";"225.760793236004";"148.718406437023";"156.676874463921";"155.935700174279";"156.039739906814";"156.401355783347";"231.697861462087";"0";"0";"18.6400154144931"
"2/01/2002 05:00";"0";"280.027546239786";"217.326733042553";"218.951171403323";"217.058392641398";"223.581477002602";"217.617372667596";"283.818066137588";"305.671022451063";"218.932809839985";"223.200210538012";"224.583893029298";"224.101489183713";"222.980921898072";"309.100925104516";"0";"0";"18.3518272768565"
"2/01/2002 06:00";"261.44720614614";"298.118698854";"243.610571062085";"246.891494213497";"243.492158685644";"247.925286264456";"243.672896974419";"302.565263371781";"318.586534832708";"246.078881234552";"247.806401332406";"250.879658993592";"249.924839722259";"247.710662292234";"320.803032456243";"23.75";"28.25";"18.130189522553"
"2/01/2002 07:00";"430.832629595459";"240.554564643187";"204.619844826828";"207.486724745426";"204.578822007592";"211.711960410315";"204.602020576434";"249.261843217851";"255.111366651571";"206.648870669842";"211.701847078293";"214.427023468861";"213.603746924173";"211.666773952781";"261.066440017904";"88.25";"119.25";"17.97532710824"
"2/01/2002 08:00";"430.832629595459";"123.668077351406";"111.212262903625";"113.098688133334";"111.234698495796";"117.42707276503";"111.162854874716";"131.208043126868";"133.382265125824";"112.280282560202";"117.469585341039";"119.253187481322";"118.542361068744";"117.487003785485";"138.53177078503";"77.75";"242.75";"18.1493927697624"
"2/01/2002 09:00";"430.832629595459";"107.939469131732";"96.5042100167576";"98.5239940938553";"96.5457324171176";"104.603318926307";"96.4483733080134";"117.19519990513";"120.145549805665";"97.5008752159719";"104.653255047321";"106.576348268569";"105.675147829564";"104.689317832873";"127.413506407749";"98.25";"344.75";"18.4175718709139"
"2/01/2002 10:00";"430.832629595459";"72.8910155332484";"69.4006445764346";"71.6081573342022";"69.4906726538921";"79.0196941268995";"69.3307961434018";"83.7739469733017";"87.4021613988059";"70.1784489944141";"79.077430946286";"81.1654666660339";"79.9227359699938";"79.1475493276916";"96.3690907397773";"86";"442.5";"18.8309330299137"
"2/01/2002 11:00";"430.832629595459";"51.1978022993541";"54.5765766603608";"57.467967396772";"54.7181210931756";"70.7447753052862";"54.5044749711134";"68.5866422001921";"73.5875822023665";"55.2487783316106";"70.8128927446014";"73.653846264654";"71.571942996647";"70.9477296208125";"89.7792470035852";"129";"467.5";"19.1191127558885"
"2/01/2002 12:00";"430.832629595459";"17.8823630365216";"27.884579706869";"31.389854811083";"28.1437081818686";"57.7526013009339";"27.810073273453";"42.1228413754088";"41.9210221309928";"27.9340445848388";"57.8294266793152";"61.3259897438697";"58.0419552136272";"58.0768537892641";"73.5530136426955";"134.25";"491.75";"19.5465804748859"
"2/01/2002 13:00";"82.8630863384701";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.78267426569305";"0";"0";"1.34729010916975";"124";"489.5";"20.0284435821346"
"2/01/2002 14:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"72";"472.5";"20.5193448492816"
"2/01/2002 15:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"74.25";"376.75";"20.8950945301816"
"2/01/2002 16:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"87.25";"259.25";"21.1540881323501"
"2/01/2002 17:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"72.25";"158.5";"21.2822405843939"
"2/01/2002 18:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"39";"53";"21.2356398855377"
"2/01/2002 19:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21.0258912825992"
"2/01/2002 20:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20.762483777356"
"2/01/2002 21:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20.4208567602655"
"2/01/2002 22:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20.0555612240973"
"2/01/2002 23:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19.7042206888509"
"3/01/2002 00:00";"0";"17.5291914470505";"8.08018647564021";"6.63343184744463";"8.10930066971502";"24.6847566069791";"8.32536431418409";"31.5828291162752";"34.387309219478";"6.91081283285468";"24.2323483169707";"21.6903994702462";"21.5032003251516";"24.3523913127644";"52.9657191722452";"0";"0";"19.3199435706593"
"3/01/2002 01:00";"0";"107.623550925946";"74.6424961277474";"72.7774268900225";"74.6861609490159";"97.3244717791157";"75.0914048040875";"123.488063751102";"132.213386695809";"73.2299623276723";"96.7632548933809";"94.8134467394427";"94.2118648033394";"96.9084309796149";"153.236264504125";"0";"0";"18.9496056888783"
"3/01/2002 02:00";"0";"180.965896126371";"137.338388519146";"137.625146937679";"137.371263800645";"153.498376274293";"137.641958432034";"192.43744103112";"204.229891350126";"137.423021980949";"153.098723024743";"153.285495265243";"152.302229455277";"153.217783932728";"218.272552460823";"0";"0";"18.6255339400444"
"3/01/2002 03:00";"429.497515070331";"219.38813216195";"173.621582056715";"175.371258941622";"173.662962263152";"184.336117683272";"173.790893172607";"227.203266714969";"239.071775801871";"174.71682469543";"184.09030152497";"185.729873127953";"184.547527624261";"184.198869982072";"247.606027742331";"0";"0";"18.3348955198019"
"3/01/2002 04:00";"430.832629595459";"207.246590436038";"170.11259981637";"172.367661025216";"170.165322671604";"175.794763064847";"170.164638870765";"211.506756780592";"220.300790691801";"171.56030310908";"175.693759898334";"177.843732681346";"176.768254104857";"175.787936333054";"224.05337407115";"0";"0";"18.0737072586262"
"3/01/2002 05:00";"430.832629595459";"177.00912003444";"150.857186471592";"152.970491966064";"150.917513540277";"153.210736942728";"150.837895915007";"178.834369230166";"183.904835310268";"152.216116106151";"153.204353258381";"155.227482961077";"154.386953364074";"153.284680539215";"184.68671567835";"0";"0";"17.835006610721"
"3/01/2002 06:00";"430.832629595459";"107.817092131531";"99.4758430337696";"100.646615911945";"99.5309522656466";"99.7923969839497";"99.4198338546288";"108.128387243383";"105.399111071471";"100.20879995054";"99.8491294820505";"100.959148389238";"100.592189093139";"99.901188557029";"103.375160082693";"31";"32.25";"17.6518346723226"
"3/01/2002 07:00";"430.832629595459";"99.4232249427981";"93.5198333071462";"94.6942427442542";"93.5808522424557";"96.3475888024818";"93.4555095267965";"102.799246399206";"97.2190049754122";"94.218706426325";"96.4172707466962";"97.536455200331";"97.1626788170561";"96.4724208440116";"95.2843982268651";"125";"132.25";"17.6431632509922"
"3/01/2002 08:00";"430.832629595459";"40.5492310798345";"43.6276472754085";"44.1918402838473";"43.6752229118447";"47.340410997694";"43.5839243790756";"44.5414957487876";"40.2332335216461";"43.8453989510455";"47.3941588096766";"47.8920143621973";"47.6716039792763";"47.4330587388349";"42.5985443083473";"143";"253.25";"18.0058348176625"
"3/01/2002 09:00";"430.832629595459";"56.832110648472";"57.6858281540359";"58.9745743388536";"57.765366927166";"66.0712433534644";"57.6262289644222";"67.1532204136467";"63.3519655686048";"58.1805994788981";"66.1370624005454";"67.3723744217199";"66.7279362276155";"66.2117573551174";"70.9547696488897";"170.75";"353.75";"18.3746759308803"
"3/01/2002 10:00";"430.832629595459";"47.8120952584251";"52.4661743285123";"54.4848888494387";"52.6000157058535";"67.4537070419787";"52.3968407731121";"66.8001054261973";"64.2022033728848";"52.9496842931937";"67.5273321616606";"69.5174304260389";"68.2040962334678";"67.6586262586749";"79.0133634005108";"134.25";"463.25";"18.8672983197299"
"3/01/2002 11:00";"430.832629595459";"25.5215526340005";"40.4664328972907";"43.6399359612616";"40.7253448153607";"69.1643300998476";"40.3860180282821";"60.7538399395212";"56.5149127463054";"40.5983438508853";"69.252184582073";"72.4771334458851";"69.8163849253149";"69.506048366164";"87.0822017086291";"174";"469.5";"19.2404569148362"
"3/01/2002 12:00";"285.638001109787";"0";"4.32784010453816";"5.25540915164332";"4.42254067009891";"22.2407676320052";"4.31089825615632";"9.90366041386988";"7.50931321249335";"4.18065336177869";"22.2795092212086";"24.2849705784305";"22.1683779808151";"22.4846002358168";"29.5497078854802";"152";"493.25";"19.7680176170966"
"3/01/2002 13:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"137.25";"489";"20.1285427912477"
"3/01/2002 14:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"139.25";"472.25";"20.2359958466352"
"3/01/2002 15:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"192";"379.25";"20.4939722574285"
"3/01/2002 16:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"235";"255";"20.7982638014581"
"3/01/2002 17:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"139.25";"157.5";"20.9445397996914"
"3/01/2002 18:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"44.25";"54.5";"20.8323478799381"
"3/01/2002 19:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20.5468950523191"
"3/01/2002 20:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20.2411931568389"
"3/01/2002 21:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19.8898612634145"
"3/01/2002 22:00";"0";"0";"0";"0";"0";"1.26341920538288";"0";"0.557367786723597";"0";"0";"0.996358874179827";"0";"0";"1.25003040873108";"11.9496835991289";"0";"0";"19.5350778673175"
"3/01/2002 23:00";"0";"38.1720780329712";"17.9816017881432";"17.5076386779955";"18.2027782090572";"64.2793571561593";"18.2186089331312";"80.4453564292667";"58.5187123107329";"17.3645174860774";"63.7547911386112";"62.1044931652125";"60.8085490279779";"64.2293217224917";"108.849227786335";"0";"0";"19.1883745991364"
"4/01/2002 00:00";"0";"171.151890556479";"121.983157589537";"122.918298214508";"122.371609631278";"164.667746473523";"122.373617142724";"207.246022522765";"199.012989690975";"122.167923770475";"164.219173708004";"165.082411184924";"163.301544358953";"164.635625671452";"240.667033895942";"0";"0";"18.810863230681"
"4/01/2002 01:00";"201.447211926568";"227.75785633338";"172.648157550024";"175.050979130435";"172.940389114582";"203.018764845183";"172.889305983284";"253.026185908737";"253.382785871676";"173.977106554634";"202.727716828808";"205.002348996512";"203.186446235809";"203.040267619178";"281.321688782219";"0";"0";"18.4833476414605"
"4/01/2002 02:00";"430.832629595459";"242.361409546398";"191.243252208298";"194.484012823936";"191.452204535984";"210.179626216809";"191.342571944327";"257.800719625722";"262.819536755369";"193.226252775513";"210.042107732613";"213.122396594029";"211.426949495748";"210.262698203176";"278.646981123319";"0";"0";"18.1950908436888"
"4/01/2002 03:00";"430.832629595459";"214.228344475916";"175.649429828362";"178.744411716952";"175.793001793983";"185.480679214183";"175.649829781494";"221.895313556095";"227.260093260818";"177.591598677606";"185.458475202698";"188.385331092399";"187.055776771527";"185.602415107492";"234.058581811036";"0";"0";"17.9413137861383"
"4/01/2002 04:00";"430.832629595459";"177.831287697217";"151.653900872031";"154.205693797342";"151.755553344042";"155.879737619587";"151.602881970466";"180.751560675159";"184.433247931587";"153.262824366334";"155.923255485925";"158.322958331016";"157.37234755915";"156.01537729272";"183.877570640594";"0";"0";"17.6616228246272"
"4/01/2002 05:00";"430.832629595459";"146.934004480734";"132.767044325471";"134.75495674125";"132.84284492282";"133.66816947323";"132.692424013702";"145.889702427636";"139.156670635418";"134.020024282971";"133.757099764637";"134.845482453992";"134.757992857991";"133.764757419041";"135.83546988176";"0";"0";"17.429606180595"
"4/01/2002 06:00";"430.832629595459";"59.2360983870042";"63.6984116781499";"63.3443294171853";"63.6800714476323";"60.9234236027864";"63.6569649586138";"56.7103115990351";"51.9001903720122";"63.6273785272313";"60.9911057802521";"60.6883489726808";"61.1174097095775";"60.9489009708581";"48.8742109794211";"24.25";"27.25";"17.2769137143423"
"4/01/2002 07:00";"430.832629595459";"80.3978496301152";"80.9366179291595";"80.8237797579754";"80.9220768758442";"78.4282082891519";"80.8880966496562";"78.3235367766707";"73.634981469374";"81.0621588254678";"78.5015884381842";"78.4217897705091";"78.8148845344497";"78.4634506910189";"70.866168036742";"81.25";"121.25";"17.1710193506182"
"4/01/2002 08:00";"430.832629595459";"34.6902466681617";"39.9741064318395";"40.1911663144426";"39.9972259646915";"38.9723654695303";"39.9301435539017";"32.9603912040792";"29.3035131429919";"40.0210058019822";"39.0285077500035";"38.9162034818945";"39.0947507953696";"39.0143893948379";"26.8334886898877";"49.5";"249.75";"17.3739282207601"
"4/01/2002 09:00";"430.832629595459";"71.5649131264261";"68.7419270935984";"70.0406097105315";"68.8119644961729";"70.4971144460963";"68.6651815291923";"73.5442785565132";"71.4706295848531";"69.3466409190494";"70.5855935015823";"71.8458871993989";"71.2889996574891";"70.6375142412131";"69.2850578238596";"87.25";"338";"17.6472061090389"
"4/01/2002 10:00";"430.832629595459";"70.0182234229171";"66.9072493408213";"68.6526862739277";"67.0079910570704";"70.5428723544825";"66.8205056421279";"74.0972477064614";"76.4236290558425";"67.6312554614265";"70.6383001800431";"72.3388692216214";"71.4580418248282";"70.7223687428477";"79.5132696856845";"71.25";"431.5";"18.0685650436963"
"4/01/2002 11:00";"430.832629595459";"82.9007261695908";"78.2103099915201";"81.0418412837426";"78.3877222009279";"85.6248585768015";"78.0920292917757";"91.0091839657083";"96.2232655286485";"79.2485902743671";"85.7479326585976";"88.4995432835067";"86.8809780705719";"85.9082672928891";"103.39167424761";"101.25";"458.75";"18.3860211943659"
"4/01/2002 12:00";"430.832629595459";"56.7137660581251";"58.1095195557189";"61.9690778690767";"58.4245883369263";"73.2852920829555";"57.9712898762906";"72.2729989020726";"77.088135813628";"58.9785658107179";"73.4274087022745";"77.261937681938";"74.4099207471591";"73.7252236472682";"93.0435994113355";"99";"480.75";"18.8968344104708"
"4/01/2002 13:00";"375.031889475073";"0";"4.13460104860629";"6.63427534075506";"4.3949143076794";"17.1501398619099";"4.0596098110022";"9.29438030100705";"10.9466134851762";"4.30118007620465";"17.226466410509";"19.7359401470666";"17.4480700921503";"17.4766126233834";"25.1320274466039";"99.75";"467";"19.4555804859804"
"4/01/2002 14:00";"42.8232074334165";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"91.75";"428.25";"19.9844089040959"
"4/01/2002 15:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"68.25";"372.75";"20.4361594092128"
"4/01/2002 16:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"83.5";"259.5";"20.7216018338864"
"4/01/2002 17:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"51.5";"154.75";"20.846799918406"
"4/01/2002 18:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10.5";"53";"20.769151147984"
"4/01/2002 19:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20.5275419633219"
"4/01/2002 20:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20.2291401296974"
"4/01/2002 21:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19.8704383588555"
"4/01/2002 22:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19.4957010992473"
"4/01/2002 23:00";"0";"37.7395219455726";"20.6287311214434";"19.8167764899364";"21.0433123313623";"43.3161604828518";"21.0253784869607";"55.4784657538413";"65.0706937943323";"19.3695482635732";"42.8348265282847";"41.6342564558805";"39.906953451259";"43.3059048752212";"87.5040311780975";"0";"0";"19.1362932036867"
"5/01/2002 00:00";"303.717003963483";"153.311821725493";"114.755321353735";"115.709056028905";"115.064227121693";"130.848553119365";"115.044124934296";"166.447959428477";"182.858724750056";"114.456287916124";"130.482263541438";"131.416094501356";"129.525282912661";"130.841483373888";"197.894502495675";"0";"0";"18.7320659698766"
"5/01/2002 01:00";"430.832629595459";"196.193464071862";"152.938868635905";"155.072593655705";"153.165882479196";"163.480371548822";"153.117205600232";"205.238752546481";"221.583705627251";"153.676554212403";"163.24119714247";"165.297110799951";"163.519574716782";"163.504827984224";"230.719043647372";"0";"0";"18.3784371483589"
"5/01/2002 02:00";"430.832629595459";"196.414509449923";"158.3015712596";"160.950930124575";"158.455064094447";"163.688038572978";"158.372437826243";"201.519371290506";"214.674030336124";"159.611000941121";"163.577002322139";"166.116074616717";"164.63143707416";"163.749961651842";"218.594459669301";"0";"0";"18.0703093826155"
"5/01/2002 03:00";"430.832629595459";"171.567030500676";"143.105600801475";"145.593310331669";"143.21075653724";"145.202821076442";"143.107500561773";"174.022959853776";"182.992537590205";"144.465181699392";"145.178138801771";"147.550926962711";"146.429839519086";"145.288549472322";"183.782413861456";"0";"0";"17.7987333748717"
"5/01/2002 04:00";"430.832629595459";"141.141588678813";"122.150713731498";"124.21320181398";"122.224958339713";"122.340037900695";"122.11550539216";"141.971283668857";"143.229563505753";"123.323947052412";"122.364858431327";"124.318959499445";"123.522960483223";"122.434475618765";"141.000822892386";"0";"0";"17.5596860447527"
"5/01/2002 05:00";"430.832629595459";"112.663302045659";"105.135371780148";"106.177043069177";"105.191471570804";"103.963147194707";"105.082133026688";"111.937477087719";"106.308007771083";"105.952694952399";"104.024030890768";"104.873078212217";"104.80373529794";"104.023956405716";"104.293492127305";"0";"0";"17.3425644199885"
"5/01/2002 06:00";"430.832629595459";"45.2787261201627";"49.8218343553231";"49.52346513625";"49.7938701773116";"48.0239666347146";"49.788007144246";"44.0680911874521";"39.9844682518962";"49.7684133116368";"48.0708626028946";"47.7534677062771";"48.1399313693372";"48.027476990777";"38.1213011632113";"56.5";"31";"17.1789586442617"
"5/01/2002 07:00";"430.832629595459";"64.8803093426066";"65.864823484288";"65.7783587751475";"65.8413548797671";"64.2396474627131";"65.8244880135001";"64.0219795664855";"60.038857639355";"65.9865288670851";"64.292557818404";"64.1855314691242";"64.5360207411035";"64.2535067159546";"58.3666746749907";"209";"132.75";"17.2158726228599"
"5/01/2002 08:00";"430.832629595459";"27.2981202049631";"31.9510047225705";"32.3505459333915";"31.9728593913598";"34.1716274433652";"31.9146735820799";"29.9918561342247";"26.912521114746";"32.0689489576484";"34.2163018319194";"34.4443589639018";"34.4005125471204";"34.2198179042326";"25.9661019645592";"176.25";"264.5";"17.6001738466435"
"5/01/2002 09:00";"430.832629595459";"56.8600551661699";"57.4589507503072";"58.951893606832";"57.5367872563063";"65.4345365434404";"57.3928048708534";"68.2918087758599";"65.165049574454";"58.0461878935754";"65.5088289130472";"66.9507517770554";"66.2600087226154";"65.5713136280091";"70.5426871937202";"211";"342.5";"17.9738680100891"
"5/01/2002 10:00";"430.832629595459";"63.4824347611282";"65.0035830321316";"67.515483643919";"65.1568213438369";"79.8122123100474";"64.9139196736323";"83.6523039479934";"81.4406493693158";"65.7449371009406";"79.9129204361087";"82.4021980779889";"80.9704080235841";"80.0480127288748";"96.7174760063701";"157.75";"443";"18.4517956281047"
"5/01/2002 11:00";"430.832629595459";"62.8881322803921";"69.4081933134823";"73.2796818770324";"69.6947081898119";"95.3764134847239";"69.2931804823232";"96.8283099184313";"93.3271477860982";"70.0564607051331";"95.512768668368";"99.4160661024372";"96.755580263391";"95.7693699254048";"121.446093052961";"172";"469.5";"18.7896874824056"
"5/01/2002 12:00";"430.832629595459";"20.7020412383409";"28.887348363242";"33.5142572329985";"28.8922466109753";"71.9965868925453";"28.7576868826139";"59.6822943974544";"50.4065315786455";"28.6779563498248";"72.1399689630924";"77.4153929254793";"72.6682884595267";"72.6217086925151";"98.5502225160619";"149.75";"493.5";"19.2771179597727"
"5/01/2002 13:00";"357.358775773938";"0";"0";"0";"0";"29.8421996900501";"0";"11.7899484385728";"3.7267914905501";"0";"29.9844312706313";"37.1580400957232";"29.4408370445218";"30.7962209866312";"54.977671983074";"138.5";"478.25";"19.7562733356933"
