,Date,Branch tank,Branch Tempering valve,Total Aux Loop,One radiant floor,Solar Loop,case
0,1/01/2002 01:00,3.56401406523437e-05,6.37121881864219e-05,9.93523288387656e-05,8.57327754779629e-06,0.0,3
1,1/01/2002 02:00,5.63422178695234e-05,7.84917063395228e-05,0.000134833924209,1.15057120577174e-05,0.0,3
2,1/01/2002 03:00,0.0001069657090053,4.05997869385307e-05,0.0001475654959439,1.22433087990502e-05,0.0,3
3,1/01/2002 04:00,0.0001541446116731,1.40871385938781e-06,0.0001555533255325,1.22433087990502e-05,0.0,3
4,1/01/2002 05:00,0.0001571645144555,2.39139888895863e-08,0.0001571884284444,1.22433087990502e-05,0.0,3
5,1/01/2002 06:00,0.0001571883350304,9.341401912174119e-11,0.0001571884284444,1.22433087990502e-05,0.0,3
6,1/01/2002 07:00,0.0001571884277575,3.43433881277416e-13,0.0001571884284444,1.22433087990502e-05,0.0,3
7,1/01/2002 08:00,0.0001345888386777,1.71702806488445e-08,0.0001346060091301,1.09788104844602e-05,0.0,3
8,1/01/2002 09:00,0.0001073884335668,0.0,0.0001073884335668,8.84709783104952e-06,5e-05,3
9,1/01/2002 10:00,5.60826224020582e-05,2.09021092648164e-08,5.6103524511323e-05,4.36065840593491e-06,5e-05,3
10,1/01/2002 11:00,3.13870041183004e-05,1.52919896955244e-07,3.15399240152556e-05,2.28022527369192e-06,5e-05,3
11,1/01/2002 12:00,5.21186802531082e-06,0.0,5.21186802531082e-06,2.38667249557423e-07,5e-05,3
12,1/01/2002 13:00,0.0,0.0,0.0,0.0,5e-05,3
13,1/01/2002 14:00,0.0,0.0,0.0,0.0,5e-05,3
14,1/01/2002 15:00,0.0,0.0,0.0,0.0,5e-05,3
15,1/01/2002 16:00,0.0,0.0,0.0,0.0,5e-05,3
16,1/01/2002 17:00,0.0,0.0,0.0,0.0,0.0,3
17,1/01/2002 18:00,0.0,0.0,0.0,0.0,0.0,3
18,1/01/2002 19:00,1.74540199213009e-07,8.05031624752979e-09,1.82590515460539e-07,0.0,0.0,3
19,1/01/2002 20:00,8.95816241975647e-07,5.23683990384473e-08,9.48184641014094e-07,1.43569806743552e-08,0.0,3
20,1/01/2002 21:00,0.0,0.0,0.0,0.0,0.0,3
21,1/01/2002 22:00,0.0,0.0,0.0,0.0,0.0,3
22,1/01/2002 23:00,8.4022055652976e-07,5.60147037686507e-08,8.9623526029841e-07,2.07813417954555e-07,0.0,3
23,2/01/2002 00:00,1.72743525806607e-05,7.87037631641403e-07,1.80613902123021e-05,2.09895707034601e-06,0.0,3
24,2/01/2002 01:00,4.54182600236866e-05,8.71644218898205e-07,4.62899042425848e-05,4.46029538740546e-06,0.0,3
25,2/01/2002 02:00,7.00254010531056e-05,8.42690093015498e-07,7.08680911461211e-05,6.5011520504895e-06,0.0,3
26,2/01/2002 03:00,9.72401285268395e-05,9.09637072343717e-07,9.81497655991832e-05,8.74162436088436e-06,0.0,3
27,2/01/2002 04:00,0.0001242458165974,8.99601423730038e-07,0.0001251454180212,1.09546166148187e-05,0.0,3
28,2/01/2002 05:00,0.0001467826993695,6.48977946436746e-07,0.0001474316773159,1.22433087990502e-05,0.0,3
29,2/01/2002 06:00,0.0001568108204412,2.22530375948661e-07,0.0001570333508172,1.22433087990502e-05,0.0,3
30,2/01/2002 07:00,0.0001571869534131,1.47503126228239e-09,0.0001571884284444,1.22433087990502e-05,0.0,3
31,2/01/2002 08:00,0.000157048720296,5.42290904822256e-12,0.0001570487257189,1.22433087990502e-05,0.0,3
32,2/01/2002 09:00,0.00014480923511,0.0,0.00014480923511,1.22316638417122e-05,5e-05,3
33,2/01/2002 10:00,0.0001214240594965,0.0,0.0001214240594965,1.02652090312414e-05,5e-05,3
34,2/01/2002 11:00,9.69892566407499e-05,1.61966643766321e-07,9.71512232845162e-05,8.04693022666778e-06,5e-05,3
35,2/01/2002 12:00,8.0187544409185e-05,0.0,8.0187544409185e-05,6.35482597997331e-06,5e-05,3
36,2/01/2002 13:00,4.69058801589174e-05,0.0,4.69058801589174e-05,3.43988117361838e-06,5e-05,3
37,2/01/2002 14:00,1.70541329185837e-05,0.0,1.70541329185837e-05,8.07672884427073e-07,5e-05,3
38,2/01/2002 15:00,1.47281694645915e-06,0.0,1.47281694645915e-06,0.0,5e-05,3
39,2/01/2002 16:00,0.0,0.0,0.0,0.0,5e-05,3
40,2/01/2002 17:00,0.0,0.0,0.0,0.0,0.0,3
41,2/01/2002 18:00,0.0,0.0,0.0,0.0,0.0,3
42,2/01/2002 19:00,2.66612242331339e-06,1.69381531764378e-07,2.83550395507777e-06,0.0,0.0,3
43,2/01/2002 20:00,1.99398568688328e-05,6.63782215964735e-07,2.06036390847975e-05,1.20511813711806e-06,0.0,3
44,2/01/2002 21:00,4.38796797082666e-05,8.52911487153611e-07,4.47325911954202e-05,3.54189289899546e-06,0.0,3
45,2/01/2002 22:00,6.999039198266e-05,8.59614705091768e-07,7.08500066877518e-05,5.94491325377262e-06,0.0,3
46,2/01/2002 23:00,9.50708357801892e-05,8.27114623661328e-07,9.58979504038505e-05,8.1816205947212e-06,0.0,3
47,3/01/2002 00:00,0.0001209968676639,9.26322360887448e-07,0.0001219231900248,1.04338676981762e-05,0.0,3
48,3/01/2002 01:00,0.0001452392230148,6.73272817294085e-07,0.0001459124958321,1.22433087990502e-05,0.0,3
49,3/01/2002 02:00,0.0001563773519542,2.64033847545842e-07,0.0001566413858018,1.22433087990502e-05,0.0,3
50,3/01/2002 03:00,0.0001571852601769,3.1682675397255804e-09,0.0001571884284444,1.22433087990502e-05,0.0,3
51,3/01/2002 04:00,0.0001571884160684,1.2376045082908298e-11,0.0001571884284444,1.22433087990502e-05,0.0,3
52,3/01/2002 05:00,0.0001571884277164,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
53,3/01/2002 06:00,0.0001571884277164,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
54,3/01/2002 07:00,0.0001571884277164,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
55,3/01/2002 08:00,0.0001571884277164,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
56,3/01/2002 09:00,0.0001527818029145,3.36470071215266e-08,0.0001528154502857,1.22414361623586e-05,5e-05,3
57,3/01/2002 10:00,0.0001063420086454,1.38318169335084e-07,0.0001064803268148,8.53199308316016e-06,5e-05,3
58,3/01/2002 11:00,8.58805805485894e-05,1.89127218977096e-07,8.60697077675665e-05,6.63158771215346e-06,5e-05,3
59,3/01/2002 12:00,5.12708858756481e-05,2.60983594390856e-08,5.12969842350872e-05,3.46269737986989e-06,5e-05,3
60,3/01/2002 13:00,2.38758366795906e-05,0.0,2.38758366795906e-05,1.06915059557819e-06,5e-05,3
61,3/01/2002 14:00,1.88229753375175e-05,7.42208791659825e-08,1.88971962166835e-05,8.08398721950011e-07,5e-05,3
62,3/01/2002 15:00,1.42238100628951e-05,0.0,1.42238100628951e-05,6.40486363924029e-07,5e-05,3
63,3/01/2002 16:00,6.20084863308728e-06,0.0,6.20084863308728e-06,0.0,5e-05,3
64,3/01/2002 17:00,1.15175575142315e-07,0.0,1.15175575142315e-07,0.0,0.0,3
65,3/01/2002 18:00,1.70468018305259e-06,1.01039941269534e-07,1.80572012432212e-06,0.0,0.0,3
66,3/01/2002 19:00,1.17711678975227e-05,4.22549584895741e-07,1.21937174824184e-05,9.950255858826931e-09,0.0,3
67,3/01/2002 20:00,3.52550352151029e-05,8.13058077384353e-07,3.60680932924872e-05,2.03548688851888e-06,0.0,3
68,3/01/2002 21:00,5.75074793069581e-05,7.89831716973693e-07,5.82973110239318e-05,4.28746735266861e-06,0.0,3
69,3/01/2002 22:00,8.19487727127317e-05,8.01774987745714e-07,8.27505477004774e-05,6.59919522083922e-06,0.0,3
70,3/01/2002 23:00,0.0001052766306669,7.73644465820573e-07,0.0001060502751327,8.73593530784023e-06,0.0,3
71,4/01/2002 00:00,0.0001301772875802,8.93148315948336e-07,0.0001310704358961,1.09574806111066e-05,0.0,3
72,4/01/2002 01:00,0.0001516404521339,5.79350446350941e-07,0.0001522198025803,1.22433087990502e-05,0.0,3
73,4/01/2002 02:00,0.0001571234664522,6.49619921821412e-08,0.0001571884284444,1.22433087990502e-05,0.0,3
74,4/01/2002 03:00,0.0001571881746866,2.53757781979922e-10,0.0001571884284444,1.22433087990502e-05,0.0,3
75,4/01/2002 04:00,0.000157188427045,9.32933035558053e-13,0.0001571884284444,1.22433087990502e-05,0.0,3
76,4/01/2002 05:00,0.0001571884275115,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
77,4/01/2002 06:00,0.0001571884275115,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
78,4/01/2002 07:00,0.0001571884275115,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
79,4/01/2002 08:00,0.0001571884275115,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
80,4/01/2002 09:00,0.0001571884275115,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
81,4/01/2002 10:00,0.0001571884275115,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
82,4/01/2002 11:00,0.0001571884275115,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
83,4/01/2002 12:00,0.0001571884275115,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
84,4/01/2002 13:00,0.0001554301948113,0.0,0.0001554301952778,1.22433087990502e-05,5e-05,3
85,4/01/2002 14:00,0.0001334199914523,0.0,0.0001334199914523,1.05554900775786e-05,5e-05,3
86,4/01/2002 15:00,0.0001028815674659,0.0,0.0001028815674659,7.84425842452742e-06,5e-05,3
87,4/01/2002 16:00,7.78382536988734e-05,0.0,7.78382536988734e-05,5.59309103196108e-06,5e-05,3
88,4/01/2002 17:00,6.3559667367779e-05,0.0,6.3559667367779e-05,4.25953560317417e-06,0.0,3
89,4/01/2002 18:00,7.04097150623217e-05,3.64798991001809e-07,7.07745140533235e-05,4.79241204660911e-06,0.0,3
90,4/01/2002 19:00,9.02708604252242e-05,7.54785942853708e-07,9.10256463680779e-05,6.65569988937469e-06,0.0,3
91,4/01/2002 20:00,0.0001159212445591,8.08592965116317e-07,0.0001167298375242,9.09659321348093e-06,0.0,3
92,4/01/2002 21:00,0.0001392733494355,8.22969657755377e-07,0.0001400963190932,1.13903318457259e-05,0.0,3
93,4/01/2002 22:00,0.0001556259267557,3.80102030977447e-07,0.0001560060287867,1.22433087990502e-05,0.0,3
94,4/01/2002 23:00,0.0001571823249222,6.103522221424741e-09,0.0001571884284444,1.22433087990502e-05,0.0,3
95,5/01/2002 00:00,0.0001571884046025,2.38418836736453e-11,0.0001571884284444,1.22433087990502e-05,0.0,3
96,5/01/2002 01:00,0.0001571884277432,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
97,5/01/2002 02:00,0.0001571884277432,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
98,5/01/2002 03:00,0.0001571884277432,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
99,5/01/2002 04:00,0.0001571884277432,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
100,5/01/2002 05:00,0.0001571884277432,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
101,5/01/2002 06:00,0.0001571884277432,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
102,5/01/2002 07:00,0.0001571884277432,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
103,5/01/2002 08:00,0.0001571884277432,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
104,5/01/2002 09:00,0.0001571884277432,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
105,5/01/2002 10:00,0.0001571884277432,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
106,5/01/2002 11:00,0.0001571240053524,3.78959364545695e-09,0.0001571277949461,1.22433087990502e-05,5e-05,3
107,5/01/2002 12:00,0.000135909094851,2.47028620739283e-08,0.0001359337977131,1.03881885172546e-05,5e-05,3
108,5/01/2002 13:00,0.0001074056102196,0.0,0.0001074056102196,7.77511637220118e-06,5e-05,3
109,5/01/2002 14:00,7.40378845382784e-05,0.0,7.40378845382784e-05,4.91938641373378e-06,5e-05,3
110,5/01/2002 15:00,5.19522869310305e-05,0.0,5.19522869310305e-05,2.93145752422081e-06,5e-05,3
111,5/01/2002 16:00,4.01064647217639e-05,3.62525809706681e-08,4.01427173027346e-05,1.80826019908704e-06,5e-05,3
112,5/01/2002 17:00,5.35322185292849e-05,6.17742815025027e-07,5.41499613443099e-05,3.19698633415531e-06,0.0,3
113,5/01/2002 18:00,7.08961409480345e-05,5.38380061900333e-07,7.14345210099348e-05,4.97855961781277e-06,0.0,3
114,5/01/2002 19:00,9.04579481128288e-05,6.8093277016205e-07,9.11388808829909e-05,6.55967557392125e-06,0.0,3
115,5/01/2002 20:00,0.0001107272487286,6.42958353209029e-07,0.0001113702070818,8.37320139348985e-06,0.0,3
116,5/01/2002 21:00,0.0001334839919207,8.32690279405281e-07,0.0001343166822001,1.05340547268191e-05,0.0,3
117,5/01/2002 22:00,0.0001532958845147,5.26203931184632e-07,0.0001538220884459,1.22433087990502e-05,0.0,3
118,5/01/2002 23:00,0.000157142909328,4.55191163789686e-08,0.0001571884284444,1.22433087990502e-05,0.0,3
119,6/01/2002 00:00,0.0001571882506353,1.77809048376816e-10,0.0001571884284444,1.22433087990502e-05,0.0,3
120,6/01/2002 01:00,0.0001571884274638,6.53709748619666e-13,0.0001571884284444,1.22433087990502e-05,0.0,3
121,6/01/2002 02:00,0.0001571884277907,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
122,6/01/2002 03:00,0.0001571884277907,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
123,6/01/2002 04:00,0.0001571884277907,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
124,6/01/2002 05:00,0.0001571884277907,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
125,6/01/2002 06:00,0.0001571884277907,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
126,6/01/2002 07:00,0.0001571884277907,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
127,6/01/2002 08:00,0.0001571884277907,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
128,6/01/2002 09:00,0.0001571884277907,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
129,6/01/2002 10:00,0.0001571884277907,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
130,6/01/2002 11:00,0.0001571884277907,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
131,6/01/2002 12:00,0.00014953388668,2.64546006109085e-08,0.0001495603416074,1.15099440641297e-05,5e-05,3
132,6/01/2002 13:00,0.0001321905371495,0.0,0.0001321905371495,9.92394491793769e-06,5e-05,3
133,6/01/2002 14:00,0.0001300848029558,1.80306861641556e-07,0.0001302651098174,9.96073982419921e-06,5e-05,3
134,6/01/2002 15:00,0.0001305592771626,0.0,0.0001305592771626,1.02841374212381e-05,5e-05,3
135,6/01/2002 16:00,0.0001211097504986,0.0,0.0001211097504986,9.21748263652332e-06,5e-05,3
136,6/01/2002 17:00,0.000109792327203,0.0,0.000109792327203,7.87124414411459e-06,0.0,3
137,6/01/2002 18:00,0.0001097877141718,1.13927535416424e-07,0.0001099016417072,7.66280835608939e-06,0.0,3
138,6/01/2002 19:00,0.0001225604198174,5.23756491092267e-07,0.0001230841763085,8.79053697045234e-06,0.0,3
139,6/01/2002 20:00,0.0001408903785208,5.69534333889855e-07,0.0001414599128547,1.06261467193545e-05,0.0,3
140,6/01/2002 21:00,0.0001538168967663,3.92526915532905e-07,0.0001542094236818,1.21286185397062e-05,0.0,3
141,6/01/2002 22:00,0.0001571505994931,3.7828951274574e-08,0.0001571884284444,1.22433087990502e-05,0.0,3
142,6/01/2002 23:00,0.0001571882806751,1.47769340931919e-10,0.0001571884284444,1.22433087990502e-05,0.0,3
143,7/01/2002 00:00,0.0001571884276295,5.43269623226598e-13,0.0001571884284444,1.22433087990502e-05,0.0,3
144,7/01/2002 01:00,0.0001571884279011,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
145,7/01/2002 02:00,0.0001571884279011,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
146,7/01/2002 03:00,0.0001571884279011,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
147,7/01/2002 04:00,0.0001571884279011,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
148,7/01/2002 05:00,0.0001571884279011,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
149,7/01/2002 06:00,0.0001571884279011,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
150,7/01/2002 07:00,0.0001571884279011,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
151,7/01/2002 08:00,0.0001571884279011,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
152,7/01/2002 09:00,0.0001571884279011,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
153,7/01/2002 10:00,0.0001571884279011,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
154,7/01/2002 11:00,0.0001571884279011,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
155,7/01/2002 12:00,0.0001571884279011,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
156,7/01/2002 13:00,0.0001571884279011,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
157,7/01/2002 14:00,0.0001544484286028,0.0,0.0001544484288745,1.20031823223222e-05,5e-05,3
158,7/01/2002 15:00,0.0001363414135315,0.0,0.0001363414135315,1.00350965617812e-05,5e-05,3
159,7/01/2002 16:00,0.0001172722978052,0.0,0.0001172722978052,8.27296877012888e-06,5e-05,3
160,7/01/2002 17:00,0.0001086001247619,0.0,0.0001086001247619,7.43057667993738e-06,0.0,3
161,7/01/2002 18:00,0.000111977246055,2.21606140738853e-07,0.0001121988521958,7.73598671263294e-06,0.0,3
162,7/01/2002 19:00,0.0001263343321434,5.52053449047248e-07,0.0001268863855925,9.16840747083396e-06,0.0,3
163,7/01/2002 20:00,0.0001440259590333,5.2677242579427e-07,0.0001445527314591,1.09709254506992e-05,0.0,3
164,7/01/2002 21:00,0.0001544965611093,3.17294190019737e-07,0.0001548138552993,1.2191087062063e-05,0.0,3
165,7/01/2002 22:00,0.0001571604219999,2.8006444524373e-08,0.0001571884284444,1.22433087990502e-05,0.0,3
166,7/01/2002 23:00,0.0001571883190442,1.0940017391379001e-10,0.0001571884284444,1.22433087990502e-05,0.0,3
167,8/01/2002 00:00,0.00015718842764,4.0220653429439e-13,0.0001571884284444,1.22433087990502e-05,0.0,3
168,8/01/2002 01:00,0.00015718842764,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
169,8/01/2002 02:00,0.00015718842764,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
170,8/01/2002 03:00,0.00015718842764,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
171,8/01/2002 04:00,0.00015718842764,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
172,8/01/2002 05:00,0.00015718842764,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
173,8/01/2002 06:00,0.00015718842764,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
174,8/01/2002 07:00,0.00015718842764,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
175,8/01/2002 08:00,0.00015718842764,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
176,8/01/2002 09:00,0.00015718842764,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
177,8/01/2002 10:00,0.00015718842764,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
178,8/01/2002 11:00,0.00015718842764,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
179,8/01/2002 12:00,0.00015718842764,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
180,8/01/2002 13:00,0.00015718842764,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
181,8/01/2002 14:00,0.0001505997158058,0.0,0.0001505997158058,1.15083205834431e-05,5e-05,3
182,8/01/2002 15:00,0.0001290681897661,0.0,0.0001290681897661,9.28697986996383e-06,5e-05,3
183,8/01/2002 16:00,0.0001158072443148,5.10904646527649e-10,0.0001158077552195,8.05254558310481e-06,5e-05,3
184,8/01/2002 17:00,0.0001277329859238,5.82146804127338e-07,0.0001283151327279,9.31535077309149e-06,0.0,3
185,8/01/2002 18:00,0.0001471932826084,6.03893124264097e-07,0.0001477971757327,1.14363771269134e-05,0.0,3
186,8/01/2002 19:00,0.0001566381386775,1.90919424518201e-07,0.0001568290581021,1.22433087990502e-05,0.0,3
187,8/01/2002 20:00,0.000157186278875,2.14956940174828e-09,0.0001571884284444,1.22433087990502e-05,0.0,3
188,8/01/2002 21:00,0.0001571884200476,8.39675550062685e-12,0.0001571884284444,1.22433087990502e-05,0.0,3
189,8/01/2002 22:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
190,8/01/2002 23:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
191,9/01/2002 00:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
192,9/01/2002 01:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
193,9/01/2002 02:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
194,9/01/2002 03:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
195,9/01/2002 04:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
196,9/01/2002 05:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
197,9/01/2002 06:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
198,9/01/2002 07:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
199,9/01/2002 08:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
200,9/01/2002 09:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
201,9/01/2002 10:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
202,9/01/2002 11:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
203,9/01/2002 12:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
204,9/01/2002 13:00,0.0001571884274565,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
205,9/01/2002 14:00,0.0001540147375733,0.0,0.0001540147380672,1.17498557544831e-05,5e-05,3
206,9/01/2002 15:00,0.0001318441678665,0.0,0.0001318441678665,9.31857493438169e-06,5e-05,3
207,9/01/2002 16:00,0.0001103472448704,0.0,0.0001103472448704,7.36434113452471e-06,5e-05,3
208,9/01/2002 17:00,9.97262384850856e-05,0.0,9.97262384850856e-05,6.39977778126369e-06,0.0,3
209,9/01/2002 18:00,0.0001042786471531,2.72197064288081e-07,0.0001045508442174,6.82940814137726e-06,0.0,3
210,9/01/2002 19:00,0.0001229923702515,7.76867854149376e-07,0.0001237692381057,8.66489853872195e-06,0.0,3
211,9/01/2002 20:00,0.0001496901434455,7.60511650727748e-07,0.0001504506550962,1.14774236799623e-05,0.0,3
212,9/01/2002 21:00,0.0001568643784361,1.28498899968715e-07,0.0001569928773361,1.22433087990502e-05,0.0,3
213,9/01/2002 22:00,0.0001571871626241,1.26582034480336e-09,0.0001571884284444,1.22433087990502e-05,0.0,3
214,9/01/2002 23:00,0.0001571884234998,4.9446107245988896e-12,0.0001571884284444,1.22433087990502e-05,0.0,3
215,10/01/2002 00:00,0.0001571884278627,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
216,10/01/2002 01:00,0.0001571884278627,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
217,10/01/2002 02:00,0.0001571884278627,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
218,10/01/2002 03:00,0.0001571884278627,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
219,10/01/2002 04:00,0.0001571884278627,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
220,10/01/2002 05:00,0.0001571884278627,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
221,10/01/2002 06:00,0.0001571884278627,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
222,10/01/2002 07:00,0.0001571884278627,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
223,10/01/2002 08:00,0.0001571884278627,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
224,10/01/2002 09:00,0.0001571884278627,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
225,10/01/2002 10:00,0.0001571884278627,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
226,10/01/2002 11:00,0.0001571884278627,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
227,10/01/2002 12:00,0.0001571884278627,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
228,10/01/2002 13:00,0.0001571884278627,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
229,10/01/2002 14:00,0.00015604854724,0.0,0.0001560485475309,1.21095172261425e-05,5e-05,3
230,10/01/2002 15:00,0.0001421783566687,0.0,0.0001421783566687,1.02603130677662e-05,5e-05,3
231,10/01/2002 16:00,0.0001234807181752,0.0,0.0001234807181752,8.52621683837041e-06,5e-05,3
232,10/01/2002 17:00,0.0001146000613799,0.0,0.0001146000613799,7.66554181661408e-06,0.0,3
233,10/01/2002 18:00,0.0001178166656448,2.1939354371984e-07,0.0001180360591885,7.93840213768262e-06,0.0,3
234,10/01/2002 19:00,0.000132853292924,5.89461077769962e-07,0.0001334427540018,9.38436969194721e-06,0.0,3
235,10/01/2002 20:00,0.0001510338508216,5.24227486537502e-07,0.0001515580783082,1.14911674604551e-05,0.0,3
236,10/01/2002 21:00,0.0001570724163412,1.16012103195515e-07,0.0001571884284444,1.22433087990502e-05,0.0,3
237,10/01/2002 22:00,0.0001571879752721,4.53172278111655e-10,0.0001571884284444,1.22433087990502e-05,0.0,3
238,10/01/2002 23:00,0.0001571884263618,1.6660745621884399e-12,0.0001571884284444,1.22433087990502e-05,0.0,3
239,11/01/2002 00:00,0.0001571884276114,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
240,11/01/2002 01:00,0.0001571884276114,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
241,11/01/2002 02:00,0.0001571884276114,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
242,11/01/2002 03:00,0.0001571884276114,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
243,11/01/2002 04:00,0.0001571884276114,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
244,11/01/2002 05:00,0.0001571884276114,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
245,11/01/2002 06:00,0.0001571884276114,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
246,11/01/2002 07:00,0.0001571884276114,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
247,11/01/2002 08:00,0.0001571884276114,0.0,0.0001571884284444,1.22433087990502e-05,0.0,3
248,11/01/2002 09:00,0.0001571884276114,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
249,11/01/2002 10:00,0.0001571884276114,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
250,11/01/2002 11:00,0.0001571884276114,0.0,0.0001571884284444,1.22433087990502e-05,5e-05,3
251,11/01/2002 12:00,0.000155748731898,1.060642493215e-08,0.0001557593387395,1.22433087990502e-05,5e-05,3
252,11/01/2002 13:00,0.0001321680855629,8.58826974709414e-08,0.0001322539682604,9.33351269400605e-06,5e-05,3
